Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2016-01-04,42.34000015258789,42.5,41.970001220703125,42.400001525878906,16084100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,KO,133198096046.3038
2016-01-05,42.310001373291016,42.630001068115234,42.16999816894531,42.54999923706055,15781900,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0282,0.0056,0.0226,KO,133669257296.4811
2016-01-06,42.20000076293945,42.5099983215332,42.040000915527344,42.31999969482422,16245100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0067,0.0059,0.0009,KO,132946737845.133
2016-01-07,41.650001525878906,42.11000061035156,41.45000076293945,41.619998931884766,20563600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1421,-0.0237,-0.1183,KO,130747730999.6052
2016-01-08,41.650001525878906,42.119998931884766,41.40999984741211,41.5099983215332,14645900,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2781,-0.0746,-0.2035,KO,130402101165.9938
2016-01-11,41.58000183105469,41.86000061035156,41.290000915527344,41.58000183105469,15815200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3687,-0.1334,-0.2353,KO,130622051899.0198
2016-01-12,42.29999923706055,42.45000076293945,41.869998931884766,42.119998931884766,21814800,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3332,-0.1734,-0.1598,KO,132318424388.8836
2016-01-13,42.16999816894531,42.56999969482422,41.790000915527344,41.84999847412109,16854300,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3528,-0.2093,-0.1435,KO,131470258655.6211
2016-01-14,41.9900016784668,42.16999816894531,41.63999938964844,41.880001068115234,16028000,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3585,-0.2391,-0.1194,KO,131564530288.0617
2016-01-15,40.95000076293945,41.59000015258789,40.93000030517578,41.5,21153600,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.786,41.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4311,-0.2775,-0.1536,KO,130370759335.1911
2016-01-19,41.77000045776367,42.119998931884766,41.650001525878906,41.91999816894531,15462200,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.854,41.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4033,-0.3027,-0.1007,KO,131690192979.3116
2016-01-20,41.45000076293945,41.619998931884766,40.75,41.380001068115234,19923500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.706,41.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4798,-0.3381,-0.1417,KO,129993746647.4382
2016-01-21,41.45000076293945,41.5099983215332,41.09000015258789,41.38999938964844,15568900,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.614,41.675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5326,-0.377,-0.1556,KO,130025219752.9249
2016-01-22,41.63999938964844,42.2400016784668,41.45000076293945,42.060001373291016,15209200,0.0,0.5,Hold,45.87378348624534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.65,41.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4401,-0.3896,-0.0505,KO,132129995989.3507
2016-01-25,42.2400016784668,42.5,41.93000030517578,42.15999984741211,12505200,0.0,0.5,Hold,47.15637646926953,NaN,NaN,NaN,NaN,NaN,NaN,40.7198,41.782,41.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3436,-0.3804,0.0368,KO,132444078875.4657
2016-01-26,42.15999984741211,42.5,41.93000030517578,42.08000183105469,13018500,0.0,0.5,Hold,44.337377527468156,NaN,NaN,NaN,NaN,NaN,NaN,34.3958,41.814,41.834,NaN,NaN,NaN,NaN,NaN,NaN,72.58595657758663,NaN,-0.2793,-0.3602,0.0809,KO,132192786311.6369
2016-01-27,42.18000030517578,42.459999084472656,41.810001373291016,42.09000015258789,14167000,0.0,0.5,Hold,47.07379455944091,NaN,NaN,NaN,NaN,NaN,NaN,34.7152,41.956,41.831,NaN,NaN,NaN,NaN,NaN,NaN,73.90112652213445,NaN,-0.2239,-0.3329,0.109,KO,132224218393.7849
2016-01-28,42.18000030517578,42.720001220703125,42.060001373291016,42.56999969482422,16622800,0.0,0.5,Hold,62.80326110762083,NaN,NaN,NaN,NaN,NaN,NaN,42.6397,42.192,41.903,NaN,NaN,NaN,NaN,NaN,NaN,79.69638145271465,75.39448818414525,-0.0867,-0.2837,0.1969,KO,133732105051.4415
2016-01-29,42.86000061035156,43.2599983215332,42.650001525878906,42.91999816894531,20457000,0.0,0.5,Hold,67.84813036050394,NaN,NaN,NaN,NaN,NaN,NaN,50.4058,42.364,42.007,NaN,NaN,NaN,NaN,NaN,NaN,84.15542551660364,79.25097783048425,0.0878,-0.2094,0.2972,KO,134831620781.207
2016-02-01,42.59999847412109,43.150001525878906,42.56999969482422,43.0,17097800,0.0,0.6,Hold,67.92930849793075,43.0036,42.045,41.0864,NaN,NaN,NaN,50.0191,42.532,42.157,42.045,NaN,NaN,NaN,NaN,NaN,89.4937921337222,84.44853303434682,0.2382,-0.1199,0.3581,KO,135082978982.3778
2016-02-02,42.70000076293945,42.790000915527344,42.40999984741211,42.43999862670898,12332900,0.0,0.5,Hold,54.0201009841545,43.0088,42.047,41.0852,NaN,NaN,NaN,42.4364,42.604,42.209,42.047,NaN,NaN,NaN,NaN,NaN,81.14210997987267,84.93044254339951,0.2474,-0.0464,0.2938,KO,133323750532.8859
2016-02-03,42.79999923706055,42.93999862670898,42.27999877929688,42.720001220703125,15958300,0.0,0.5,Hold,60.90229589446575,43.0388,42.0555,41.0722,NaN,NaN,NaN,49.7329,42.73,42.343,42.0555,NaN,NaN,NaN,78.4861,NaN,78.4861062350837,83.04066944955952,0.3046,0.0238,0.2808,KO,134203340143.6286
2016-02-04,42.52000045776367,42.88999938964844,42.400001525878906,42.52999877929688,14413700,0.0,0.5,Hold,57.83130204421933,43.0656,42.066,41.0664,NaN,NaN,NaN,50.0354,42.722,42.457,42.066,NaN,NaN,NaN,72.2444,NaN,72.24438598277659,77.29086739924432,0.31,0.081,0.229,KO,133606483383.5304
2016-02-05,42.93000030517578,42.9900016784668,42.2599983215332,42.43999862670898,17315700,0.0,0.5,Hold,62.17615812229755,43.0968,42.107,41.1172,NaN,NaN,NaN,50.7752,42.626,42.495,42.107,NaN,NaN,NaN,72.2444,NaN,72.24438598277659,74.32495940021228,0.2938,0.1236,0.1702,KO,133323750532.8859
2016-02-08,42.16999816894531,42.70000076293945,41.900001525878906,42.650001525878906,17254400,0.0,0.5,Hold,60.000041804883985,43.1402,42.164,41.1878,NaN,NaN,NaN,43.4156,42.556,42.544,42.164,NaN,NaN,NaN,71.3148,NaN,71.31477454009563,71.93451550188293,0.3172,0.1623,0.1549,KO,133983446843.2768
2016-02-09,42.2599983215332,43.4900016784668,42.2599983215332,43.29999923706055,24853800,0.0,0.5,Hold,75.53187603864185,43.3091,42.25,41.1909,43.99999999999999,100.0,56.00000000000001,53.4033,42.728,42.666,42.25,NaN,NaN,NaN,78.6979,NaN,78.3704089371147,73.97652315332897,0.4539,0.2206,0.2333,KO,136025399938.7454
2016-02-10,43.34000015258789,43.38999938964844,42.5099983215332,42.54999923706055,16729600,0.0,0.5,Hold,62.88887626743202,43.3369,42.2715,41.2061,40.0,96.0,56.0,46.3703,42.694,42.712,42.2715,NaN,NaN,NaN,78.1521,NaN,73.90067627954734,74.52861991891923,0.4149,0.2595,0.1555,KO,133669257296.4811
2016-02-11,42.02999877929688,42.61000061035156,41.97999954223633,42.40999984741211,16825300,0.0,0.5,Hold,54.408039880389545,43.3476,42.2995,41.2514,36.0,92.0,56.0,39.4953,42.67,42.696,42.2995,NaN,NaN,NaN,73.1143,NaN,60.5729648907249,70.94801670246231,0.3535,0.2783,0.0752,KO,133229478900.4452
2016-02-12,42.720001220703125,43.13999938964844,42.560001373291016,43.11000061035156,15222400,0.0,0.5,Hold,60.39387345064554,43.449,42.361,41.273,31.999999999999996,88.0,56.0,40.2646,42.804,42.715,42.361,NaN,NaN,NaN,70.8029,NaN,55.67218364741183,63.38194160589469,0.4324,0.3091,0.1233,KO,135428510359.9762
2016-02-16,43.31999969482422,43.459999084472656,43.02000045776367,43.36000061035156,12675900,0.0,0.5,Hold,63.50208118052664,43.5501,42.454,41.3579,28.000000000000004,84.0,56.0,45.8062,42.946,42.751,42.454,NaN,NaN,NaN,80.6569,NaN,68.45230796711489,61.56581883508387,0.5358,0.3545,0.1814,KO,136213893975.6203
2016-02-17,43.41999816894531,43.619998931884766,43.27999877929688,43.4900016784668,12332500,0.0,0.5,Hold,64.40328345978318,43.6907,42.5325,41.3743,24.0,100.0,76.0,51.5349,42.984,42.856,42.5325,NaN,NaN,NaN,92.2858,76.7999,87.36158141746182,70.49535767732951,0.6346,0.4105,0.2241,KO,136622273108.1792
2016-02-18,43.630001068115234,43.72999954223633,43.29999923706055,43.61000061035156,11170300,0.0,0.5,Hold,61.55554613656586,43.7638,42.644,41.5242,19.999999999999996,100.0,80.0,50.4309,43.196,42.945,42.644,NaN,NaN,NaN,95.3935,78.4907,92.71550851693927,82.84313263383865,0.7266,0.4737,0.2529,KO,136999261181.9288
2016-02-19,43.58000183105469,43.77000045776367,43.27999877929688,43.77000045776367,12850000,0.0,0.5,Hold,59.86079481839506,43.8261,42.763,41.6999,16.000000000000004,100.0,84.0,48.736,43.468,43.069,42.763,NaN,NaN,NaN,96.975,80.9637,95.2948943205157,91.7906614183056,0.8197,0.5429,0.2768,KO,137501903742.2606
2016-02-22,43.77000045776367,44.15999984741211,43.630001068115234,43.93999862670898,20716100,0.0,0.6,Hold,60.68178961103126,43.9886,42.857,41.7254,12.0,100.0,88.0,57.4258,43.634,43.219,42.857,NaN,NaN,NaN,95.3643,83.2757,94.56936656414751,94.19325646720081,0.9142,0.6172,0.297,KO,138035904542.7306
2016-02-23,43.7400016784668,44.04999923706055,43.65999984741211,43.68999862670898,11166400,0.0,0.5,Hold,65.28115877146342,44.0735,42.9335,41.7935,7.9999999999999964,96.0,88.0,57.6425,43.7,43.323,42.9335,NaN,NaN,NaN,90.2127,85.1655,89.82296528229041,93.22907538898454,0.9312,0.68,0.2512,KO,137250545541.0898
2016-02-24,43.560001373291016,43.93999862670898,43.369998931884766,43.90999984741211,10844200,0.0,0.5,Hold,64.76424144841022,44.1703,43.025,41.8797,4.0000000000000036,92.0,88.0,51.5628,43.784,43.384,43.025,NaN,NaN,NaN,86.6666,85.9624,86.1356469095582,90.17599291866537,0.9742,0.7388,0.2354,KO,137941698547.632
2016-02-25,43.959999084472656,44.18000030517578,43.869998931884766,44.15999984741211,10903300,0.0,0.6,Hold,69.9266626809764,44.2921,43.1285,41.9649,0.0,100.0,100.0,57.5968,43.894,43.545,43.1285,NaN,NaN,NaN,89.4948,87.0967,89.0881005722246,88.34890425469108,1.0423,0.7995,0.2428,KO,138727032935.2695
2016-02-26,44.040000915527344,44.060001373291016,43.11000061035156,43.13999938964844,18421000,0.0,0.6,Hold,56.972118517010045,44.2905,43.157,42.0235,0.0,96.0,96.0,57.2002,43.768,43.618,43.157,NaN,NaN,NaN,80.9568,87.8809,80.81557722943258,85.34644157040513,0.8963,0.8189,0.0774,KO,135522765583.0814
2016-02-29,43.16999816894531,43.61000061035156,42.91999816894531,43.130001068115234,15049800,0.0,0.5,Hold,54.979252619440885,44.2956,43.1675,42.0394,0.0,92.0,92.0,57.7127,43.606,43.62,43.1675,NaN,NaN,NaN,69.152,87.7158,68.59382176988078,79.49916652384599,0.7698,0.8091,-0.0392,KO,135491349910.2689
2016-03-01,43.380001068115234,43.68999862670898,43.16999816894531,43.68999862670898,12358300,0.0,0.6,Hold,54.12261883639524,44.3506,43.202,42.0534,7.9999999999999964,88.0,80.0,55.0865,43.606,43.653,43.202,NaN,NaN,NaN,62.2807,85.8782,61.4619609988113,70.29045333270822,0.765,0.8002,-0.0353,KO,137250545541.0898
2016-03-02,43.470001220703125,43.77000045776367,43.41999816894531,43.77000045776367,12856300,0.0,0.6,Hold,65.02465460996106,44.3849,43.2685,42.1521,4.0000000000000036,84.0,80.0,62.7843,43.578,43.681,43.2685,NaN,NaN,NaN,71.4912,83.7988,70.4545441409448,66.83677563654562,0.767,0.7936,-0.0266,KO,137501903742.2606
2016-03-03,43.61000061035156,43.97999954223633,43.540000915527344,43.959999084472656,13134800,0.0,0.6,Hold,68.8564531084238,44.4563,43.3305,42.2047,0.0,80.0,80.0,70.7882,43.538,43.716,43.3305,NaN,NaN,NaN,83.6257,82.622,81.83684090004546,71.25111534660051,0.7946,0.7938,0.0008,KO,138098785116.362
2016-03-04,43.77999877929688,44.150001525878906,43.68000030517578,44.11000061035156,13691500,0.0,0.6,Hold,64.04495345208909,44.5204,43.4095,42.2986,28.000000000000004,76.0,48.0,70.6052,43.732,43.75,43.4095,NaN,NaN,NaN,89.7661,81.9011,87.40926554216826,79.90021686105284,0.8344,0.8019,0.0325,KO,138569962775.8749
2016-03-07,43.90999984741211,44.13999938964844,43.86000061035156,44.0099983215332,10695300,0.0,0.6,Hold,59.53075865494439,44.5302,43.488,42.4458,24.0,72.0,48.0,70.3234,43.908,43.757,43.488,NaN,NaN,NaN,93.2748,81.6921,89.12398293836162,86.12336312685845,0.8375,0.809,0.0285,KO,138255822457.0857
2016-03-08,43.91999816894531,44.470001220703125,43.810001373291016,44.31999969482422,18900200,0.0,0.6,Hold,61.55986046071766,44.5985,43.5715,42.5445,19.999999999999996,100.0,80.0,71.3768,44.034,43.82,43.5715,NaN,NaN,NaN,94.4832,82.1192,90.42492709659699,88.98605852570897,0.8868,0.8246,0.0622,KO,139229601653.5916
2016-03-09,44.38999938964844,44.83000183105469,44.290000915527344,44.810001373291016,18466600,0.0,0.6,Hold,65.15151369195956,44.8038,43.647,42.4902,16.000000000000004,100.0,84.0,72.4797,44.242,43.91,43.647,NaN,NaN,NaN,95.2726,82.9798,91.92772027609591,90.49221010368484,1.0041,0.8605,0.1436,KO,140768994235.4059
2016-03-10,44.84000015258789,45.2599983215332,44.68000030517578,45.22999954223633,28908600,0.0,0.6,Hold,67.29856234768334,45.0207,43.781,42.5413,12.0,100.0,88.0,74.6266,44.496,44.017,43.781,NaN,NaN,NaN,97.4532,83.7756,95.99778661523068,92.78347799597452,1.1597,0.9203,0.2394,KO,142088403265.5232
2016-03-11,45.0,45.25,44.93000030517578,45.20000076293945,16129300,0.35,0.6,Hold,65.44119572006124,45.1383,43.9205,42.7027,7.9999999999999964,96.0,88.0,74.1323,44.714,44.223,43.9205,NaN,NaN,NaN,98.7205,85.552,98.36895350907612,95.43148680013424,1.262,0.9887,0.2733,KO,143101482820.5487
2016-03-14,45.040000915527344,45.41999816894531,45.040000915527344,45.290000915527344,13206700,0.0,0.6,Hold,70.40818213223957,45.3293,44.0295,42.7297,4.0000000000000036,100.0,96.0,79.6103,44.97,44.439,44.0295,NaN,NaN,NaN,97.2211,88.3589,96.98470425610658,97.11714812680447,1.343,1.0595,0.2835,KO,143386463750.1565
2016-03-15,45.08000183105469,45.560001373291016,45.06999969482422,45.2400016784668,13686300,0.0,0.6,Hold,67.73335774739583,45.4897,44.1235,42.7573,0.0,100.0,100.0,84.8678,45.154,44.594,44.1235,NaN,NaN,NaN,93.4856,91.4794,93.37164198358312,96.24176658292195,1.3815,1.1239,0.2575,KO,143228130071.9285
