Date,Open,High,Low,Close,Volume,Dividend,MRI,MRI_Signal,RSI_14,bb_upper_ta,bb_middle_ta,bb_lower_ta,AROOND_25,AROONU_25,AROONOSC_25,MFI_14,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,STOCHk_20_10_3,STOCHd_20_10_3,STOCHk_14_3_3,STOCHd_14_3_3,ppo,ppo_signal,ppo_histogram,Stock,Market Cap
2019-03-13,38.59999847412109,39.29999923706055,38.0,39.20000076293945,306000,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,FOX,7975571979.3832
2019-03-14,39.5,40.650001525878906,39.31999969482422,39.959999084472656,279700,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1544,0.0309,0.1236,FOX,8130202190.4119
2019-03-15,40.54999923706055,41.04999923706055,40.5,41.02000045776367,164200,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4875,0.1222,0.3653,FOX,8345868973.4086
2019-03-18,41.72999954223633,41.72999954223633,40.470001220703125,40.86000061035156,581700,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7088,0.2395,0.4693,FOX,8313314477.8285
2019-03-19,41.400001525878906,41.400001525878906,39.04999923706055,39.54999923706055,2540200,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6106,0.3137,0.2969,FOX,8046784027.7205
2019-03-20,39.84999847412109,39.85100173950195,37.459999084472656,37.59999847412109,5147900,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1334,0.2777,-0.1443,FOX,7650040738.3179
2019-03-21,38.0,38.90999984741211,37.84000015258789,38.880001068115234,8865500,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0158,0.2253,-0.2095,FOX,7910467274.0779
2019-03-22,38.7599983215332,38.84000015258789,36.54999923706055,37.459999084472656,4902500,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.366,0.107,-0.4731,FOX,7621556947.5882
2019-03-25,37.56999969482422,37.810001373291016,36.34999847412109,36.45000076293945,4035100,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8711,-0.0886,-0.7825,FOX,7416062212.2771
2019-03-26,36.459999084472656,37.34999847412109,36.459999084472656,36.709999084472656,3350900,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.42,38.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2075,-0.3124,-0.8951,FOX,7468961660.3991
2019-03-27,36.75,37.16999816894531,36.060001373291016,36.20000076293945,2871300,0.0,0.5,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.14,38.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5669,-0.5633,-1.0036,FOX,7365199402.3366
2019-03-28,36.13999938964844,36.470001220703125,35.54999923706055,35.66999816894531,2220600,0.0,0.6,Hold,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.498,38.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.9464,-0.8399,-1.1065,FOX,7257364725.0818
2019-03-29,35.880001068115234,36.16999816894531,35.38999938964844,35.880001068115234,2679200,0.0,0.9,Buy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.182,37.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.1816,-1.1082,-1.0733,FOX,7300091268.3474
