Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,60.01,60.67,60.73,59.68,60.01,2567306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.01,0.00,0.00,0.00,False,False,60.01,1010000.00,0.00,1010000.00,0.00,0.00,0.00,1010000,Monthly invest,0.00,0.00,0.00,O,0.00
2019-01-03,60.54,60.08,61.35,60.07,60.54,2740270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.54,0.00,0.00,0.06,False,False,60.01,1010000.00,0.00,1010000.00,0.00,0.00,0.00,1010000,,0.00,0.00,0.00,O,0.00
2019-01-04,60.52,60.68,61.07,60.10,60.52,2569474,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.54,0.00,0.00,0.09,False,False,60.01,1010000.00,0.00,1010000.00,0.00,0.00,0.00,1010000,,0.00,0.00,0.00,O,0.00
2019-01-07,60.35,60.53,61.05,60.23,60.35,2815915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.54,0.00,0.00,0.08,False,False,60.01,1007487.68,0.00,505023.25,502464.43,8326.00,-0.25,1010000,week +buy 50% ,0.00,0.00,0.00,O,-0.25
2019-01-08,61.23,60.61,61.43,60.27,61.23,2882479,0.00,0.00,60.53,0.00,0.00,0.00,0.00,61.23,0.00,0.00,0.17,False,False,60.01,1014829.40,0.00,505023.25,509806.15,8326.00,0.48,1010000,,0.00,0.00,0.00,O,0.23
2019-01-09,60.99,61.11,61.35,60.16,60.99,2389699,0.00,0.00,60.73,0.00,0.00,0.00,0.00,61.23,0.00,0.00,0.19,False,False,60.01,1012812.44,0.00,505023.25,507789.19,8326.00,0.28,1010000,,0.00,0.00,0.00,O,0.47
2019-01-10,61.95,60.76,61.98,60.59,61.95,2178449,0.00,0.00,61.01,0.00,0.00,0.00,0.00,61.95,0.00,0.00,0.29,False,False,60.01,1020799.58,0.00,505023.25,515776.33,8326.00,1.07,1010000,,0.00,0.00,0.00,O,0.68
2019-01-11,62.30,61.94,62.32,61.60,62.30,1435512,0.00,0.00,61.36,0.00,0.00,0.00,0.00,62.30,0.00,0.00,0.37,False,False,60.01,1023704.01,0.00,505023.25,518680.76,8326.00,1.36,1010000,,0.00,0.00,0.00,O,0.65
2019-01-14,61.85,62.15,62.28,61.46,61.85,1582366,0.00,0.00,61.66,0.00,0.00,0.00,0.00,62.30,0.00,0.00,0.35,False,False,60.01,1018736.62,0.00,252529.20,766207.42,12388.00,0.87,1010000,week +buy 50% ,0.00,0.00,0.00,O,0.25
2019-01-15,62.76,62.03,62.83,61.79,62.76,1305893,0.00,0.00,61.97,0.00,0.00,0.00,0.00,62.76,0.00,0.00,0.41,False,False,60.01,1030020.24,0.00,252529.20,777491.04,12388.00,1.98,1010000,,0.00,0.00,0.00,O,1.13
