Date,rate_CRM_5D,rate_VOO_20D
2015-01,-3.39945584487914,-1.5188198547363196
2015-02,18.963493158340476,3.8071162058512575
2015-03,10.221109229564671,0.9869747467041056
2015-04,17.978208996963517,1.7466177154541018
2015-05,14.66122068182627,2.445603182474776
2015-06,7.647635622024551,0.0477881883893749
2015-07,12.084782446146036,2.036079910278321
2015-08,4.892817409303452,-4.434917724609355
2015-09,4.866177002906813,-6.09477198181152
2015-10,16.28822095090694,2.2972188741510635
2015-11,17.648385934670774,2.398870985031132
2015-12,14.257540247256962,0.3435089351947473
2016-01,-1.5499419369016332,-4.526540833609438
2016-02,-1.9664554398854397,-4.447779787190753
2016-03,6.695502710700052,2.171956075668336
2016-04,8.951720218546267,2.3246516333187417
2016-05,19.597194659233107,3.915403328365752
2016-06,12.479323355724947,4.007257826554156
2016-07,15.165462918567664,7.591755643081677
2016-08,11.13983539590382,7.342825314839696
2016-09,-0.4456501236828836,7.01738249171866
2016-10,4.933626070354302,4.79815294514534
2016-11,0.2899343693256506,8.494450282096878
2016-12,-4.4720725012969975,10.390324661560069
2017-01,10.382940141751227,11.902439057570248
2017-02,13.128679430431813,15.760175025092238
2017-03,14.112082925592162,15.28382252529692
2017-04,18.60746884898481,15.934848906155285
2017-05,22.767456764793412,16.99475137176516
2017-06,17.867823245079293,17.136474742028042
2017-07,22.98949536949395,18.9736924467087
2017-08,28.567188888838825,18.72022300928291
2017-09,24.92794344728133,20.55449332607495
2017-10,36.02331494026188,22.724316779872368
2017-11,37.62828691689173,25.80142395210268
2017-12,33.87490932253243,26.69479667972876
2018-01,48.080621573347806,32.979123651604915
2018-02,49.87487021563604,27.216478150196565
2018-03,48.61665169587137,23.439734579086323
2018-04,53.37812657588867,23.331207764788388
2018-05,62.52124428172341,25.716745627267045
2018-06,69.82972261238099,26.03136188311912
2018-07,69.09163499134239,29.885703125693585
2018-08,86.48173960990906,33.36298676893448
2018-09,92.25587397529767,33.39184593001656
2018-10,64.22344189254274,23.63489888844592
2018-11,69.38270765205226,25.43082427819572
2018-12,61.13311066292744,13.86063363367198
2019-01,77.43441339962007,22.5473224723816
2019-02,89.36679650306702,26.049370668747866
2019-03,81.58026296729308,27.937591754766625
2019-04,87.9238117891348,32.51379614099468
2019-05,70.63674094443853,23.552865014676705
2019-06,69.78070000357195,31.70746527557376
2019-07,71.57040014617786,33.02754066916875
2019-08,72.09071350710016,30.28605015871819
2019-09,62.52789655800524,32.31783127054677
2019-10,70.21977238887851,34.65150944661286
2019-11,75.91461552209857,38.90061134096783
2019-12,74.41295971513968,42.375736474834525
2020-01,94.08021372921236,41.62131690892865
2020-02,79.97161022958304,29.54272453344437
2020-03,51.02636828014256,12.971100720047968
2020-04,69.09036309823257,27.260364910301792
2020-05,81.39729478047113,32.88546109274662
2020-06,93.07762654145084,34.8182603166495
2020-07,99.3556708795604,42.17247452713464
2020-08,176.7859550232542,51.40204012431269
2020-09,152.7875521533149,44.99919982812066
2020-10,131.6351799624537,40.687982896509325
2020-11,143.17959821052025,55.410647954411
2020-12,118.4121407619894,60.41111458859378
2021-01,119.7715824352728,57.97924877919378
2021-02,109.39580034858704,61.51734907684328
2021-03,103.49568332689688,68.0066985412397
2021-04,119.69558655515895,75.9291952769292
2021-05,125.56549818564685,76.11246898641342
2021-06,129.7814387843217,79.09258844505986
2021-07,125.9650684424162,82.44035469560626
2021-08,146.04361611549942,86.77096022288006
2021-09,149.71809029730358,77.06185418226661
2021-10,173.88712289214996,88.49485824244856
2021-11,158.43760212169377,86.06100720896042
2021-12,128.9511070112116,93.48971459862206
2022-01,108.20547804657248,82.32638127216075
2022-02,87.30555773406195,75.96182408799797
2022-03,87.90066289284016,81.7283876471953
2022-04,54.91809186088905,64.93004514347034
2022-05,40.537375148243385,64.61972089174061
2022-06,44.17341913837392,50.393059379913005
2022-07,60.182589192825816,63.58333860372463
2022-08,35.37109781677492,56.17967118515508
2022-09,24.394438787237128,41.27470139921472
2022-10,40.275315907428165,52.22621899679085
2022-11,37.85616230175892,60.02453523294131
2022-12,13.820807256541311,50.26395204327771
2023-01,43.96032938741177,59.16941194798995
2023-02,39.765260581103256,54.60519867151434
2023-03,70.12985043806073,59.7658104737091
2023-04,68.25153523335598,61.693792348049655
2023-05,88.69645529367412,61.8599986012029
2023-06,77.68863638177893,71.72742693936247
2023-07,88.44035966042374,76.66096866028127
2023-08,84.63755927797956,73.0674247222174
2023-09,68.3427697532762,64.21148187867651
2023-10,66.08386079861297,60.05627296925484
2023-11,107.4928956337505,74.10482441266379
2023-12,115.6810924362568,81.34790378262582
2024-01,129.28741957943654,83.5070400890697
2024-02,150.5947215228897,92.24760097008784
2024-03,143.38211261100437,97.68816994673864
2024-04,116.1946076190746,88.93485999298096
2024-05,87.59953211096712,97.60024127899972
2024-06,104.87410376538816,103.75723314136008
2024-07,105.63655142295772,105.20664681040007
2024-08,100.08193774184204,109.2004619882046
2024-09,115.9763430900412,112.81713190298564
2024-10,128.86540863195793,109.86680101288866
2024-11,157.96115728764534,121.24141021302545
2024-12,160.32060672455782,115.0932298496341
2025-01,164.72021181167537,119.90914774316256
