Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2182.8,73.5,-1.9,9.2,27.2,26.5,26.9,91.5,304.7,517.1,1255.5,5538.2,2972.5,-10.6,1.2,2671.5,597.1,2279.9,5.0,5.0,5.0,14.0,-10,-1.4
2,BTC-USD,Unknown,7886.2,87.5,-1.9,7.9,8.7,13.4,36.4,97.7,187.5,230.7,610.3,7235.5,9014.3,-11.5,1.2,6910.9,1420.2,7983.2,1.0,1.0,4.0,7.0,0,4.0
3,AMD,Technology,788.7,45.0,-0.7,13.4,36.9,32.4,15.6,0.0,10.8,9.7,96.6,1151.4,1791.0,-31.6,1.2,2314.9,1256.3,885.7,7.0,7.0,6.0,9.0,10,17.6
4,TSLA,Consumer Cyclical,2944.4,89.5,3.6,-0.3,6.3,-2.3,9.0,15.9,13.3,7.4,383.2,825.9,3296.9,-60.2,1.2,2176.4,439.5,3041.5,4.0,4.0,7.0,17.0,8,17.8
5,ETN,Industrials,131.4,88.7,4.4,5.3,11.2,11.9,9.1,12.8,34.9,69.8,117.0,168.3,150.6,-18.6,1.2,126.2,27.6,228.4,20.0,22.0,32.0,46.0,-10,23.2
6,AVGO,Technology,169.0,90.0,-1.5,4.4,20.6,23.8,41.6,86.0,168.7,278.0,432.6,747.0,190.0,-19.8,1.2,106.5,17.9,266.1,17.0,18.0,34.0,49.0,0,33.4
7,DOGE-USD,Unknown,7504.5,51.2,13.6,70.0,47.1,23.2,53.2,109.6,136.1,1025.3,3616.2,4038.3,14675.3,-31.7,1.6,8475.6,2640.1,7580.1,2.0,2.0,3.0,5.0,30,33.4
8,LLY,Healthcare,146.7,51.3,-1.7,-2.7,-11.0,-9.7,-15.3,-10.5,13.9,97.3,193.0,361.2,311.6,-27.3,1.2,421.3,153.0,243.8,18.0,20.0,14.0,27.0,17,38.2
9,AAPL,Technology,196.0,66.0,2.3,1.7,-5.6,-9.0,-13.2,-14.5,-15.4,-9.2,42.5,159.6,307.5,-20.9,1.1,362.7,131.4,293.1,15.0,16.0,17.0,30.0,20,41.6
10,SOL-USD,Unknown,3109.0,37.8,5.7,35.6,22.0,14.6,12.8,148.1,342.5,1580.7,0.0,0.0,8255.5,-24.9,1.2,8814.2,3938.9,3109.0,3.0,3.0,2.0,4.0,40,43.2
