Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,5216.7,85.6,-2.0,-6.3,-8.3,-5.3,5.8,46.5,133.3,157.2,509.4,6703.0,6095.2,-13.0,1.1,5909.6,1336.7,5315.8,2.0,2.0,6.0,11.0,11,17.4
2,TSLA,Consumer Cyclical,1118.7,67.5,2.6,-0.7,22.8,29.6,30.7,52.5,55.7,39.9,484.9,1120.3,1682.4,-49.4,1.3,1312.3,434.4,1215.8,5.0,6.0,14.0,19.0,5,17.6
3,AVGO,Technology,262.9,89.1,9.6,2.8,11.8,31.3,50.4,103.0,197.9,334.8,527.7,954.3,295.9,-6.9,1.2,164.1,26.8,360.0,19.0,21.0,27.0,51.0,-10,23.8
4,AAPL,Technology,187.7,67.7,6.5,2.3,11.8,10.5,4.0,3.8,2.9,10.0,68.7,222.4,285.1,-16.5,1.2,292.7,109.1,286.8,24.0,25.0,22.0,35.0,0,28.2
5,ANET,Technology,368.8,83.9,-8.5,-2.0,8.7,30.7,28.6,54.7,112.1,254.2,398.9,963.0,443.4,-19.1,1.2,362.0,77.9,465.8,15.0,16.0,20.0,37.0,5,30.0
6,SMCI,Technology,528.8,34.0,-0.7,7.8,0.7,15.2,28.0,5.0,105.9,552.0,1064.5,1296.6,1712.8,-81.9,1.7,1986.4,886.5,625.9,10.0,10.0,10.0,13.0,20,31.2
7,NVDA,Technology,956.7,84.6,0.2,-2.7,-1.8,17.1,19.8,72.7,256.8,496.6,1281.6,5871.4,1132.5,-11.7,1.2,961.8,180.9,1055.8,7.0,7.0,16.0,30.0,18,36.0
8,TRX-USD,Unknown,478.4,6.7,0.2,-6.8,-7.0,-0.1,21.3,78.4,156.9,258.5,592.5,869.4,7353.9,-12.6,1.2,6851.4,4730.6,556.5,13.0,13.0,5.0,7.0,31,40.0
9,AMD,Technology,485.7,69.6,6.7,44.0,37.8,75.3,71.3,51.3,72.2,75.0,188.9,1784.1,711.6,-31.7,1.4,510.8,190.0,582.8,12.0,12.0,18.0,29.0,20,40.0
10,LLY,Healthcare,109.8,50.8,-5.8,1.4,0.4,-7.9,-11.3,-16.4,4.3,81.8,174.4,360.4,248.5,-33.6,1.3,318.6,129.4,206.9,33.0,36.0,21.0,33.0,9,40.2
11,DOGE-USD,Unknown,3760.7,33.6,0.3,-24.2,-20.0,-9.3,-17.5,19.9,40.2,413.7,2374.5,2743.8,11273.4,-39.5,1.7,13816.8,6865.4,3838.7,3.0,3.0,2.0,4.0,44,47.2
