Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2237.2,75.4,5.1,12.6,26.8,31.5,30.7,96.8,318.2,533.6,1288.6,5666.5,2972.5,-10.6,1.2,2590.5,560.6,2332.2,5.0,5.0,5.0,17.0,-10,-0.2
2,BTC-USD,Unknown,7949.7,88.2,0.3,9.3,12.7,16.6,39.9,100.7,192.9,235.1,618.7,7368.2,9014.3,-11.6,1.1,7633.1,1654.2,8044.7,1.0,1.0,4.0,7.0,0,4.0
3,AMD,Technology,800.8,45.7,1.9,16.7,35.2,34.6,16.5,1.6,13.3,12.5,99.8,1161.3,1791.0,-31.6,1.2,2287.2,1225.0,895.8,7.0,7.0,6.0,9.0,10,17.6
4,ETN,Industrials,124.9,84.8,2.8,2.8,8.6,10.8,7.1,10.6,32.3,65.9,111.4,160.8,150.6,-18.6,1.2,131.6,30.5,219.9,22.0,23.0,33.0,44.0,-10,23.2
5,TSLA,Consumer Cyclical,2824.6,85.9,1.1,-3.1,-1.4,-8.5,2.6,8.0,5.7,-0.6,349.4,762.0,3296.9,-60.2,1.2,2253.0,481.3,2919.6,3.0,3.0,7.0,18.0,16,25.8
6,AVGO,Technology,172.1,91.5,2.6,6.8,21.3,26.6,43.3,88.8,173.1,283.0,440.4,757.2,190.0,-19.8,1.2,103.6,17.1,267.1,17.0,18.0,35.0,48.0,0,33.2
7,DOGE-USD,Unknown,5450.8,37.6,0.2,19.4,8.6,-10.0,13.5,51.2,67.6,730.9,2637.1,2936.5,14539.2,-31.9,1.6,11375.0,4335.5,5513.9,2.0,2.0,2.0,4.0,33,35.8
8,LLY,Healthcare,152.3,53.0,-1.0,-4.4,-7.7,-9.4,-15.2,-9.8,14.2,97.3,192.5,359.9,311.6,-27.3,1.2,408.7,143.4,247.3,18.0,20.0,14.0,29.0,17,39.0
9,AAPL,Technology,188.4,63.7,-0.7,1.0,-6.7,-11.4,-14.6,-15.9,-16.9,-11.0,39.2,152.8,307.5,-20.9,1.1,376.5,140.9,283.4,16.0,17.0,15.0,30.0,20,41.6
10,NFLX,Communication Services,189.2,82.9,-0.6,-1.8,2.1,15.8,39.0,79.7,148.1,137.5,142.6,360.9,229.0,-3.3,1.6,136.2,25.1,284.2,15.0,16.0,31.0,46.5,15,46.0
11,MSTR,Technology,1416.9,72.3,8.0,15.1,15.6,25.7,80.7,354.2,796.3,963.5,1544.6,1827.7,1984.7,-66.9,1.4,1030.9,121.9,1511.9,6.0,6.0,9.0,32.0,30,47.0
12,AMAT,Technology,66.2,32.5,1.8,8.7,18.2,16.6,5.8,-2.2,9.5,21.1,78.4,199.9,253.7,-24.1,1.5,302.6,219.2,161.2,29.0,31.0,18.0,25.0,23,48.6
13,XRP-USD,Unknown,530.4,58.2,7.2,32.0,27.8,18.6,172.6,274.4,374.1,410.8,518.8,504.9,954.0,-58.7,2.1,533.1,117.9,593.6,9.0,9.0,11.0,33.0,30,49.0
14,SOL-USD,Unknown,2630.2,32.1,0.7,10.2,5.3,-0.8,-2.9,107.6,273.9,1358.7,0.0,0.0,8255.5,-24.9,1.2,10414.5,5010.7,2630.2,4.0,4.0,3.0,3.0,46,49.4
15,ETH-USD,Unknown,462.9,28.2,2.2,27.0,49.3,28.5,15.9,12.5,25.1,80.2,488.4,476.3,1813.8,-67.4,1.3,1543.2,1051.1,526.0,10.0,10.0,8.0,11.0,40,50.0
16,MSFT,Technology,68.3,38.2,2.0,2.2,7.3,13.1,11.5,8.2,17.4,26.4,68.5,237.6,196.5,-11.1,1.2,184.2,115.4,163.2,28.0,30.0,26.0,34.0,20,50.4
17,COST,Consumer Defensive,210.3,85.3,-1.2,-4.0,-12.0,-9.1,-4.8,7.2,16.5,41.0,75.1,157.5,249.1,-14.0,1.1,206.7,43.9,305.3,13.0,14.0,24.0,41.0,24,50.6
18,CAT,Industrials,68.5,62.5,5.5,6.2,14.4,10.7,7.0,7.4,17.1,33.6,50.9,88.7,120.5,-18.2,1.3,121.1,40.9,163.5,27.0,29.0,34.0,42.0,20,54.8
19,ASML,Technology,15.6,11.9,2.5,3.2,6.3,8.7,0.8,-10.9,-10.5,-9.8,38.3,164.7,250.6,-16.2,1.7,788.4,807.6,110.6,42.0,42.0,10.0,14.0,31,55.4
20,AMZN,Consumer Cyclical,10.2,5.6,3.2,1.7,6.1,1.8,5.1,11.0,25.9,10.9,15.9,137.0,182.3,-0.0,1.5,451.1,680.7,105.2,46.0,46.0,13.0,16.0,30,57.4
21,MELI,Consumer Cyclical,114.9,22.9,-2.0,-5.9,-7.5,5.7,10.8,21.8,43.0,36.9,109.5,461.5,587.2,-25.7,1.2,489.6,330.8,209.9,23.0,25.0,12.0,20.0,38,58.0
22,GS,Financial Services,69.3,93.5,0.3,3.7,12.2,10.2,18.3,38.7,43.5,58.3,78.1,76.3,77.1,-42.8,1.2,35.6,4.4,164.3,26.0,28.0,43.0,53.0,20,60.6
23,VST,Utilities,268.2,80.6,-1.6,9.7,26.4,23.7,53.3,197.0,354.0,546.6,569.2,628.1,350.7,-74.6,1.3,161.5,7.9,359.3,11.0,12.0,29.0,52.0,30,61.2
24,WMT,Consumer Defensive,66.0,68.5,-3.6,-2.7,-10.0,-6.6,2.2,20.2,28.6,36.2,42.0,62.9,108.4,-26.4,1.4,58.6,10.0,161.0,30.0,32.0,39.0,51.0,21,61.6
25,QQQ,Unknown,21.6,38.1,0.9,0.8,2.8,3.3,4.1,5.3,13.3,13.6,32.1,79.3,69.0,-7.6,1.2,57.4,35.2,116.6,41.0,41.0,40.0,43.0,20,61.6
26,ENPH,Technology,719.3,9.4,-0.2,-9.5,-18.2,-27.8,-47.2,-71.3,-93.0,-105.9,-31.8,534.4,8462.4,-82.2,1.4,25931.9,40483.1,814.3,8.0,8.0,1.0,1.0,60,63.8
27,AVAV,Industrials,137.8,65.5,4.1,20.9,43.9,55.3,42.6,61.5,86.9,111.6,131.5,283.1,243.3,-62.7,1.3,91.3,16.9,232.8,20.0,22.0,37.0,49.0,30,65.4
28,LIN,Basic Materials,2.3,16.0,-6.2,-4.4,-8.1,-5.5,-7.3,-13.1,-12.6,-4.6,8.0,36.7,67.4,-10.1,1.3,253.8,231.4,97.3,48.0,49.0,20.0,24.0,35,68.0
29,PANW,Technology,44.3,45.4,-8.8,-4.8,-5.7,-1.7,-1.0,3.6,22.9,75.2,147.1,265.4,146.5,-40.8,1.4,179.0,78.5,139.3,34.0,36.0,27.0,38.0,34,68.6
30,PLD,Real Estate,13.5,18.1,6.6,3.1,-0.4,-5.1,-10.7,-23.4,-35.9,-46.1,-52.4,-51.9,128.9,-12.0,1.5,260.5,313.6,108.5,44.0,44.0,19.0,21.0,40,69.8
31,WM,Industrials,29.1,38.9,-0.6,-5.0,-12.1,-7.9,-6.1,-6.1,-9.5,-0.9,0.4,25.3,91.9,-10.8,1.3,162.6,92.7,124.1,37.0,37.0,28.0,37.0,35,70.2
32,NTRA,Healthcare,26.5,9.8,-0.6,-10.8,-12.1,-10.5,0.6,54.4,89.7,74.2,164.1,464.1,631.9,-39.3,1.7,322.0,173.8,121.8,38.0,38.0,17.0,27.0,41,70.4
33,TMDX,Healthcare,165.7,63.8,-2.0,-16.7,2.5,37.3,13.0,17.4,29.8,166.0,211.5,211.5,296.4,-64.2,1.4,209.0,56.2,232.3,21.0,19.0,23.0,40.0,45,73.6
34,ISRG,Healthcare,22.8,22.0,-5.7,-5.0,-10.2,-12.3,-7.6,4.8,21.0,25.8,39.3,156.7,127.7,-6.8,1.2,242.1,148.0,117.8,40.0,40.0,21.0,28.0,44,75.4
35,IONQ,Technology,270.2,72.1,-7.0,3.7,21.8,25.2,155.7,193.6,338.4,304.3,304.3,304.3,391.0,-42.1,1.6,139.7,25.1,316.5,12.0,11.0,30.0,46.5,50,79.2
36,ADBE,Technology,54.3,27.5,-2.0,-10.1,-12.1,-16.4,-28.1,-45.3,-48.0,-61.8,-69.1,-26.4,204.5,-2.8,1.5,361.4,258.3,149.3,32.0,33.0,16.0,23.0,55,80.4
37,GOOG,Communication Services,11.3,15.2,8.2,1.2,1.5,-1.8,-2.4,-2.2,5.5,8.9,31.6,89.3,97.5,-4.2,1.5,227.6,209.3,106.3,45.0,45.0,22.0,26.0,49,81.8
38,NEE,Utilities,-33.0,3.9,3.9,0.4,0.5,0.8,-6.2,-9.4,-26.1,-38.5,-46.6,-41.9,97.7,-38.3,1.9,0.0,845.4,61.9,57.0,60.0,70.5,12.0,44,86.3
39,MA,Financial Services,24.9,31.2,-4.4,-4.8,-8.4,-7.3,-2.5,-2.5,-0.9,0.7,2.9,78.0,103.8,-10.8,1.2,135.4,93.7,119.9,39.0,39.0,32.0,36.0,50,86.4
40,FSLR,Technology,-56.3,2.1,-0.8,-0.5,14.3,10.6,-8.4,-20.7,-24.7,5.0,38.5,53.0,203.3,-61.8,1.6,0.0,3699.0,38.7,66.0,71.0,70.5,6.0,44,87.9
41,COIN,Financial Services,148.0,100.0,14.4,34.2,68.8,63.8,75.2,133.5,274.4,213.8,213.8,213.8,148.0,-51.6,1.3,69.7,3.3,171.5,25.0,21.0,38.0,54.0,50,88.4
42,BKNG,Consumer Cyclical,7.1,78.4,-2.3,0.4,0.7,6.2,14.5,28.2,55.9,77.1,82.9,91.6,25.2,-58.7,1.5,-14.4,-9.1,102.1,47.0,47.0,98.0,59.0,30,92.0
43,V,Financial Services,-14.3,4.5,-5.4,-4.3,-8.8,-6.2,2.7,2.9,4.1,5.1,3.1,47.1,65.7,-18.1,1.7,0.0,258.4,80.7,51.0,53.0,70.5,22.0,51,94.7
44,BLK,Financial Services,-12.1,18.4,-9.6,0.9,1.3,0.4,2.1,5.9,4.3,-2.8,1.4,-1.1,35.4,-22.8,1.6,0.0,-1.7,82.9,50.0,52.0,70.5,56.0,40,96.9
45,RKLB,Industrials,251.8,100.0,0.5,46.8,69.2,82.0,259.4,527.4,634.6,517.0,517.0,517.0,251.8,-55.6,2.2,28.7,-2.8,299.7,14.0,13.0,44.0,58.0,60,97.4
46,HOOD,Financial Services,203.8,99.8,4.7,16.7,64.9,82.9,191.6,417.4,573.5,531.9,531.9,531.9,204.4,-59.9,1.2,40.8,-1.8,234.9,19.0,15.0,42.0,57.0,60,98.0
47,ADSK,Technology,-24.4,1.7,-6.9,-6.9,-6.5,-5.0,-3.3,-2.9,-5.7,-20.6,-23.7,27.2,222.3,-28.6,1.5,0.0,1530.4,70.6,53.0,55.0,70.5,8.0,60,98.9
48,LUNR,Industrials,106.3,20.5,-0.8,-1.7,7.4,-12.7,26.0,71.9,34.2,23.0,23.0,23.0,702.0,-47.1,2.1,203.5,95.6,130.0,35.0,26.0,25.0,35.0,68,99.2
49,TGTX,Healthcare,-26.4,16.4,1.9,4.9,-9.6,1.5,23.6,85.7,136.7,106.8,158.4,146.4,401.1,-110.5,1.6,0.0,-236.3,68.6,55.0,56.0,70.5,75.0,33,99.3
