Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,3290.9,99.8,11.7,13.8,19.7,23.4,20.9,37.0,37.4,24.6,440.5,998.8,3296.9,-60.2,1.2,2029.6,348.5,3395.3,4.0,4.0,7.0,27.0,0,13.8
2,DOGE-USD,Unknown,6568.4,45.3,7.4,30.2,49.1,45.8,45.1,102.0,134.0,848.1,3623.6,4182.7,14539.2,-31.9,1.5,10129.4,3548.6,6639.4,2.0,2.0,3.0,7.0,30,34.2
3,LINK-USD,Unknown,1469.9,18.1,-0.1,6.6,52.4,51.7,52.0,54.9,96.7,59.5,830.8,1503.1,8353.4,-49.1,1.3,7354.0,5862.5,1553.0,5.0,5.0,5.0,4.0,30,34.6
4,COST,Consumer Defensive,177.5,76.3,-1.9,-2.5,-6.3,-11.7,-10.7,-2.0,8.7,30.5,61.5,145.0,232.7,-0.6,1.1,225.2,55.2,266.7,19.0,20.0,23.0,42.0,7,36.2
5,LLY,Healthcare,128.7,44.2,2.8,7.9,-7.9,-13.8,-18.3,-21.4,0.1,75.0,162.2,331.4,307.4,-12.8,1.3,474.1,207.2,217.8,25.0,26.0,18.0,29.0,12,37.4
6,ADA-USD,Unknown,1043.4,30.2,0.8,3.6,31.7,20.8,40.8,64.2,73.5,73.6,468.0,458.2,3577.1,-53.7,1.5,2846.1,1439.4,1126.5,8.0,7.0,6.0,13.0,30,39.4
7,BTC-USD,Unknown,669.1,88.9,3.5,0.0,0.8,6.3,21.1,69.8,159.5,191.0,563.2,7090.8,758.8,-48.0,1.2,681.3,144.9,758.3,11.0,11.0,14.0,32.0,20,40.0
8,NVDA,Technology,680.7,73.4,1.3,-1.9,5.3,21.0,24.3,81.1,280.9,507.0,1279.7,5808.3,942.7,-42.5,1.2,842.7,182.3,769.9,10.0,10.0,13.0,30.0,25,43.6
9,AMD,Technology,270.3,40.6,0.4,-7.9,4.3,20.3,13.0,-2.6,7.4,6.1,78.8,1157.5,694.9,-20.3,1.3,920.5,554.6,359.5,17.0,16.0,11.0,21.0,28,45.2
10,SOL-USD,Unknown,3520.7,42.8,5.0,24.3,47.1,51.8,39.9,147.0,434.7,1375.3,0.0,0.0,8255.5,-24.9,1.2,7641.5,3473.7,3520.7,3.0,3.0,4.0,8.0,40,45.2
