Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2256.5,76.0,-0.8,-0.4,13.0,26.0,28.4,89.8,303.8,521.4,1293.8,5777.4,2972.5,-10.6,1.2,2641.3,577.5,2355.7,5.0,5.0,4.0,11.0,-5,2.2
2,BTC-USD,Unknown,7412.5,82.3,-3.3,-3.3,-0.9,9.0,28.1,82.3,169.2,201.4,573.5,7048.9,9014.3,-11.6,1.2,8296.2,2004.4,7512.2,1.0,1.0,3.0,6.0,8,11.4
3,TSLA,Consumer Cyclical,2681.6,81.7,-4.0,0.7,-4.4,-0.7,3.8,12.1,9.1,-1.4,350.8,791.3,3296.9,-60.2,1.2,2433.6,550.9,2780.8,4.0,4.0,5.0,12.0,11,18.4
4,AMD,Technology,833.6,47.5,-1.8,-1.3,21.4,35.7,21.4,6.0,17.8,16.4,102.0,1230.3,1791.0,-31.6,1.3,2170.6,1142.7,932.8,7.0,7.0,6.0,8.0,15,22.2
5,AVGO,Technology,164.7,87.9,-8.7,-1.1,8.0,25.1,40.1,86.7,169.6,282.6,444.9,780.7,190.0,-19.8,1.2,114.3,19.6,263.9,13.0,16.0,24.0,42.0,5,32.4
6,AAPL,Technology,192.0,64.8,-3.2,6.9,5.1,-4.1,-7.9,-8.9,-10.5,-4.7,48.2,174.8,307.5,-20.9,1.2,366.4,136.5,291.2,12.0,14.0,13.0,24.0,17,34.4
7,LLY,Healthcare,111.0,40.8,2.1,-9.5,-12.2,-20.5,-24.2,-24.6,-3.1,69.5,150.7,304.2,311.6,-27.3,1.2,521.0,231.4,210.3,17.0,20.0,11.0,18.0,20,36.8
8,DOGE-USD,Unknown,5671.1,39.1,-3.1,-6.1,9.1,8.5,21.6,62.6,81.4,714.6,2880.1,3241.9,14539.2,-31.9,1.6,11450.0,4337.4,5738.2,2.0,2.0,1.0,2.0,35,36.8
9,SOL-USD,Unknown,2903.2,35.4,0.6,3.7,11.8,17.4,10.0,116.1,316.2,1101.9,0.0,0.0,8255.5,-24.9,1.2,9266.5,4556.7,2903.2,3.0,3.0,2.0,1.0,40,42.0
10,ETH-USD,Unknown,570.8,33.9,-2.8,17.2,54.7,76.5,60.1,54.5,73.7,128.4,714.8,694.8,1813.8,-67.4,1.3,1286.3,805.1,637.9,8.0,8.0,8.0,9.0,40,48.4
11,XRP-USD,Unknown,546.2,59.7,-0.9,-11.2,16.9,18.7,137.8,264.5,351.9,383.3,509.1,491.6,954.0,-58.7,1.9,576.9,123.6,613.3,9.0,9.0,10.0,25.0,35,50.6
12,MSFT,Technology,66.9,37.6,-0.6,-4.2,-0.5,8.0,8.5,4.7,13.0,22.1,61.3,230.5,196.5,-11.1,1.2,187.1,116.1,166.1,22.0,26.0,19.0,26.0,28,51.8
13,MSTR,Technology,1214.6,62.5,-2.3,-14.6,-14.9,-4.3,30.5,230.3,549.6,665.5,1133.6,1362.8,1984.7,-66.9,1.4,1298.6,188.5,1313.8,6.0,6.0,7.0,20.0,41,52.8
14,NTRA,Healthcare,49.4,13.2,1.0,14.7,0.5,-1.1,3.3,54.5,97.5,83.0,177.8,502.5,631.9,-39.3,1.6,257.3,108.9,148.9,24.0,29.0,15.0,28.0,33,57.8
15,GS,Financial Services,67.2,90.7,-0.5,-0.2,5.4,8.7,16.5,37.2,42.3,57.6,79.2,77.7,78.5,-42.8,1.1,40.6,5.1,166.5,21.0,25.0,35.0,51.0,25,61.6
16,PANW,Technology,28.2,36.8,5.6,-2.6,-7.9,-8.6,-8.3,-4.4,12.0,58.3,126.7,239.5,146.5,-40.8,1.4,213.0,112.4,127.4,29.0,34.0,18.0,27.0,37,64.0
17,AMAT,Technology,13.6,13.6,-11.7,-15.5,-11.1,-8.6,-16.2,-27.1,-21.1,-14.6,27.0,116.9,253.7,-24.1,1.6,692.7,684.9,112.8,33.0,39.0,9.0,10.0,45,65.2
18,MA,Financial Services,36.6,41.4,7.1,4.3,-1.6,-2.5,1.7,3.2,5.6,7.9,10.7,93.5,103.8,-10.8,1.2,99.0,60.0,135.8,27.0,33.0,25.0,33.0,36,66.2
