Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,1856.1,62.7,-2.0,16.7,12.2,7.6,7.9,74.1,255.5,427.5,1005.5,4483.8,2965.6,-10.6,1.2,3022.1,761.8,1935.6,5.0,5.0,6.0,14.0,-10,-1.2
2,BTC-USD,Unknown,7909.0,87.8,6.8,10.0,21.9,19.0,44.6,115.4,193.1,248.2,604.9,7050.0,9008.0,-11.6,1.2,7432.8,1571.9,7989.7,1.0,1.0,4.0,8.0,0,4.4
3,TSLA,Consumer Cyclical,3077.1,97.0,-3.0,22.1,16.3,6.1,32.6,28.2,24.0,31.1,432.8,857.6,3174.5,-60.4,1.2,1907.5,350.0,3156.5,3.0,3.0,8.0,19.0,0,10.4
4,ETN,Industrials,122.5,82.3,-1.7,5.9,11.7,2.1,-0.3,7.9,28.8,63.6,108.1,164.4,153.0,-19.7,1.2,131.1,30.2,201.9,30.0,33.0,40.0,55.0,-7,35.6
5,AMD,Technology,720.1,41.4,-2.8,12.1,8.0,-2.8,-17.7,-29.7,-23.6,-27.1,39.7,771.1,1784.8,-31.6,1.2,2609.6,1442.0,799.5,9.0,9.0,7.0,9.0,27,35.6
6,DOGE-USD,Unknown,5484.3,37.5,4.8,28.7,22.4,-5.0,45.8,107.6,122.5,1266.4,3430.6,3709.7,14669.4,-31.6,1.7,10722.6,3933.4,5543.3,2.0,2.0,2.0,7.0,33,37.0
7,AVGO,Technology,165.0,89.3,2.3,16.6,20.1,22.6,33.1,74.5,147.2,255.5,410.7,758.0,188.0,-26.4,1.2,107.6,18.1,244.4,25.0,25.0,45.0,59.0,0,42.6
8,WM,Industrials,52.0,62.2,7.8,-3.4,1.0,6.2,7.1,8.4,6.4,18.7,24.3,61.7,90.1,-10.7,1.2,93.4,35.9,131.4,50.0,51.0,47.0,49.0,-5,44.2
9,SOL-USD,Unknown,2803.2,34.2,0.9,12.4,21.4,1.2,7.5,201.3,324.3,2450.5,0.0,0.0,8255.5,-24.9,1.2,10198.4,4193.0,2803.2,4.0,4.0,3.0,6.0,40,44.6
10,LLY,Healthcare,161.6,55.5,-0.4,-17.7,-16.6,-10.9,-18.2,-8.4,16.6,101.2,204.6,379.2,313.1,-27.6,1.2,392.9,124.2,241.1,26.0,26.0,19.0,36.0,17,45.6
11,MELI,Consumer Cyclical,148.9,28.9,-0.9,7.3,17.5,26.4,30.1,40.2,68.6,54.0,141.4,501.7,578.2,-25.9,1.2,350.9,233.8,228.4,28.0,30.0,22.0,25.0,20,46.0
12,AAPL,Technology,190.9,63.8,-8.1,-12.3,-15.7,-14.8,-14.5,-17.8,-17.6,-11.5,38.2,148.4,311.5,-21.3,1.1,377.7,136.6,270.3,21.0,23.0,20.0,30.0,25,49.8
13,NFLX,Communication Services,205.7,90.1,1.1,2.8,17.5,25.7,48.4,88.5,164.3,128.4,128.7,326.6,228.7,-3.2,1.6,113.8,18.9,285.2,20.0,22.0,43.0,58.0,10,50.2
14,XRP-USD,Unknown,421.4,47.6,0.7,2.1,6.0,13.3,187.3,245.0,314.4,349.2,401.2,392.4,950.8,-60.4,2.3,555.9,133.2,480.3,13.0,13.0,14.0,31.0,30,50.4
15,COST,Consumer Defensive,223.6,95.3,-0.9,-3.7,-0.7,3.8,8.6,26.7,38.3,66.8,111.9,216.3,235.3,-14.2,1.1,165.3,30.9,303.1,18.0,18.5,33.0,54.0,18,53.5
16,MSTR,Technology,1240.6,63.7,-1.3,-4.1,22.8,12.2,77.7,377.6,745.3,878.1,1327.8,1511.5,1990.6,-72.8,1.5,1037.3,126.7,1320.0,7.0,7.0,11.0,34.0,35,53.6
17,MSFT,Technology,81.6,44.3,1.1,7.3,11.9,10.5,5.2,2.0,10.5,17.9,59.5,223.9,198.3,-11.1,1.2,178.9,100.9,161.1,36.0,41.0,30.0,40.0,20,57.4
18,ISRG,Healthcare,52.4,46.1,-5.1,1.5,-1.1,1.0,7.5,20.9,40.7,42.0,54.6,172.2,121.5,-6.7,1.3,113.4,44.6,131.8,48.0,49.0,44.0,46.0,13,59.6
19,ENPH,Technology,910.0,11.6,-3.5,-17.4,-28.9,-34.7,-52.8,-74.5,-93.9,-106.0,-20.8,529.9,8457.4,-82.6,1.4,22973.1,33506.7,989.5,8.0,8.0,1.0,1.0,60,63.8
20,ASML,Technology,28.0,17.0,0.1,4.8,5.2,6.4,-8.9,-17.9,-16.3,-15.5,29.7,144.9,243.1,-16.2,1.6,614.8,535.2,107.4,63.0,62.0,13.0,16.0,34,68.0
21,PANW,Technology,65.8,58.3,-2.7,-0.3,1.3,1.7,4.6,10.1,28.8,82.8,147.3,249.8,142.3,-41.1,1.3,139.2,45.8,145.3,43.0,46.0,37.0,45.0,25,68.2
22,ETH-USD,Unknown,368.9,23.7,1.3,40.5,24.1,3.1,-6.4,-3.9,4.9,79.0,386.6,377.6,1772.7,-67.9,1.3,1843.9,1268.4,427.8,14.0,15.0,9.0,12.0,56,68.4
23,AMAT,Technology,40.2,23.6,-2.5,2.1,2.1,-2.4,-16.0,-20.3,-11.6,-1.7,41.1,139.5,247.5,-24.0,1.4,430.6,338.7,119.7,59.0,56.0,18.0,21.0,37,72.0
24,TMDX,Healthcare,188.4,71.3,3.3,29.9,63.7,67.2,25.0,37.2,64.2,215.1,248.4,248.4,292.1,-69.8,1.4,175.3,39.8,239.2,27.0,24.0,31.0,48.0,40,75.6
25,CAT,Industrials,45.1,50.6,-1.4,6.7,3.9,-2.3,-4.2,-1.4,5.1,23.3,36.3,79.3,112.3,-23.6,1.3,135.1,50.0,124.5,56.0,55.0,39.0,44.0,29,76.6
26,WMT,Consumer Defensive,97.4,90.0,2.2,-5.5,1.7,4.0,16.4,34.4,45.0,50.9,61.8,91.0,111.1,-26.5,1.4,39.4,4.9,176.8,33.0,39.0,58.0,67.0,25,77.8
27,GS,Financial Services,58.4,91.5,-2.9,4.6,2.1,2.7,11.6,29.6,32.6,49.9,66.7,63.5,68.4,-49.2,1.2,29.6,3.3,137.8,46.0,47.0,61.0,69.0,20,78.4
28,NTRA,Healthcare,46.9,13.5,0.7,-3.7,2.6,-2.0,15.0,78.1,117.5,88.4,200.7,482.5,626.1,-43.4,1.8,183.6,125.8,126.8,51.0,53.0,29.0,35.0,38,78.6
29,QQQ,Unknown,26.6,49.0,0.3,3.6,2.9,2.7,2.7,3.6,10.9,8.9,25.0,64.1,62.8,-8.2,1.2,40.4,19.9,107.3,64.0,63.0,57.0,57.0,20,79.6
30,AVAV,Industrials,102.6,55.0,0.9,6.3,18.2,6.5,-6.4,5.9,17.6,27.5,29.8,105.3,243.0,-68.7,1.4,88.8,17.7,182.1,32.0,36.0,49.0,60.0,33,80.4
31,ADBE,Technology,78.9,40.6,-0.7,6.3,-1.1,-6.6,-16.4,-33.2,-34.7,-51.4,-58.0,-12.2,198.3,-2.8,1.4,254.0,139.0,158.3,38.0,42.0,24.0,29.0,50,82.4
32,LIN,Basic Materials,23.7,47.5,6.1,-5.8,-1.4,1.8,-1.7,-7.3,-5.4,5.2,20.6,56.3,61.6,-10.6,1.2,79.0,42.0,104.4,65.0,67.0,51.0,47.0,27,82.4
33,VST,Utilities,223.6,72.9,2.2,17.4,16.5,7.7,36.9,182.2,295.9,465.1,484.7,546.2,336.8,-81.3,1.4,135.7,1.2,298.9,19.0,18.5,38.0,70.0,40,83.1
34,PLD,Real Estate,20.9,23.5,-4.0,-4.0,-9.1,-6.2,-11.1,-25.1,-35.7,-44.8,-48.3,-42.5,127.9,-11.9,1.4,231.3,235.9,101.6,68.0,70.0,28.0,24.0,45,87.8
35,AMZN,Consumer Cyclical,13.3,8.1,0.1,2.5,-0.2,-2.5,-0.7,5.6,16.4,-2.8,-1.7,94.6,176.1,-1.0,1.5,318.8,443.1,92.8,73.0,74.0,23.0,17.0,49,89.8
36,IONQ,Technology,377.7,100.0,9.7,62.4,75.7,52.7,268.5,254.4,428.9,367.0,367.0,367.0,377.7,-42.1,1.7,92.1,11.3,402.6,15.0,14.0,48.0,64.0,50,91.0
37,ADSK,Technology,3.0,14.4,1.2,3.9,7.0,2.9,9.5,6.5,3.0,-16.1,-19.8,25.5,216.3,-32.9,1.4,21.2,153.4,82.5,76.0,77.0,63.0,28.0,40,94.4
38,MA,Financial Services,56.7,59.2,-3.1,-1.2,0.4,4.1,9.1,8.5,10.6,10.3,14.1,91.7,103.6,-11.3,1.2,77.4,33.0,136.1,47.0,48.0,52.0,51.0,45,94.8
39,MARA,Financial Services,154.3,13.6,-2.5,-31.8,-5.5,-11.6,-23.5,16.7,5.9,306.6,319.6,158.2,1947.5,-127.6,1.5,1342.2,1404.8,269.4,23.0,28.0,10.0,11.0,80,96.6
40,INOD,Technology,1622.0,66.7,-4.4,-14.5,10.4,77.0,211.3,280.0,451.9,863.4,1531.4,1626.0,2473.7,-80.7,1.4,847.8,127.5,1727.4,6.0,6.0,12.0,32.5,80,97.8
41,TQQQ,Unknown,475.7,59.3,-1.8,-3.6,1.2,4.3,12.3,61.8,74.9,72.4,147.2,464.5,817.7,-23.4,1.5,529.2,170.9,587.9,10.0,10.0,16.0,27.0,80,98.0
42,LUNR,Industrials,148.6,25.9,-0.8,36.6,8.1,-9.1,61.9,91.0,48.0,39.2,39.2,39.2,704.2,-46.1,2.4,145.2,73.5,151.7,41.0,31.0,36.0,43.0,63,101.8
