Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,1148.0,69.1,0.7,2.2,4.8,18.0,18.7,50.2,56.3,35.8,450.2,1132.2,1682.4,-49.4,1.3,1298.6,420.5,1250.3,5.0,5.0,15.0,23.0,0,14.2
2,BTC-USD,Unknown,3879.4,63.7,-2.4,-3.1,-18.8,-23.2,-23.7,-0.8,59.9,73.6,341.2,5151.0,6095.2,-13.0,1.1,7956.9,2634.9,3979.2,2.0,2.0,6.0,10.0,17,23.0
3,AVGO,Technology,283.5,100.0,10.1,10.1,11.6,28.9,59.0,113.7,214.6,386.8,613.3,1141.7,283.5,-6.9,1.2,154.4,21.8,385.9,15.0,15.0,32.0,53.0,-10,23.6
4,AAPL,Technology,203.6,73.0,-3.0,-0.0,6.0,13.4,8.0,8.8,7.8,14.6,73.7,240.1,285.1,-16.5,1.2,270.5,92.9,306.0,20.0,22.0,21.0,37.0,0,27.4
5,ANET,Technology,263.5,61.1,3.2,-1.1,-11.5,1.9,11.0,28.2,74.2,193.8,335.9,854.3,443.4,-19.1,1.2,501.0,158.5,365.9,17.0,19.0,20.0,31.0,8,31.6
6,NVDA,Technology,899.7,79.7,2.2,-3.7,-4.3,0.3,16.5,50.9,191.7,463.5,1233.4,5863.9,1132.5,-11.7,1.2,1070.7,221.1,1002.1,6.0,6.0,16.0,30.0,18,35.6
7,LLY,Healthcare,174.4,73.7,-5.8,-2.6,11.6,13.3,9.3,3.7,26.9,112.7,235.0,481.3,248.5,-33.6,1.3,222.4,65.8,276.7,23.0,23.0,26.0,41.0,5,35.8
8,TRX-USD,Unknown,380.6,5.3,-0.2,-3.1,-12.5,-14.8,-9.7,38.3,100.7,175.3,470.2,714.3,7353.9,-12.6,1.2,8845.6,6477.8,461.9,12.0,13.0,5.0,6.0,34,42.4
9,AMD,Technology,438.0,63.2,1.3,-5.2,12.4,25.7,53.8,33.2,46.9,56.1,150.3,1651.4,711.6,-31.7,1.4,572.2,230.2,540.3,9.0,9.0,19.0,29.0,25,44.0
10,SMCI,Technology,277.4,20.0,0.8,-5.3,-22.6,-29.2,-21.4,-39.6,0.9,275.1,593.6,777.8,1712.8,-81.9,1.7,3361.7,2005.4,379.8,16.0,18.0,9.0,11.0,37,50.0
11,DOGE-USD,Unknown,2380.1,21.4,-1.1,-9.9,-34.4,-33.4,-47.3,-33.6,-18.3,63.4,1456.5,1741.0,11273.4,-39.5,1.7,21554.2,13705.8,2458.9,3.0,3.0,2.0,3.0,50,52.8
12,CAT,Industrials,92.7,100.0,0.0,7.0,19.8,30.8,44.3,48.9,61.5,91.7,132.6,208.0,92.7,-31.4,1.4,39.9,8.3,195.1,30.0,31.0,42.0,57.0,10,53.4
13,XRP-USD,Unknown,645.3,33.6,-1.9,-9.5,-26.2,-27.4,-31.1,86.3,139.1,154.3,251.5,237.4,2033.0,-57.1,1.6,2819.0,1089.7,724.1,7.0,8.0,10.0,14.0,44,54.6
14,ENPH,Technology,159.8,5.5,0.9,6.3,-1.8,-12.5,-35.5,-67.4,-92.0,-113.9,-94.2,366.4,4326.2,-81.4,1.7,14974.0,29728.9,262.2,24.0,25.0,3.0,2.0,45,56.2
15,BNB-USD,Unknown,2077.7,65.2,0.8,-1.8,-8.2,3.5,11.9,40.5,83.6,191.1,1776.5,3277.9,3196.5,-19.9,1.3,2462.7,828.1,2159.1,4.0,4.0,11.0,20.0,48,59.8
16,LRCX,Technology,147.9,100.0,9.3,3.9,19.3,41.2,72.7,69.3,91.3,113.8,224.2,598.2,147.9,-15.5,1.7,65.9,14.2,250.3,25.0,27.0,38.0,55.0,20,60.0
17,KLAC,Technology,91.6,94.3,4.5,3.4,10.3,19.8,41.6,44.8,69.9,123.6,268.0,625.3,98.3,-19.0,1.5,52.4,10.4,194.0,31.0,32.0,40.0,56.0,20,63.0
18,SOL-USD,Unknown,707.3,24.7,-1.0,-1.7,-30.7,-27.8,-33.9,-32.6,138.9,399.3,0.0,0.0,2954.5,-28.5,1.4,5799.1,4427.8,707.3,8.0,7.0,7.0,7.0,57,64.2
19,COST,Consumer Defensive,90.1,54.4,-8.7,-5.3,-8.2,-14.5,-21.8,-19.7,-11.5,4.6,26.9,98.7,179.3,-16.2,1.1,235.7,77.7,192.5,33.0,35.0,25.0,39.0,30,64.2
20,UNI-USD,Unknown,7188.4,2.4,0.0,2.4,-2.6,6.4,11.9,-9.9,-6.9,-30.5,-42.6,-42.6,306013.3,-131.8,1.5,404262.2,427721.5,7223.5,1.0,1.0,1.0,1.0,64,65.0
