Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,1006.6,61.0,1.2,-4.1,2.1,11.9,14.5,43.0,47.3,28.6,421.7,1067.8,1682.4,-49.4,1.3,1457.9,534.7,1107.0,5.0,5.0,12.0,22.0,5,18.2
2,BTC-USD,Unknown,4162.1,68.4,1.3,-2.2,-13.4,-18.1,-17.4,7.2,73.1,89.5,373.6,5524.8,6095.2,-13.0,1.1,7414.3,2257.9,4262.6,2.0,2.0,6.0,12.0,14,20.8
3,AVGO,Technology,236.7,86.6,-11.2,0.2,6.3,15.6,43.5,93.0,181.7,335.4,537.0,1008.8,274.4,-6.9,1.2,173.6,29.9,337.1,17.0,18.0,31.0,48.0,-10,22.4
4,AAPL,Technology,216.4,77.2,3.2,3.5,7.8,16.8,12.2,13.4,12.8,20.3,81.3,254.3,285.1,-16.5,1.2,256.2,82.7,316.8,18.0,20.0,22.0,40.0,0,28.0
5,LLY,Healthcare,196.7,81.6,-4.3,8.6,19.6,22.4,17.2,11.9,37.3,129.7,259.0,522.2,248.5,-33.6,1.3,200.3,52.4,297.0,20.0,21.0,27.0,43.0,0,30.8
6,ANET,Technology,239.5,55.9,1.0,-10.9,-12.8,-2.0,5.8,21.7,63.7,176.6,309.0,796.7,443.4,-19.1,1.2,543.7,183.5,339.9,16.0,17.0,20.0,31.0,11,34.0
7,NVDA,Technology,887.9,78.6,-1.5,-5.9,-4.4,0.4,15.6,50.2,190.1,456.3,1211.6,5789.3,1132.5,-11.7,1.2,1064.6,221.4,988.2,6.0,6.0,16.0,29.0,18,35.2
8,TRX-USD,Unknown,379.4,5.3,-0.1,-0.1,-12.6,-13.5,-12.1,39.0,101.1,173.1,467.5,711.2,7353.9,-12.6,1.2,8821.3,6418.8,459.0,12.0,13.0,4.0,5.0,34,41.8
9,AMD,Technology,424.1,61.3,-0.6,-8.1,9.2,24.9,49.4,31.3,43.3,52.4,142.1,1607.0,711.6,-31.7,1.4,592.5,244.3,524.5,11.0,12.0,19.0,28.0,25,44.6
10,XRP-USD,Unknown,751.1,38.7,-0.7,0.1,-16.6,-18.3,-21.2,112.0,172.7,191.9,305.0,290.6,2033.0,-57.1,1.6,2418.5,851.7,830.7,7.0,8.0,11.0,17.0,39,51.0
11,DOGE-USD,Unknown,2720.2,24.4,-0.7,-1.3,-23.2,-25.8,-39.5,-22.3,-4.3,96.3,1677.3,1996.1,11273.4,-39.5,1.7,18967.5,11337.5,2799.7,3.0,3.0,2.0,3.0,50,52.8
12,SMCI,Technology,253.6,18.7,-0.5,-17.4,-24.7,-32.0,-25.3,-42.9,-4.7,254.6,556.5,726.4,1712.8,-81.9,1.7,3598.5,2123.5,353.9,15.0,16.0,9.0,13.0,40,53.2
13,CAT,Industrials,80.4,98.7,7.9,1.3,14.3,25.2,36.8,41.3,52.7,81.0,118.2,188.2,81.9,-31.4,1.4,40.1,8.5,180.8,31.0,34.5,42.0,59.0,10,55.1
14,BNB-USD,Unknown,2082.7,65.4,0.0,-0.7,-6.6,4.6,12.1,42.4,85.0,187.4,1761.9,3281.1,3196.5,-19.9,1.3,2436.0,818.6,2162.3,4.0,4.0,10.0,19.0,48,59.2
15,ENPH,Technology,140.9,5.0,0.4,-0.1,-12.8,-21.3,-42.7,-72.1,-95.2,-116.0,-100.5,307.5,4326.2,-81.4,1.7,16955.2,33506.3,241.2,25.0,26.0,3.0,2.0,50,61.6
16,COST,Consumer Defensive,106.9,63.0,-0.3,-0.3,-2.8,-9.9,-16.1,-13.2,-3.9,13.6,38.6,116.8,179.3,-16.2,1.1,203.3,58.5,207.3,28.0,31.0,25.0,42.0,30,63.6
17,LRCX,Technology,121.3,84.5,2.8,-2.9,12.7,31.9,58.0,55.3,74.5,94.3,192.3,534.8,146.3,-15.5,1.7,76.4,21.0,221.6,26.0,28.0,37.0,54.0,25,64.8
18,UNI-USD,Unknown,7188.4,2.4,0.0,2.4,-2.6,6.4,11.9,-9.9,-6.9,-30.5,-42.6,-42.6,306013.3,-131.8,1.5,404262.2,427721.5,7223.5,1.0,1.0,1.0,1.0,64,65.0
