Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2201.7,74.2,-2.3,-6.3,0.8,15.2,18.8,69.6,259.9,471.3,1193.3,5446.1,2972.5,-10.6,1.2,2731.6,617.4,2303.0,6.0,6.0,6.0,18.0,-5,5.8
2,TSLA,Consumer Cyclical,2895.9,88.1,0.7,6.4,9.9,8.3,7.4,21.0,20.0,8.5,374.6,864.4,3296.9,-60.2,1.2,2279.8,467.7,2997.2,5.0,5.0,7.0,22.0,0,12.2
3,BTC-USD,Unknown,7297.4,81.0,0.2,-1.8,-0.6,2.8,18.7,65.0,151.0,181.7,537.8,6823.0,9014.3,-11.6,1.1,8469.8,2103.4,7398.7,2.0,2.0,5.0,8.0,8,13.0
4,AAPL,Technology,211.2,70.7,3.4,7.7,8.8,2.0,-2.5,-3.5,-4.6,1.7,56.2,193.3,307.5,-20.9,1.2,335.2,114.5,312.5,15.0,17.0,17.0,32.0,-1,21.6
5,AMD,Technology,798.7,45.6,-2.0,-11.7,1.1,16.4,9.4,-6.6,2.9,1.2,70.6,1096.7,1791.0,-31.6,1.3,2252.4,1223.0,900.0,8.0,8.0,8.0,11.0,18,27.2
6,AVGO,Technology,166.8,88.9,1.1,0.0,6.4,25.7,40.2,86.0,169.0,285.8,452.9,811.0,190.0,-19.8,1.2,114.9,19.4,266.0,20.0,21.0,31.0,48.0,0,33.6
7,DOGE-USD,Unknown,5151.6,35.6,-0.2,4.4,14.3,7.3,10.0,49.1,70.7,611.7,2717.9,3129.3,14535.2,-32.8,1.6,12726.1,5132.9,5231.5,3.0,3.0,3.0,5.0,30,33.8
8,ETN,Industrials,106.6,74.0,-0.8,-6.4,-5.5,-0.3,-3.0,-2.8,13.5,43.5,85.3,130.9,150.6,-18.6,1.2,153.0,42.3,205.8,26.0,26.0,29.0,41.0,7,39.6
9,LLY,Healthcare,121.9,44.0,5.1,-2.9,-6.3,-14.3,-18.2,-20.5,0.0,73.0,157.8,322.3,311.6,-27.3,1.3,480.3,206.4,221.0,23.0,24.0,16.0,26.0,17,40.0
10,NFLX,Communication Services,175.9,77.1,-0.6,1.2,-4.0,1.2,19.5,58.5,111.6,122.4,124.7,330.2,229.0,-3.3,1.6,156.9,30.9,275.1,18.0,20.0,28.0,45.0,13,44.2
11,SOL-USD,Unknown,3117.1,37.9,0.2,12.7,23.1,25.0,16.9,100.8,342.4,1149.8,0.0,0.0,8255.5,-24.9,1.2,8646.5,4175.2,3117.1,4.0,4.0,4.0,6.0,40,44.8
12,ETH-USD,Unknown,514.3,31.0,-0.5,8.5,41.2,66.9,55.3,48.6,69.0,118.0,702.5,685.9,1807.5,-67.9,1.3,1386.5,907.5,594.2,11.0,11.0,9.0,15.0,40,52.2
13,XRP-USD,Unknown,521.0,57.4,-0.1,-1.5,12.4,11.3,102.2,236.0,318.4,356.9,482.8,465.6,950.8,-59.2,1.9,608.8,133.7,600.9,10.0,10.0,13.0,29.0,35,53.2
14,COST,Consumer Defensive,193.5,78.9,-0.5,-1.2,-7.5,-12.0,-9.9,-1.3,8.9,30.2,60.8,142.3,249.1,-14.0,1.1,231.3,54.2,292.7,16.0,19.0,20.0,39.0,27,53.6
15,MSTR,Technology,1198.9,61.7,-0.6,-7.1,-10.0,-6.2,17.3,190.4,509.5,617.3,1087.9,1328.1,1984.7,-66.9,1.4,1346.7,201.7,1298.1,7.0,7.0,11.0,27.0,41,56.8
16,ENPH,Technology,700.0,9.2,-0.1,9.0,-2.4,-18.6,-39.7,-67.2,-90.7,-107.1,-52.3,482.5,8462.4,-82.2,1.5,24319.2,39029.9,799.2,9.0,9.0,2.0,1.0,55,59.4
17,CAT,Industrials,61.7,57.6,-10.2,-3.2,1.6,6.8,3.9,4.5,11.5,28.0,47.2,85.1,120.5,-18.2,1.3,131.2,49.5,160.9,32.0,33.0,30.0,40.0,25,60.0
18,MSFT,Technology,62.0,35.2,-1.1,-6.2,-5.1,1.1,4.1,-0.2,7.4,16.1,51.5,216.7,196.5,-11.1,1.2,199.7,127.8,163.3,30.0,32.0,23.0,31.0,31,60.4
19,NTRA,Healthcare,61.4,15.0,1.6,11.2,5.4,4.8,6.8,57.5,104.4,93.4,190.1,534.9,631.9,-39.3,1.6,235.0,91.2,160.8,33.0,34.0,19.0,35.0,30,61.2
