Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2201.7,74.2,-2.3,-6.3,0.8,15.2,18.8,69.6,259.9,471.3,1193.3,5446.1,2972.5,-10.6,1.2,2737.5,619.6,2303.0,6.0,6.0,6.0,20.0,-5,6.6
2,TSLA,Consumer Cyclical,2895.9,88.1,0.7,6.4,9.9,8.3,7.4,21.0,20.0,8.5,374.6,864.4,3296.9,-60.2,1.2,2284.6,468.5,2997.2,5.0,5.0,7.0,23.0,0,12.6
3,BTC-USD,Unknown,7269.1,80.7,-0.2,-3.2,-1.7,3.0,18.7,64.0,150.5,180.3,536.4,6799.2,9014.3,-11.6,1.1,8507.2,2124.5,7370.4,2.0,2.0,5.0,8.0,8,13.0
4,AAPL,Technology,211.2,70.7,3.4,7.7,8.8,2.0,-2.5,-3.5,-4.6,1.7,56.2,193.3,307.5,-20.9,1.2,335.0,114.6,312.5,14.0,16.0,18.0,33.0,-1,21.8
5,AMD,Technology,798.7,45.6,-2.0,-11.7,1.1,16.4,9.4,-6.6,2.9,1.2,70.6,1096.7,1791.0,-31.6,1.3,2250.3,1222.7,900.0,8.0,8.0,8.0,12.0,18,27.6
6,DOGE-USD,Unknown,5231.2,36.1,0.6,4.3,18.2,13.5,16.4,57.7,81.3,647.4,2860.1,3296.6,14539.2,-31.9,1.5,12598.6,5051.3,5299.5,3.0,3.0,3.0,4.0,30,33.4
7,AVGO,Technology,175.7,93.2,3.7,10.5,15.7,38.4,55.1,107.0,200.2,331.3,517.6,918.6,190.0,-19.8,1.2,110.3,17.4,277.0,17.0,20.0,33.0,49.0,0,33.6
8,ETN,Industrials,106.5,73.9,-1.2,-1.9,-5.0,0.5,-1.6,-1.3,15.4,46.4,89.3,136.6,150.6,-18.6,1.2,153.2,42.4,207.8,24.0,27.0,28.0,43.5,4,37.2
9,LLY,Healthcare,116.3,42.4,-0.7,-5.1,-9.0,-16.5,-20.1,-22.8,-2.9,69.0,152.6,314.5,311.6,-27.3,1.3,498.2,219.7,217.6,21.0,23.0,17.0,26.0,20,42.6
10,NFLX,Communication Services,182.4,79.9,1.3,3.2,-3.5,2.2,21.1,61.3,116.3,127.0,129.8,340.2,229.0,-3.3,1.5,151.8,28.6,283.7,16.0,19.0,29.0,46.0,13,44.2
11,SOL-USD,Unknown,3060.7,37.3,-1.5,9.8,22.9,26.8,17.8,103.1,345.6,1144.4,0.0,0.0,8255.5,-24.9,1.2,8783.6,4291.5,3060.7,4.0,4.0,4.0,5.0,40,44.4
12,ETH-USD,Unknown,524.5,31.5,-0.1,3.5,38.6,66.9,54.6,47.4,67.7,115.2,698.3,680.2,1813.8,-67.4,1.3,1392.3,899.0,592.8,11.0,11.0,9.0,15.0,40,52.2
13,XRP-USD,Unknown,533.9,58.5,-0.1,-5.7,12.2,12.6,104.8,238.3,321.1,359.7,486.6,469.7,954.0,-58.7,1.8,615.0,134.3,602.2,10.0,10.0,14.0,30.0,35,53.8
14,COST,Consumer Defensive,194.4,79.2,0.8,-0.1,-5.7,-11.4,-9.4,-0.4,10.1,31.9,63.2,146.6,249.1,-14.0,1.1,230.5,53.8,295.7,15.0,18.0,23.0,40.0,27,54.2
15,ENPH,Technology,739.4,9.6,0.5,12.3,1.1,-16.7,-37.7,-66.1,-90.2,-107.1,-48.4,512.1,8462.4,-82.2,1.5,23253.4,37110.4,840.7,9.0,9.0,2.0,1.0,52,56.4
16,MSTR,Technology,1193.3,61.4,-0.6,-7.8,-11.8,-11.9,15.4,186.1,504.6,611.1,1074.5,1310.9,1984.7,-66.9,1.4,1357.0,204.7,1294.6,7.0,7.0,11.0,27.0,41,56.8
17,CAT,Industrials,61.7,57.6,-9.5,-2.0,2.9,8.3,5.8,6.5,13.9,30.8,50.9,90.5,120.5,-18.2,1.3,131.0,49.6,163.0,30.0,32.0,30.0,41.5,25,60.0
18,MSFT,Technology,62.0,35.2,-1.1,-6.2,-5.1,1.1,4.1,-0.2,7.4,16.1,51.5,216.7,196.5,-11.1,1.2,199.6,127.6,163.3,29.0,31.0,25.0,31.0,31,60.4
19,NTRA,Healthcare,57.4,14.4,0.0,7.5,2.7,2.3,4.4,54.9,101.3,90.2,186.0,527.6,631.9,-39.3,1.6,248.2,95.2,159.0,32.0,34.0,22.0,35.0,30,61.6
20,BNB-USD,Unknown,42747.1,95.2,-4.8,4.5,17.8,24.3,28.6,80.7,96.5,385.9,2052.3,3273.0,44897.0,-24.0,1.1,33055.6,5933.7,42897.7,1.0,1.0,1.0,3.0,60,61.8
21,MELI,Consumer Cyclical,107.6,21.7,-1.3,-0.7,-6.2,-3.0,3.9,14.4,31.8,33.6,96.7,456.9,587.2,-25.7,1.2,526.6,349.8,208.9,23.0,26.0,16.0,24.0,41,63.6
22,WMT,Consumer Defensive,58.4,62.9,2.1,-0.4,-2.5,-4.7,-0.6,18.7,27.9,38.7,43.4,67.4,108.4,-26.4,1.4,69.1,13.3,159.7,31.0,33.0,37.0,51.0,24,64.6
23,PANW,Technology,37.4,41.8,2.5,6.3,-1.9,-3.6,-3.4,-0.5,16.1,63.9,136.6,258.7,146.5,-40.8,1.4,185.2,92.4,138.7,36.0,38.0,27.0,36.0,32,66.6
24,GS,Financial Services,63.5,87.6,-2.7,-0.3,3.1,9.1,15.5,36.2,43.2,57.5,81.7,81.0,78.5,-42.8,1.1,43.3,5.8,164.8,28.0,30.0,44.0,53.0,25,66.6
25,AMZN,Consumer Cyclical,-3.9,2.8,0.7,3.7,2.2,3.1,3.1,7.3,23.6,10.9,13.6,135.8,182.3,-9.2,1.6,0.0,1306.0,97.4,48.0,50.0,72.5,10.0,30,68.1
26,VST,Utilities,232.5,72.2,-1.8,-6.7,-4.1,11.7,25.5,135.6,296.2,488.8,520.6,578.7,350.7,-74.6,1.3,211.5,17.0,328.8,13.0,14.0,24.0,50.0,38,68.2
27,GOOG,Communication Services,48.0,51.3,23.7,9.2,19.5,23.1,22.7,23.8,37.4,42.5,76.5,161.1,97.5,-4.2,1.5,63.1,34.9,149.3,33.0,35.0,40.0,45.0,30,69.6
28,QQQ,Unknown,9.0,21.7,0.6,0.3,0.4,2.3,3.4,4.5,12.0,13.3,30.7,80.3,69.0,-7.6,1.2,96.7,76.9,110.3,44.0,45.0,35.0,38.0,30,70.0
29,WM,Industrials,14.3,24.4,-3.9,-5.0,-9.0,-13.6,-11.3,-12.9,-16.4,-9.8,-10.1,12.3,91.9,-10.8,1.3,251.6,183.2,115.6,40.0,42.0,21.0,28.0,40,71.8
30,AMAT,Technology,13.9,13.7,-0.4,-4.1,-9.0,-6.8,-13.5,-26.1,-21.8,-15.9,25.1,116.6,253.7,-24.1,1.6,670.8,674.3,115.2,42.0,43.0,13.0,19.0,45,72.2
31,AVAV,Industrials,114.0,57.7,-3.0,-12.6,-7.0,18.7,13.3,22.8,43.4,66.9,80.9,202.5,243.3,-62.7,1.4,118.8,24.7,215.3,22.0,24.0,31.0,47.0,38,72.2
32,ASML,Technology,-7.5,5.6,1.9,8.0,1.1,0.4,-1.9,-17.7,-20.8,-22.0,18.6,136.3,250.6,-22.8,1.9,0.0,1818.6,93.9,51.0,53.0,72.5,9.0,34,72.9
33,TMDX,Healthcare,129.8,53.8,-4.2,-12.9,-20.1,0.8,2.4,0.9,1.4,116.8,163.8,163.8,296.4,-64.2,1.4,262.0,83.6,202.6,25.0,22.0,20.0,37.0,48,76.2
34,ADBE,Technology,30.7,16.2,-1.5,0.1,-11.0,-17.4,-27.7,-47.2,-52.9,-67.0,-77.4,-41.1,204.5,-2.8,1.6,564.3,515.0,132.0,37.0,39.0,15.0,21.0,50,76.6
35,LIN,Basic Materials,-5.4,6.1,-5.3,-2.4,-4.8,-7.8,-7.9,-14.2,-15.6,-7.4,3.7,32.9,67.4,-10.1,1.4,0.0,695.6,95.9,49.0,51.0,72.5,18.0,35,76.7
36,ISRG,Healthcare,0.4,5.4,-5.2,-1.2,-12.0,-17.5,-19.3,-10.8,-0.5,4.8,14.1,115.2,127.7,-6.8,1.3,945.1,778.9,101.7,45.0,47.0,12.0,16.0,50,77.2
37,PLD,Real Estate,-0.6,8.1,1.6,2.0,0.8,-5.1,-9.4,-22.5,-36.0,-47.9,-56.1,-57.1,128.9,-12.0,1.6,0.0,775.5,100.7,47.0,49.0,72.5,17.0,37,77.5
38,FSLR,Technology,-47.3,5.5,1.1,3.5,11.2,27.6,10.7,-2.5,-14.2,24.0,67.9,93.3,203.3,-61.8,1.7,0.0,1253.9,54.0,62.0,66.0,72.5,11.0,36,80.5
39,IONQ,Technology,237.7,61.7,-3.9,-3.1,1.8,24.4,92.8,182.4,299.9,291.8,291.8,291.8,406.0,-34.0,1.6,198.9,42.4,270.7,19.0,13.0,26.0,43.5,55,84.0
