Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,7567.9,84.0,-0.1,0.1,0.9,6.2,20.9,69.6,159.5,190.6,564.3,7098.7,9014.3,-11.6,1.1,8194.8,1959.8,7672.9,2.0,2.0,5.0,14.0,0,7.4
2,NVDA,Technology,2217.4,74.7,-0.8,-3.2,3.1,19.2,22.9,78.7,278.7,501.3,1265.3,5753.3,2972.5,-10.6,1.2,2743.6,620.6,2323.4,7.0,7.0,9.0,28.0,-5,10.8
3,TSLA,Consumer Cyclical,3473.9,97.8,5.1,20.2,25.0,32.1,27.2,44.6,45.2,32.1,471.9,1061.1,3554.4,-60.2,1.2,2086.5,367.8,3579.9,5.0,5.0,11.0,34.0,0,17.8
4,ETN,Industrials,120.0,81.9,4.9,3.7,-1.6,4.1,2.0,3.7,21.7,55.0,101.5,153.6,150.6,-18.6,1.2,138.9,34.2,226.0,28.0,30.0,33.0,51.0,-7,31.6
5,AMD,Technology,809.6,46.2,-0.1,-8.1,1.9,19.9,13.3,-2.3,7.8,6.3,79.2,1162.0,1791.0,-31.6,1.3,2213.0,1194.9,914.6,11.0,11.0,10.0,18.0,18,31.6
6,DOGE-USD,Unknown,6319.4,43.2,-0.2,21.3,44.0,38.6,38.8,91.9,121.5,803.4,3456.0,3990.7,14675.3,-31.7,1.5,10744.0,3889.5,6403.0,3.0,3.0,4.0,8.0,30,35.2
7,AVGO,Technology,182.9,87.7,-12.3,11.1,19.4,40.4,57.8,112.8,208.8,343.9,536.5,952.6,211.2,-19.8,1.2,119.1,20.3,287.9,19.0,22.0,35.0,54.0,0,36.8
8,LINK-USD,Unknown,1432.5,17.7,-1.1,-3.5,48.0,46.0,47.9,49.2,88.6,53.3,800.6,1452.6,8337.9,-49.1,1.3,7579.8,6085.7,1516.2,8.0,8.0,7.0,4.0,35,41.2
9,LLY,Healthcare,127.2,45.6,0.4,3.3,-7.1,-13.6,-18.0,-21.0,0.4,75.8,164.2,335.2,311.6,-27.3,1.3,459.2,197.1,233.2,26.0,29.0,21.0,37.0,12,42.0
10,AAPL,Technology,192.1,64.9,1.8,-0.4,7.5,0.7,-4.5,-5.8,-7.5,-1.2,52.6,188.3,307.5,-20.9,1.2,364.1,136.2,297.2,18.0,20.0,23.0,39.0,19,46.8
11,ADA-USD,Unknown,1024.6,29.7,-0.9,-0.2,30.3,19.2,39.4,61.2,69.9,70.4,459.1,448.3,3577.1,-53.7,1.5,2900.8,1479.2,1108.2,10.0,10.0,8.0,16.0,35,47.0
12,SOL-USD,Unknown,3434.6,41.8,-0.3,21.4,42.4,48.8,36.6,140.2,420.9,1354.3,0.0,0.0,8255.5,-24.9,1.2,7815.9,3623.6,3434.6,6.0,6.0,6.0,9.0,40,47.2
13,CAT,Industrials,79.0,70.1,13.7,10.0,10.8,17.4,14.8,16.8,25.9,45.3,69.3,116.5,120.5,-18.2,1.3,107.3,34.1,185.0,33.0,36.0,37.0,52.0,10,52.0
14,XRP-USD,Unknown,536.5,59.0,-1.8,1.9,16.7,17.2,110.3,256.0,340.5,383.4,519.6,501.3,950.8,-59.2,1.8,611.9,131.4,620.1,13.0,13.0,18.0,40.0,30,54.8
15,NFLX,Communication Services,164.1,72.1,-1.1,-5.0,-8.1,-3.0,14.8,54.6,104.4,116.1,117.1,319.5,229.0,-3.3,1.5,172.2,36.4,270.1,24.0,25.0,31.0,49.0,21,56.6
