Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2318.8,78.1,2.5,10.4,31.0,35.2,34.4,101.6,327.5,554.2,1336.7,5869.7,2972.5,-10.6,1.2,2524.7,528.2,2418.4,6.0,6.0,5.0,20.0,-10,1.4
2,BTC-USD,Unknown,7915.9,87.8,-0.2,8.2,8.2,13.5,36.3,98.4,188.2,228.6,613.0,7285.0,9014.3,-11.5,1.2,6929.4,1413.1,8015.0,1.0,1.0,4.0,10.0,0,5.2
3,TSLA,Consumer Cyclical,2879.8,87.6,-0.9,2.3,-1.7,-5.3,5.9,11.7,8.8,2.9,371.2,803.1,3296.9,-60.2,1.2,2234.2,463.6,2979.4,3.0,4.0,7.0,23.0,6,18.0
4,AMD,Technology,861.0,49.0,3.2,15.2,42.7,42.9,24.4,7.5,19.9,18.9,114.7,1251.5,1791.0,-31.6,1.2,2122.0,1086.1,960.6,10.0,10.0,8.0,12.0,10,20.4
5,AMD,Technology,906.8,51.5,5.7,21.8,49.4,49.7,30.2,13.1,26.5,26.0,124.5,1314.5,1791.0,-31.6,1.2,2018.1,995.2,1006.4,9.0,9.0,9.0,15.0,10,21.4
6,TSLA,Consumer Cyclical,2789.7,84.9,-3.9,-3.1,-4.8,-8.4,3.0,7.8,4.6,-1.6,354.3,773.6,3296.9,-60.2,1.2,2302.4,497.7,2889.3,5.0,5.0,6.0,22.0,16,28.0
7,DOGE-USD,Unknown,6166.3,42.6,-8.7,35.7,19.3,2.1,26.6,69.8,91.0,836.6,2994.5,3347.2,14535.2,-32.8,1.6,10148.7,3607.2,6244.0,2.0,2.0,2.0,7.0,30,34.0
8,ETN,Industrials,144.7,96.5,7.8,6.7,14.3,18.7,14.1,17.9,40.9,78.1,128.3,183.5,150.6,-18.6,1.2,116.5,22.7,243.8,28.0,32.0,47.0,66.0,-10,37.8
9,LLY,Healthcare,147.7,51.6,0.8,0.8,-8.5,-8.2,-12.5,-7.5,18.2,105.3,204.4,381.5,311.6,-27.3,1.2,418.0,152.2,247.3,25.0,31.0,16.0,39.0,12,42.0
10,SOL-USD,Unknown,2903.3,35.4,-4.3,19.4,12.4,6.7,3.9,130.2,311.2,1343.0,0.0,0.0,8255.5,-24.9,1.2,9376.6,4401.2,2903.3,4.0,3.0,3.0,6.0,40,44.4
11,AVGO,Technology,171.1,91.0,-0.1,5.7,20.9,30.9,47.2,92.8,179.5,293.6,454.7,783.9,190.0,-19.8,1.2,106.0,17.5,270.8,23.0,25.0,49.0,69.0,0,47.0
12,LLY,Healthcare,149.6,52.2,-0.3,-0.2,-8.1,-7.8,-12.2,-6.9,18.9,106.8,206.7,384.8,311.6,-27.3,1.2,413.4,149.0,249.3,24.0,30.0,17.0,40.0,17,47.2
13,AVGO,Technology,172.8,91.8,-0.1,5.8,22.7,32.5,49.5,96.1,183.4,300.1,463.5,797.9,190.0,-19.8,1.2,105.3,17.2,272.4,22.0,24.0,50.0,70.0,0,47.2
14,MSFT,Technology,67.1,37.7,-0.6,0.5,6.6,11.6,10.8,7.3,16.1,25.4,67.7,238.6,196.5,-11.1,1.2,186.6,117.0,166.7,40.0,42.0,33.5,43.5,10,50.5
15,MSFT,Technology,67.1,37.7,-0.6,0.5,6.6,11.6,10.8,7.3,16.1,25.4,67.7,238.6,196.5,-11.1,1.2,186.6,117.0,166.7,40.0,42.0,33.5,43.5,10,50.5
16,MSTR,Technology,1289.3,66.1,-3.3,0.9,-2.1,13.2,60.6,311.5,701.4,865.3,1394.2,1646.4,1984.7,-66.9,1.4,1163.9,153.9,1388.9,8.0,8.0,11.0,37.0,33,53.2
17,ETH-USD,Unknown,565.2,33.8,0.2,51.3,70.7,52.6,36.7,34.8,50.1,111.5,606.9,593.3,1807.5,-67.9,1.3,1259.3,796.7,642.9,12.0,12.0,10.0,16.0,40,53.2
18,MSTR,Technology,1291.6,66.2,-2.6,2.7,-1.5,13.1,62.3,313.5,707.0,870.6,1400.3,1656.0,1984.7,-66.9,1.4,1158.3,152.6,1391.2,7.0,7.0,12.0,38.0,33,53.4
19,XRP-USD,Unknown,556.0,60.9,-10.1,40.1,32.5,24.9,185.3,296.3,400.7,435.6,556.7,541.6,950.8,-59.2,2.1,512.8,107.3,633.7,13.0,13.0,13.0,46.0,30,56.2
20,CAT,Industrials,80.4,71.1,4.6,7.6,18.3,14.6,11.0,12.0,22.2,40.6,59.6,101.0,120.5,-18.2,1.3,106.5,31.9,179.5,35.0,39.0,48.0,61.0,10,58.8
21,NFLX,Communication Services,176.3,77.3,-3.5,-13.8,-10.9,2.8,26.9,64.0,123.5,115.6,118.7,318.1,229.0,-3.3,1.6,148.8,29.6,276.0,21.0,23.0,40.0,62.0,18,59.6
22,NFLX,Communication Services,176.9,77.6,-2.4,-11.9,-10.2,3.2,27.3,64.9,125.1,116.8,119.8,320.7,229.0,-3.3,1.6,147.9,29.3,276.5,20.0,22.0,41.0,63.0,18,59.8
23,COST,Consumer Defensive,202.5,82.3,-1.1,-8.2,-16.8,-14.7,-10.2,0.7,9.3,32.4,64.2,142.1,249.1,-14.0,1.1,216.6,48.1,301.6,19.0,21.0,31.0,59.0,24,61.8
