Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,946.7,57.5,-4.1,-9.6,1.5,6.7,10.0,35.9,39.7,22.1,407.5,1004.1,1682.5,-49.2,1.3,1550.0,597.4,1045.1,5.0,5.0,12.0,19.0,5,17.0
2,BTC-USD,Unknown,3760.8,61.8,-6.3,-21.7,-26.0,-29.0,-25.2,1.8,66.2,75.3,342.3,4993.2,6095.3,-12.1,1.1,8228.6,2730.6,3855.4,2.0,2.0,6.0,11.0,14,20.4
3,AAPL,Technology,203.1,72.7,0.8,4.8,10.3,17.2,10.2,10.3,10.0,17.3,78.2,239.0,285.3,-16.2,1.2,271.4,93.9,297.7,19.0,21.0,22.0,37.0,0,27.2
4,AVGO,Technology,207.5,81.8,0.5,-0.7,6.0,14.9,42.0,87.0,172.3,310.5,496.7,918.4,255.2,-6.4,1.2,183.8,34.3,302.2,18.0,19.0,30.0,47.0,-5,27.2
5,LLY,Healthcare,208.8,85.9,6.0,27.9,34.4,31.2,24.1,18.2,46.6,146.2,277.0,540.8,248.6,-33.4,1.3,189.4,46.5,303.5,17.0,18.0,29.0,44.0,0,30.4
6,ANET,Technology,221.1,51.9,-9.9,-19.7,-18.2,-2.7,2.8,19.8,60.7,170.1,292.7,748.2,443.5,-18.8,1.2,589.5,210.8,315.8,16.0,17.0,20.0,30.0,11,33.6
7,NVDA,Technology,885.5,78.4,-5.6,-4.7,-3.2,5.3,18.1,59.6,216.2,471.8,1252.3,5754.4,1132.6,-11.0,1.2,1073.4,223.9,980.1,6.0,6.0,16.0,29.0,18,35.2
8,TRX-USD,Unknown,382.6,5.4,-0.4,-7.9,-16.8,-12.9,-2.2,46.4,113.0,187.3,482.6,711.7,7353.9,-12.6,1.2,8625.1,6209.0,454.5,11.0,12.0,5.0,6.0,34,42.0
9,AMD,Technology,398.6,57.8,-16.4,-15.2,13.0,31.6,47.3,27.8,40.7,46.9,140.0,1523.1,711.7,-31.1,1.4,626.3,273.0,493.2,10.0,11.0,19.0,26.0,25,43.4
10,SMCI,Technology,250.5,18.5,-3.1,-36.1,-30.3,-35.6,-24.1,-42.5,1.7,264.3,568.7,715.0,1712.9,-81.8,1.7,3654.9,2166.5,345.2,15.0,15.0,9.0,13.0,37,50.0
11,DOGE-USD,Unknown,2525.6,22.7,-2.7,-24.6,-36.6,-36.4,-46.8,-23.5,-8.7,148.8,1605.7,1851.1,11273.4,-39.5,1.7,20454.9,12364.8,2597.5,3.0,3.0,2.0,3.0,50,52.8
12,CAT,Industrials,69.4,88.9,-4.1,1.2,17.8,26.8,33.4,37.8,46.8,73.6,108.1,171.9,82.0,-31.2,1.4,44.1,10.8,167.9,31.0,35.0,43.0,59.0,10,55.4
13,XRP-USD,Unknown,651.3,33.9,-5.4,-19.0,-31.2,-28.9,-25.4,95.4,149.5,160.6,255.6,242.7,2032.9,-57.1,1.6,2730.8,1021.3,723.2,7.0,8.0,10.0,16.0,44,55.4
14,BNB-USD,Unknown,2082.7,65.4,-1.0,-21.0,-13.3,0.2,8.7,41.6,75.8,207.6,1761.4,3024.1,3196.4,-20.0,1.3,2415.2,813.2,2154.6,4.0,4.0,11.0,18.0,48,59.0
15,ENPH,Technology,136.7,4.9,-0.5,-11.9,-17.1,-29.6,-48.0,-76.3,-98.7,-117.4,-96.6,300.6,4326.3,-81.3,1.7,17999.1,35041.6,235.1,24.0,26.0,3.0,2.0,50,61.4
16,COST,Consumer Defensive,111.8,65.4,-0.1,-1.4,-3.9,-11.4,-15.4,-11.0,-1.4,17.1,43.4,122.0,179.4,-16.1,1.1,195.4,53.6,210.3,26.0,30.0,27.0,42.0,30,63.4
17,AVAV,Industrials,191.9,78.4,-0.1,-24.0,-5.0,8.2,31.6,38.6,68.4,99.0,126.7,278.0,255.6,-39.8,1.4,111.6,24.3,286.5,21.0,22.0,35.0,51.0,28,64.0
18,LRCX,Technology,103.4,73.4,-4.9,-3.9,19.6,34.3,55.5,47.9,66.7,82.7,178.3,487.0,146.4,-15.0,1.7,88.0,28.6,198.1,28.0,31.0,37.0,50.0,25,64.2
19,SOL-USD,Unknown,704.4,24.6,-1.1,-29.0,-37.0,-33.4,-37.1,-26.5,159.4,468.8,0.0,0.0,2954.5,-28.5,1.4,6106.4,4395.7,704.4,8.0,7.0,7.0,9.0,57,65.0
20,UNI-USD,Unknown,7188.4,2.4,0.0,2.4,-2.6,6.4,11.9,-9.9,-6.9,-30.5,-42.6,-42.6,306013.2,-131.8,1.5,404258.9,427718.1,7223.5,1.0,1.0,1.0,1.0,64,65.0
21,KLAC,Technology,66.1,72.4,-3.9,-4.5,10.2,16.0,33.2,33.2,55.9,102.9,234.5,542.1,98.3,-18.3,1.5,66.7,18.6,160.7,33.0,36.0,39.0,57.0,25,69.4
22,GS,Financial Services,42.3,87.3,-1.4,2.9,2.4,6.6,12.4,34.0,45.0,57.6,88.8,89.8,55.1,-45.8,1.1,29.2,3.5,137.0,40.0,40.0,45.0,65.0,20,71.0
23,LINK-USD,Unknown,369.3,9.5,-1.5,-28.0,-44.3,-33.5,-37.7,-40.7,-22.4,-44.0,238.9,621.1,4323.2,-45.8,1.6,11113.8,11530.5,441.2,13.0,13.0,4.0,4.0,65,72.6
24,PANW,Technology,33.9,41.3,-11.6,-12.9,-8.5,-10.6,-12.4,-10.9,2.3,38.4,110.0,223.6,155.6,-51.6,1.1,207.8,98.1,128.6,41.0,42.0,26.0,36.0,37,73.2
25,MSTR,Technology,430.2,38.5,-0.8,-36.7,-46.3,-55.4,-57.3,-0.1,164.0,199.7,437.0,551.0,1219.6,-65.0,1.4,1359.6,312.0,524.8,9.0,10.0,15.0,24.0,57,73.4
26,TMDX,Healthcare,155.1,71.4,13.5,9.6,11.9,3.8,36.1,19.4,27.4,157.7,238.4,238.4,247.1,-74.6,1.4,173.9,38.9,225.1,25.0,25.0,31.0,45.0,40,74.2
27,ASML,Technology,-4.1,25.6,1.2,-4.8,12.2,15.2,21.1,3.4,0.1,1.3,52.8,210.2,139.4,-53.4,2.4,0.0,86.4,90.5,53.0,54.0,84.0,38.0,25,78.4
28,FSLR,Technology,-15.4,31.4,-6.3,4.1,16.3,25.2,37.4,21.3,7.9,53.0,109.5,153.1,102.7,-69.4,1.7,0.0,30.0,83.1,55.0,61.0,84.0,49.0,20,79.6
29,ISRG,Healthcare,13.8,37.7,6.1,14.9,18.5,6.6,-0.3,7.2,18.9,31.4,46.2,174.2,99.0,-37.7,1.4,49.3,21.0,108.4,45.0,46.0,41.0,54.0,33,81.0
30,WMT,Consumer Defensive,43.4,72.2,-0.5,-1.7,-0.2,-3.7,-3.8,14.1,23.4,36.3,39.0,63.9,76.0,-41.2,1.3,40.2,4.6,141.9,37.0,39.0,44.0,63.0,34,83.2
31,AMAT,Technology,21.6,42.2,1.6,-0.6,19.9,19.0,21.4,6.9,12.6,21.9,86.0,230.8,103.2,-38.0,1.9,24.0,20.8,116.3,43.0,45.0,46.0,56.0,35,84.2
32,MKR-USD,Unknown,320.0,28.1,-2.5,-3.6,-3.2,-8.1,-0.6,-21.4,5.6,-10.6,25.9,29.6,1275.9,-53.7,1.3,1494.8,1058.3,397.7,14.0,14.0,13.0,15.0,72,86.2
33,GOOG,Communication Services,79.7,100.0,25.5,15.0,26.2,42.9,50.0,56.6,75.9,84.7,133.8,254.4,79.7,-16.6,1.8,18.6,4.2,174.3,30.0,34.0,47.0,64.0,40,87.8
34,ADA-USD,Unknown,169.6,9.9,-2.7,-33.0,-48.2,-47.5,-55.0,-44.5,-40.0,-59.2,105.5,98.0,2088.2,-41.0,1.6,6038.6,5026.1,241.5,22.0,23.0,8.0,7.0,75,88.4
35,QQQ,Unknown,-4.5,6.8,-1.0,-0.8,0.5,1.6,4.1,5.9,13.0,16.0,33.3,87.4,49.3,-8.4,1.6,0.0,78.2,94.0,51.0,55.0,84.0,39.0,35,88.6
