Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
16,AMD,Semiconductors,1944.8,100.0,0.0,63.9,83.3,86.4,147.5,177.7,183.1,233.5,367.0,1944.8,1944.7,-27.9,1.5,668.9,132.8,2089.7,5.0,6.0,15.89,56.29,3,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
17,QBTS,Quantum Computing,757.6,42.8,4.0,30.0,18.1,-0.0,19.9,612.2,1036.1,819.4,,757.6,1840.5,-110.7,1.5,1476.2,836.5995757922939,821.0,27.0,25.0,27.0,56.8,4,500.49957579229385,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
18,FIX,Engineering & Construction,2999.3,96.8,-3.2,13.1,29.9,58.4,133.0,265.8,459.0,1033.7,1900.0,2999.3,3049.5,-40.0,1.1,1232.9,35.94690366076578,3144.2,2.0,2.0,8.89,56.89,-8,-110.15309633923422,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
19,LRCX,Semiconductor Equipment,1031.6,98.6,7.4,16.0,17.5,42.0,112.5,171.3,199.8,279.1,438.4,1031.6,1035.0,-7.6,1.4,414.2,185.67348955610123,1176.6,17.0,17.0,11.44,58.64,15,118.97348955610123,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
20,TSM,Semiconductors,567.4,98.3,1.9,6.1,9.1,19.1,43.3,76.5,134.8,188.6,282.4,567.4,577.1,-6.0,1.2,324.0,294.01142673558337,710.3,35.0,36.0,11.44,65.24,27,241.61142673558336,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
21,PWR,Construction & Engineering,1091.2,93.8,-6.2,9.2,23.4,39.3,58.7,94.1,131.4,252.1,596.2,1091.2,1124.7,-22.8,1.1,572.3,41.1051741967798,1236.2,15.0,16.0,8.89,65.29,1,-50.3948258032202,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
22,MPWR,Semiconductors,655.7,95.5,0.6,14.6,24.4,40.2,65.9,82.0,97.2,137.6,264.6,655.7,685.0,-5.3,1.4,311.9,77.35040961957544,800.6,30.0,32.0,0.0,65.6,9,12.450409619575439,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
23,FTNT,Cybersecurity Software,372.3,79.9,29.5,28.9,32.1,31.2,17.1,15.9,13.4,12.9,84.5,372.3,471.6,-20.2,1.4,374.1,360.55320351559317,517.2,52.0,52.0,11.44,66.04,54,74.65320351559319,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
24,ASTS,Satellite Communications,693.1,55.7,3.0,-9.8,-17.8,-8.2,35.7,267.4,740.9,764.1,,693.1,1284.2,-128.2,1.3,935.8,667.9858437004249,773.9,33.0,30.0,31.3,66.7,8,480.38584370042486,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
25,AXON,Public Safety Technology,390.2,32.7,-0.3,-9.7,-18.9,-28.4,-45.2,-39.9,-23.8,18.3,80.3,390.2,1246.3,-25.7,1.4,2494.9,473.87312940135484,535.1,51.0,51.0,25.0,66.8,-10,-857.7268705986451,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,
26,HOOD,Capital Markets,286.1,38.0,1.6,-0.2,-8.9,-25.4,-25.4,62.3,214.4,,,286.1,820.7,-60.3,1.3,1109.0,815.204497414615,344.1,75.0,58.0,19.5,66.9,2,458.40449741461504,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
27,IONQ,Quantum Computing,298.3,45.8,3.2,34.4,26.6,10.6,7.4,136.6,179.1,304.3,,298.3,660.4,-66.8,1.4,568.9,316.29334346005186,360.9,71.0,57.0,10.0,68.6,2,131.09334346005187,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
28,AAPL,Consumer Electronics,237.4,91.5,5.8,2.3,3.6,1.3,7.5,4.2,0.8,5.8,49.7,237.4,260.7,-12.6,1.2,214.0,222.87421810974644,382.4,67.0,69.0,0.0,72.0,25,158.77421810974644,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
29,TPL,Homebuilding,438.9,48.0,-8.0,-17.1,-14.9,2.4,-1.5,-3.5,17.5,30.8,125.5,438.9,919.6,-5.5,1.4,1003.9,323.62426873457986,583.9,46.0,46.0,28.33,75.93,-12,-27.07573126542013,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
30,DELL,Computer Hardware & Services,584.3,100.0,8.2,31.4,63.0,70.6,85.0,90.5,138.7,248.0,387.2,584.3,579.5,-23.7,1.4,210.2,46.1,717.3,34.0,34.0,5.0,77.4,16,-10.699999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
31,CDNS,Electronic Design Automation Software,274.0,74.9,6.9,10.4,12.4,9.2,1.0,-1.3,-9.8,7.5,52.1,274.0,367.1,-3.4,1.2,329.7,327.0576233622702,419.0,61.0,63.0,17.44,79.84,13,184.9576233622702,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
32,RKLB,Aerospace & Defense,1183.3,100.0,25.0,39.9,37.5,57.8,117.6,620.7,1080.2,1224.7,,1183.3,1151.4,-77.2,1.3,505.6,44.8,1247.7,14.0,13.0,27.0,82.8,7,-38.8,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
33,APO,Asset Management,192.3,46.1,0.8,4.0,5.1,-0.6,-10.3,-20.4,-15.5,12.8,48.4,192.3,428.2,-9.1,1.3,533.8,561.8515946598088,337.2,79.0,81.0,25.44,84.24,10,249.7515946598088,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
34,WSM,Specialty Retail,258.7,65.5,0.1,-5.8,-11.4,-9.7,-10.9,-9.1,21.2,53.1,129.9,258.7,417.3,-40.6,1.2,465.1,208.3904665634647,403.7,62.0,64.0,21.6,84.8,8,53.690466563464724,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
35,ARES,Asset Management,250.9,40.1,3.5,5.2,-1.6,-12.6,-27.1,-38.0,-39.2,-20.8,35.7,250.9,631.0,-8.6,1.3,1047.2,1127.551350953797,395.8,63.0,65.0,39.44,85.04,1,391.05135095379705,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
36,TRGP,Oil & Gas Midstream,468.6,92.1,-3.8,-8.0,-0.3,16.7,25.2,30.2,68.5,160.7,424.2,468.6,518.1,-93.5,1.2,367.5,74.96735224828433,613.6,42.0,43.0,19.13,86.73,13,3.2673522482843254,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
37,EME,Construction & Engineering,706.5,96.9,-3.1,4.2,12.4,23.3,36.1,63.7,127.9,302.3,489.3,706.5,717.4,-42.2,1.2,432.0,15.153518233924226,851.5,26.0,29.0,13.33,86.73,-2,-54.04648176607578,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
38,VRT,Electrical Equipment & Parts,1585.7,94.2,-4.7,9.8,30.4,53.2,101.9,161.9,386.3,1016.3,1419.2,1585.7,1655.6,-60.9,1.3,738.3,0.6183054276260174,1685.7,8.0,7.0,11.67,86.87,-22,-111.38169457237399,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
39,JBL,Electronic Manufacturing Services,644.7,93.7,-5.5,9.7,22.3,35.6,49.5,97.1,111.8,221.5,394.2,644.7,640.2,-28.8,1.1,327.3,4.377541992380075,789.7,31.0,33.0,0.0,87.0,-1,-41.22245800761993,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
40,STX,Data Storage Devices,1530.5,99.4,-0.6,38.8,61.8,114.9,266.3,481.9,647.5,779.5,1011.6,1530.5,1539.5,-36.7,1.3,332.7,22.47439485648506,1675.4,9.0,9.0,24.78,88.78,24,0.9743948564850591,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
41,PANW,Cybersecurity Software,200.6,69.3,15.2,14.6,18.1,9.3,-0.4,-6.1,-6.5,21.6,90.3,200.6,305.2,-34.6,1.2,289.5,275.54342730522444,345.6,74.0,77.0,18.44,90.04,18,93.94342730522445,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
42,DOGE-USD,Cryptocurrency,1324.6,6.1,-0.3,1.1,1.9,-13.4,-37.2,-50.7,-46.1,-66.6,892.7,1324.6,22199.9,-45.9,1.5,41744.9,1925.1068375175519,1435.4,12.0,10.0,74.64,90.04,-35,-41737.19316248245,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
43,MU,Semiconductors,1552.7,100.0,0.0,62.9,68.2,121.9,327.2,466.0,586.6,740.0,905.7,1552.7,1552.2,-25.2,1.6,312.8,26.1,1697.7,7.0,8.0,27.33,90.33,23,0.7000000000000028,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
44,IRM,Data Storage & Management,243.8,78.3,0.2,7.0,14.7,24.6,20.4,11.3,23.4,59.7,150.4,243.8,320.0,-29.9,1.2,209.6,92.51218210041142,388.8,65.0,67.0,13.33,92.73,14,16.212182100411425,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
45,PLTR,Software,577.3,55.9,-3.6,-12.6,-11.2,-20.2,-22.0,97.9,294.0,569.0,,577.3,1018.1,-71.2,1.2,1203.9,39.8573552772017,644.4,41.0,35.0,34.0,95.8,-12,-214.94264472279832,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
46,AMAT,Semiconductor Equipment & Materials,505.3,100.0,10.7,10.0,14.5,37.2,81.6,93.2,102.9,138.8,249.0,505.3,505.3,-21.2,1.6,196.7,34.8,650.3,40.0,41.0,15.89,95.89,16,-10.900000000000006,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
47,FICO,Financial Technology,133.5,19.9,3.5,-0.1,-14.3,-26.3,-38.2,-52.2,-52.2,-13.8,0.4,133.5,694.1,-6.1,1.4,1784.7,2040.779904643374,278.5,96.0,99.0,45.89,97.89,8,-71.42009535662578,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
48,CAT,Construction Machinery,508.7,95.2,-3.8,4.4,13.0,28.3,66.6,94.2,123.0,189.9,292.2,508.7,533.7,-5.5,1.2,231.3,1.706815562890017,653.6,38.0,39.0,4.44,98.44,8,-31.493184437109985,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
49,LLY,Pharmaceuticals,445.8,74.2,-2.7,-8.5,-12.2,-12.0,-4.4,-10.5,-3.3,68.0,194.7,445.8,607.2,-21.4,1.2,598.5,18.454956311666354,590.8,45.0,45.0,25.0,99.2,-22,-166.64504368833363,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
50,TKO,Entertainment,195.6,67.4,-1.1,-10.8,-15.0,-14.2,-13.3,2.8,16.0,61.7,82.3,195.6,307.5,-34.9,1.2,337.6,80.7432798758472,340.5,77.0,79.0,19.25,100.65,11,-1.856720124152801,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
51,GWW,Industrial Distribution,160.8,74.0,8.2,1.9,3.0,9.5,6.1,-1.3,-2.9,28.0,78.1,160.8,230.8,-40.3,1.2,185.4,204.70257573235503,305.8,91.0,93.0,17.44,103.44,25,113.70257573235503,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
52,IBKR,Capital Markets,332.3,95.0,-0.9,7.1,8.0,13.2,20.9,57.9,114.6,197.4,268.9,332.3,310.5,-46.8,1.2,201.2,17.588425299977263,477.3,55.0,56.0,13.33,104.53,22,-9.111574700022736,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
53,ASML,Semi-Conductors,401.0,100.0,14.5,6.9,5.3,20.2,52.3,61.3,58.9,65.7,131.2,401.0,399.8,-5.8,1.7,192.3,36.4,546.0,50.0,50.0,22.89,106.09,14,-16.5,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
54,GE,Aerospace & Defense,180.0,74.9,2.6,-4.8,-9.9,-9.8,-6.7,13.5,56.6,173.6,251.0,180.0,260.3,-96.0,1.1,227.2,190.90806296152462,325.0,84.0,85.0,26.51,106.71,33,143.80806296152463,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
55,GOOG,Internet Content & Information,279.3,100.0,0.4,11.7,13.6,17.5,50.4,71.9,92.0,115.7,170.0,279.3,279.6,-10.8,1.3,113.9,14.6,424.3,59.0,61.0,4.44,107.84,27,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
56,TDG,Aerospace & Defense,179.4,54.7,4.2,-3.1,-10.4,-13.3,-21.9,-24.3,-14.9,23.7,49.8,179.4,343.7,-21.8,1.2,476.2,335.5254112606399,324.4,85.0,86.0,40.89,107.89,7,98.22541126063987,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
57,ORCL,Software,83.4,28.9,9.4,17.0,18.4,3.4,-9.0,-4.1,1.2,27.1,54.6,83.4,346.0,-22.8,1.7,414.8,294.08616944822245,228.4,125.0,129.0,21.77,107.97,14,-92.41383055177755,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
58,GOOGL,Internet Conglomerates,279.9,100.0,0.6,11.9,14.3,18.6,52.4,75.1,95.8,120.1,174.7,279.9,280.1,-11.4,1.3,110.1,13.6,424.9,58.0,60.0,4.44,108.04,30,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
59,MRVL,Semiconductors,405.4,97.8,0.3,23.9,64.5,71.8,98.0,93.5,105.0,118.8,178.7,405.4,365.9,-14.2,2.2,97.9,26.43992956323348,550.3,49.0,49.0,15.89,108.09,26,1.4399295632334805,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
60,PH,Diversified Machinery,195.7,70.5,-1.9,-9.7,-12.9,-8.2,-0.9,8.0,22.8,67.6,121.2,195.7,289.7,-29.7,1.1,260.9,27.427925522433025,340.7,76.0,78.0,18.98,110.58,0,-38.97207447756698,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
61,STLD,Steel,334.1,95.5,-4.0,8.1,13.9,23.1,41.7,47.7,47.9,87.9,238.3,334.1,352.4,-47.6,1.3,175.2,28.225597864888478,479.1,54.0,55.0,24.78,111.98,25,-4.774402135111522,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
62,MS,Investment Banking & Brokerage,189.4,95.1,0.4,1.4,2.6,4.6,14.1,32.6,49.5,59.6,118.5,189.4,200.4,-20.8,1.1,135.2,23.490356114305015,334.4,82.0,83.0,8.89,112.69,30,2.890356114305014,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
63,CASY,Retail Specialty Group,281.2,98.1,-1.9,2.2,14.4,29.7,41.3,66.3,97.9,155.5,197.6,281.2,287.2,-38.6,1.1,129.4,6.49491005912339,426.2,57.0,59.0,8.89,114.69,20,-10.405089940876609,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
64,NRG,Independent Power Producers,337.8,61.6,-12.0,-16.4,-19.7,-21.8,-23.9,1.2,56.0,126.2,170.2,337.8,554.2,-22.3,1.1,675.8,0.5880798399474108,482.8,53.0,54.0,22.09,116.29,-27,-125.3119201600526,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
65,XRP-USD,Cryptocurrency,89.7,15.4,-0.4,-2.8,-6.9,-21.4,-40.9,1.0,28.9,42.6,105.1,89.7,898.4,-75.3,1.5,2000.4,174.81908025387074,200.5,143.0,122.0,30.77,116.57,-14,-870.4809197461292,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
66,CIEN,Communications Equipment,1170.4,94.3,-5.7,9.7,45.0,92.9,278.6,515.0,669.6,735.8,804.2,1170.4,1245.5,-63.2,1.4,276.4,0.10890215656294673,1315.3,13.0,14.0,27.33,118.13,14,-7.091097843437053,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
67,GS,Investment Banking & Brokerage,176.5,85.2,0.1,-2.3,-2.1,1.4,11.0,34.1,65.2,86.7,143.2,176.5,212.9,-35.7,1.1,146.4,24.339867413395094,321.5,87.0,88.0,14.77,119.57,31,2.639867413395095,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
68,ADI,Semiconductors,166.2,99.8,6.4,9.9,14.2,31.5,47.3,53.9,57.8,72.5,96.6,166.2,166.8,-7.8,1.8,44.3,21.14780574502186,311.1,90.0,92.0,4.44,119.84,41,13.04780574502186,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
69,COHR,,526.3,92.6,1.1,11.0,23.9,58.7,153.0,230.3,363.4,398.1,444.4,526.3,574.7,-81.6,1.6,129.0,15.758837071744733,671.3,37.0,38.0,29.22,120.22,39,10.858837071744732,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
70,URI,Equipment Rental,276.0,78.2,-3.1,5.9,7.4,6.4,2.2,0.9,10.1,45.3,139.0,276.0,362.9,-36.0,1.3,315.9,0.061870957039979885,420.9,60.0,62.0,8.89,120.29,-30,-90.33812904296002,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
71,TER,Semiconductors,430.4,79.7,3.5,2.2,13.1,44.6,141.4,157.8,168.5,161.9,194.8,430.4,539.1,-50.5,2.4,125.1,17.959439539026484,575.4,47.0,47.0,27.33,121.13,29,2.359439539026484,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
72,ANET,Networking Equipment,658.6,73.5,-21.9,-9.6,-6.8,-6.2,1.5,13.1,43.3,152.1,308.4,658.6,904.1,-19.6,1.3,810.3,1.8278814897167809e-06,803.6,28.0,31.0,11.5,121.3,-54,-125.2999981721185,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
73,SHOP,E-commerce Software,449.1,29.9,-7.2,-17.5,-18.3,-27.5,-27.4,-12.9,-7.8,-2.2,-14.3,449.1,1544.3,-16.5,1.3,2105.0,97.00696179551916,594.1,43.0,44.0,70.06,123.86,-49,-678.0930382044809,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
74,381180.KS,Asset Management,173.9,98.7,9.1,18.7,26.5,37.5,68.8,86.6,114.2,172.4,,173.9,157.0,-10.3,1.6,43.6,43.940035392003104,233.8,118.0,89.0,12.5,127.3,53,35.74003539200311,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
75,CRWD,Cybersecurity Software,151.9,72.9,19.1,17.5,20.6,10.2,2.8,16.9,46.4,70.4,,151.9,175.3,-38.3,1.3,149.4,130.06207710190773,239.0,115.0,95.0,30.5,127.5,41,53.36207710190773,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
76,TPR,Luxury Goods,208.0,72.5,-8.9,-14.5,-13.0,-4.3,11.8,76.0,127.4,166.0,264.3,208.0,323.5,-95.4,1.1,214.4,15.64656009912599,353.0,73.0,76.0,30.02,128.42,30,1.14656009912599,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
77,RCL,Travel Services,75.0,56.0,1.7,-6.9,-13.6,-11.4,-17.4,0.8,37.1,128.1,130.5,75.0,219.6,-108.0,1.3,210.4,117.23880558650501,220.0,131.0,135.0,27.29,131.09,35,60.63880558650501,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
78,KKR,Asset Management,139.4,31.7,-2.0,-1.9,-2.8,-12.2,-25.5,-37.7,-29.9,-18.6,20.8,139.4,478.9,-17.5,1.3,843.5,25.147964884180045,284.4,94.0,97.0,41.44,131.84,-30,-537.95203511582,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
79,LINK-USD,Cryptocurrency,480.6,7.1,1.1,12.9,11.4,-6.1,-28.6,-43.3,-47.9,-65.9,-10.9,480.6,7258.0,-53.1,1.6,12003.0,5000.0,591.4,44.0,42.0,114.36,132.56,12,-10887.6,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
80,ETH-USD,Cryptocurrency,224.3,18.3,-0.8,-1.0,0.8,-14.4,-25.7,-37.7,-44.1,-57.3,143.9,224.3,1484.0,-71.9,1.6,2059.5,217.31984872675758,335.1,81.0,71.0,73.11,133.71,-23,-1540.0801512732426,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
81,KTOS,Aerospace & Defense,183.9,30.3,-4.4,-18.0,-31.7,-33.2,-19.1,41.9,89.0,122.2,98.5,183.9,761.1,-66.8,1.5,888.5,0.29835613068553096,328.9,83.0,84.0,27.77,134.97,-31,-148.60164386931447,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
82,VST,Independent Power Producers,421.6,55.9,-4.5,-11.9,-14.9,-18.5,-26.9,-11.5,84.8,270.5,353.5,421.6,796.7,-76.3,1.2,1021.6,0.00022645447519398836,551.4,48.0,48.0,29.61,138.61,-52,-299.59977354552484,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
