Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,1995.3,67.2,0.3,6.0,18.6,20.6,20.5,81.7,286.1,484.9,1181.5,5231.5,2972.5,-10.6,1.2,2883.1,701.0,2090.7,3.0,3.0,3.0,10.0,-10,-4.2
2,BTC-USD,Unknown,7323.5,81.3,0.8,1.1,4.7,7.8,29.7,83.6,169.6,206.5,559.5,6785.3,9014.3,-11.6,1.1,8247.5,1963.2,7417.9,1.0,1.0,2.0,5.0,0,2.8
3,ETN,Industrials,121.9,83.0,6.7,4.7,8.7,10.5,6.8,10.2,31.7,65.3,110.6,159.5,150.6,-18.6,1.2,133.9,31.8,217.3,16.0,18.0,24.0,38.0,-10,16.8
4,TSLA,Consumer Cyclical,2752.5,83.8,-4.6,-5.0,-2.2,-6.6,4.3,9.2,6.9,1.9,353.1,771.9,3296.9,-60.2,1.2,2287.2,505.8,2847.9,2.0,2.0,6.0,11.0,11,17.4
5,AMD,Technology,731.8,41.9,-2.6,7.7,17.4,18.1,2.5,-12.4,-3.1,-5.1,70.5,1005.6,1791.0,-31.6,1.2,2509.2,1415.9,827.2,6.0,6.0,5.0,6.0,21,26.8
6,AVGO,Technology,162.3,86.8,-1.8,3.0,19.8,21.6,38.5,82.3,163.6,269.0,418.2,726.1,190.0,-19.8,1.2,107.2,19.0,257.8,11.0,14.0,29.0,42.0,0,27.6
7,NFLX,Communication Services,192.8,84.4,-0.5,0.0,7.6,17.6,41.9,84.8,155.5,144.9,150.2,375.4,229.0,-3.3,1.6,131.3,23.9,288.2,10.0,11.0,25.0,39.0,10,34.8
8,LLY,Healthcare,156.4,54.2,-3.3,-0.4,-7.2,-9.2,-14.1,-8.9,15.9,100.0,197.1,366.7,311.6,-27.3,1.2,399.8,136.1,251.8,13.0,15.0,12.0,25.0,17,35.0
9,AAPL,Technology,194.0,65.4,4.0,0.7,-6.5,-10.6,-13.1,-14.6,-15.2,-9.1,42.0,157.9,307.5,-20.9,1.1,367.9,133.7,289.4,9.0,9.0,14.0,26.0,20,36.8
10,MELI,Consumer Cyclical,130.1,25.4,-2.3,-4.7,1.8,12.0,17.7,28.9,51.6,45.9,124.9,496.1,587.2,-25.7,1.2,439.4,289.1,225.5,15.0,17.0,9.0,18.0,25,40.4
11,MSTR,Technology,1298.6,66.6,3.4,6.6,7.2,18.5,70.3,324.9,732.9,880.8,1416.3,1673.5,1984.7,-66.9,1.4,1087.7,137.7,1394.1,4.0,4.0,8.0,24.0,30,42.8
12,MSFT,Technology,61.8,35.1,-3.5,0.7,6.2,10.2,8.3,5.1,13.5,22.2,63.1,227.1,196.5,-11.1,1.2,200.5,132.5,157.2,23.0,24.0,18.0,27.0,20,43.8
13,AMAT,Technology,54.8,28.4,1.6,9.4,13.4,12.1,0.5,-7.6,3.6,13.7,67.6,182.1,253.7,-24.1,1.5,350.4,268.1,150.2,26.0,26.0,15.0,19.0,23,44.0
14,COST,Consumer Defensive,211.8,85.8,-2.6,-6.4,-8.5,-7.2,-3.2,9.7,19.8,44.8,80.0,164.8,249.1,-14.0,1.1,203.6,42.9,307.2,8.0,8.0,17.0,35.5,24,44.8
15,CAT,Industrials,65.8,60.6,10.1,6.5,9.7,9.3,5.5,5.6,14.7,31.3,47.7,84.3,120.5,-18.2,1.3,125.5,42.9,161.3,22.0,23.0,27.0,35.5,20,48.6
16,AMZN,Consumer Cyclical,1.5,0.8,-3.8,1.3,2.8,-0.2,2.5,8.7,23.0,8.1,12.7,131.0,182.3,-0.0,1.5,2588.6,4169.3,96.9,38.0,40.0,4.0,4.0,33,51.0
17,PANW,Technology,55.9,51.6,-5.3,-0.7,0.1,1.9,3.4,8.6,29.2,84.8,160.6,285.7,146.5,-40.8,1.4,158.3,62.5,151.3,25.0,25.0,23.0,32.0,25,52.4
18,GS,Financial Services,74.6,100.0,5.8,8.2,13.1,13.7,21.9,42.6,47.8,63.7,84.2,83.3,74.6,-42.8,1.2,32.2,3.6,170.0,20.0,21.0,35.0,44.0,20,52.8
19,WMT,Consumer Defensive,66.9,69.2,-3.8,-4.6,-5.6,-4.8,4.3,22.6,31.8,39.8,45.9,67.9,108.4,-26.4,1.4,56.6,9.6,162.3,21.0,22.0,32.0,43.0,21,53.2
20,ENPH,Technology,756.7,9.8,0.1,1.5,-13.4,-23.2,-42.6,-68.0,-90.5,-103.5,-23.0,588.7,8462.4,-82.2,1.4,25371.4,39122.6,852.2,5.0,5.0,1.0,1.0,55,57.6
21,ASML,Technology,3.5,7.4,-4.4,-0.2,3.4,4.2,-4.0,-15.5,-15.2,-15.5,29.8,149.4,250.6,-16.2,1.7,1289.1,1395.9,98.9,37.0,38.0,7.0,7.0,39,58.2
22,AVAV,Industrials,119.3,59.5,3.9,15.2,41.1,47.3,33.9,50.4,73.9,97.0,114.7,255.6,243.3,-62.7,1.4,96.4,19.8,214.7,17.0,19.0,30.0,41.0,30,59.6
23,LIN,Basic Materials,7.2,22.3,-6.9,-2.1,-4.8,-2.1,-4.3,-10.0,-8.9,-0.4,13.3,44.0,67.4,-10.1,1.3,185.1,151.3,102.6,34.0,35.0,20.0,23.0,35,62.0
24,ISRG,Healthcare,37.7,33.1,0.2,-3.1,-3.8,-5.2,-1.7,12.7,30.7,36.4,52.1,179.3,127.7,-6.8,1.2,161.7,83.2,133.2,29.0,30.0,22.0,30.0,34,62.2
25,WM,Industrials,27.0,36.8,-8.9,-7.4,-11.2,-7.7,-6.2,-6.4,-9.7,-1.1,0.3,25.1,91.9,-10.8,1.2,172.9,101.1,122.5,33.0,33.0,21.0,29.0,35,64.0
26,NTRA,Healthcare,33.3,10.8,-1.3,-2.2,-1.6,-2.4,9.1,68.3,109.0,91.3,191.8,517.1,631.9,-39.3,1.7,284.0,163.0,129.1,30.0,31.0,16.0,22.0,41,65.2
27,PLD,Real Estate,5.5,12.4,-2.6,-2.8,-6.8,-8.9,-14.3,-27.3,-39.9,-50.2,-57.0,-58.0,128.9,-12.0,1.4,389.6,503.7,100.9,35.0,36.0,13.0,12.0,45,66.6
28,TMDX,Healthcare,179.1,67.5,-2.3,-3.6,20.7,47.3,23.4,30.2,43.7,193.5,244.6,244.6,296.4,-64.2,1.4,195.4,49.4,246.1,14.0,12.0,19.0,34.0,45,67.6
29,IONQ,Technology,285.0,75.5,0.1,5.5,30.7,30.7,179.4,211.8,364.1,328.5,328.5,328.5,391.0,-42.1,1.6,129.6,22.3,331.8,7.0,7.0,26.0,40.0,50,74.0
30,FSLR,Technology,-14.6,17.8,6.9,15.2,24.0,19.2,-1.3,-13.2,-17.0,16.9,53.5,72.1,203.3,-61.8,1.6,0.0,349.4,80.8,44.0,46.0,59.0,15.0,39,74.8
31,MA,Financial Services,31.0,36.5,-4.7,-4.5,-6.1,-5.2,-0.2,0.3,2.3,3.9,6.8,84.7,103.8,-10.8,1.2,116.6,74.1,126.5,32.0,32.0,28.0,31.0,44,74.8
32,ADSK,Technology,-8.6,8.0,0.3,1.0,3.2,3.2,5.7,7.2,5.0,-10.5,-11.9,46.7,222.3,-28.6,1.4,0.0,307.9,86.8,41.0,43.0,59.0,16.0,40,75.0
33,ADBE,Technology,48.0,24.5,-3.2,-7.2,-9.0,-13.4,-24.9,-42.0,-44.5,-58.6,-65.2,-18.8,204.5,-2.8,1.5,410.8,303.7,143.4,27.0,28.0,11.0,17.0,55,75.0
34,BLK,Financial Services,-10.1,21.8,8.7,3.0,3.4,3.0,5.3,9.5,7.8,0.9,5.8,4.3,35.4,-22.8,1.6,0.0,-1.3,85.3,43.0,45.0,59.0,45.0,30,77.4
35,GOOG,Communication Services,4.3,8.4,-4.3,-0.3,-0.2,-4.5,-5.4,-5.3,1.7,4.8,26.4,81.5,97.5,-4.2,1.4,420.6,422.5,99.8,36.0,37.0,10.0,14.0,57,79.2
36,NEE,Utilities,-28.6,7.5,7.5,1.2,-0.2,-0.9,-7.2,-10.6,-27.1,-39.5,-47.8,-43.4,97.7,-38.8,1.9,0.0,430.2,66.8,46.0,47.0,59.0,13.0,50,85.6
37,BKNG,Consumer Cyclical,0.3,70.3,-5.5,-1.4,2.4,6.5,15.7,29.9,56.9,79.1,84.7,93.8,25.2,-58.7,1.5,-17.0,-11.6,95.7,39.0,41.0,82.0,51.0,35,87.8
38,META,Communication Services,46.4,87.2,-6.6,0.8,7.2,6.3,13.9,39.7,125.7,117.0,137.1,200.2,67.6,-98.0,1.3,7.8,-10.1,141.8,28.0,29.0,38.0,49.0,50,88.6
39,V,Financial Services,-9.4,10.4,-6.1,-4.2,-5.9,-3.9,5.2,6.0,7.6,8.6,7.2,53.2,65.7,-18.1,1.6,0.0,104.4,86.1,42.0,44.0,59.0,28.0,51,91.2
40,HOOD,Financial Services,171.9,99.2,5.1,17.7,59.2,77.7,178.3,395.7,538.3,498.7,498.7,498.7,173.8,-59.9,1.2,37.2,-2.1,203.4,18.0,13.0,33.0,46.0,60,91.2
41,RKLB,Industrials,134.7,79.4,8.2,16.2,39.0,44.3,197.8,402.1,482.4,387.1,387.1,387.1,184.1,-55.6,2.2,30.8,-5.0,183.1,19.0,16.0,36.0,47.0,60,93.0
42,GE,Industrials,-0.2,75.1,-10.1,-3.3,4.1,12.3,22.0,60.3,136.5,212.8,237.8,137.1,34.4,-104.5,1.2,0.0,-15.6,95.2,40.0,42.0,59.0,53.0,45,94.4
43,HIMS,Consumer Defensive,193.7,74.8,-0.7,-12.3,8.7,20.1,69.6,215.6,315.5,358.6,345.5,345.5,288.9,-88.4,1.6,35.4,-9.3,257.7,12.0,10.0,34.0,48.0,65,95.4
44,SEDG,Technology,-155.3,1.1,0.3,28.9,46.9,58.5,36.8,-29.9,-67.9,-98.7,-119.6,-133.8,917.4,-166.9,3.7,0.0,21570.7,-58.8,80.0,80.0,59.0,2.0,51,95.6
45,TGTX,Healthcare,-36.1,14.5,-1.5,-0.2,-12.4,-3.2,20.6,77.6,129.7,97.9,146.3,133.6,401.1,-110.5,1.6,0.0,-274.0,59.3,47.0,49.0,59.0,64.0,41,97.6
46,PLTR,Technology,98.4,62.7,-9.8,-1.2,10.8,32.4,147.0,363.0,704.5,687.5,687.5,687.5,191.3,-57.8,2.5,19.2,-17.7,153.0,24.0,20.0,37.0,54.0,65,102.8
47,SPOT,Communication Services,51.0,84.7,-11.1,-0.4,5.6,16.0,48.3,135.9,260.8,224.7,240.3,239.5,74.7,-80.2,1.8,-11.2,-14.0,127.4,31.0,27.0,81.0,52.0,55,103.6
