Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,5177.2,85.0,-4.5,-8.6,-10.7,-7.9,3.0,42.4,125.2,148.2,487.3,6461.7,6095.2,-13.0,1.1,5949.8,1356.9,5274.2,2.0,2.0,6.0,11.0,11,17.4
2,TSLA,Consumer Cyclical,1119.6,67.5,-0.6,-0.6,20.4,26.1,28.0,49.0,52.1,35.9,471.7,1090.4,1682.4,-49.4,1.3,1310.8,433.9,1216.1,5.0,6.0,14.0,19.0,5,17.6
3,AVGO,Technology,256.7,87.1,4.1,-0.8,11.5,28.8,48.3,99.7,193.7,328.0,518.2,937.6,295.9,-6.9,1.2,166.6,28.1,353.2,20.0,21.0,27.0,48.0,-5,27.8
4,NVDA,Technology,961.4,85.0,-1.3,2.6,0.2,19.0,22.9,76.1,264.5,505.5,1298.1,5942.8,1132.5,-11.7,1.2,954.7,178.3,1058.4,7.0,7.0,16.0,30.0,10,28.0
5,ANET,Technology,345.8,78.9,-5.8,-5.4,6.5,26.3,24.7,49.7,105.6,242.2,383.2,928.3,443.4,-19.1,1.2,383.7,88.8,442.2,16.0,18.0,20.0,39.0,5,31.4
6,SMCI,Technology,542.4,34.8,-1.4,9.5,4.3,17.1,30.9,7.8,111.5,564.0,1086.3,1324.2,1712.8,-81.9,1.7,1938.3,850.1,638.8,10.0,10.0,11.0,14.0,20,31.8
7,TRX-USD,Unknown,465.1,6.5,-0.1,-8.1,-8.5,-1.0,19.5,75.3,151.3,251.1,576.5,846.7,7353.9,-12.6,1.2,7049.6,4879.0,541.2,13.0,13.0,4.0,7.0,31,39.8
8,AMD,Technology,485.7,69.6,6.7,44.0,37.8,75.3,71.3,51.3,72.2,75.0,188.9,1784.1,711.6,-31.7,1.4,510.8,190.0,582.8,12.0,12.0,18.0,29.0,20,40.0
9,AAPL,Technology,172.8,62.8,1.9,2.1,8.6,6.9,0.7,0.1,-1.2,5.2,61.0,207.3,285.1,-16.5,1.2,315.7,126.6,269.8,24.0,28.0,21.0,33.0,13,40.8
10,LLY,Healthcare,115.3,52.8,-3.5,3.9,0.5,-4.3,-9.9,-14.8,6.3,84.7,179.2,367.8,248.5,-33.6,1.3,306.9,120.4,211.8,33.0,35.0,23.0,34.0,9,40.8
11,DOGE-USD,Unknown,3724.8,33.3,-3.1,-26.1,-19.4,-10.7,-19.4,17.3,36.2,399.5,2297.4,2654.5,11273.4,-39.5,1.7,13937.1,6943.3,3800.9,3.0,3.0,2.0,4.0,44,47.2
12,BNB-USD,Unknown,2211.8,69.4,-5.4,7.7,26.8,41.8,49.8,104.5,142.8,375.0,2413.6,4085.6,3196.5,-19.9,1.1,2218.5,707.8,2287.8,4.0,4.0,9.0,15.0,40,49.4
13,XRP-USD,Unknown,854.8,43.6,-3.3,-20.3,-25.4,-13.6,39.4,155.9,220.2,250.1,356.5,343.2,2033.0,-57.1,1.6,2027.0,641.7,930.9,8.0,8.0,10.0,17.0,41,53.0
14,CAT,Industrials,59.2,80.1,19.3,15.6,18.8,31.9,29.9,34.1,43.6,67.5,99.0,157.8,81.7,-31.4,1.4,46.5,13.3,155.6,39.0,41.0,43.0,56.0,10,57.0
15,SOL-USD,Unknown,1152.3,39.6,-4.1,-18.7,-4.7,2.2,-1.7,43.8,283.7,948.9,0.0,0.0,2954.5,-28.5,1.4,3948.0,2126.3,1152.3,6.0,5.0,7.0,8.0,51,57.8
16,COST,Consumer Defensive,123.0,71.2,6.5,1.2,-4.0,-12.8,-12.2,-6.1,4.4,24.2,53.4,134.6,179.3,-16.2,1.1,176.5,43.7,219.4,31.0,32.0,26.0,45.0,22,57.8
17,AVAV,Industrials,246.8,97.1,-0.9,38.2,43.0,83.7,100.0,120.5,171.6,219.2,266.2,511.2,255.5,-39.9,1.4,81.5,14.2,343.2,21.0,22.0,36.0,55.0,20,57.8
18,PANW,Technology,78.0,62.6,-1.2,2.1,5.7,0.7,0.4,3.5,21.8,69.0,149.6,283.0,155.5,-51.8,1.3,139.6,45.5,174.4,36.0,37.0,32.0,44.0,20,58.6
19,ENPH,Technology,231.7,7.1,0.1,-2.4,-4.4,-18.9,-38.9,-68.6,-92.6,-111.0,-68.4,445.7,4326.2,-81.4,1.6,13199.7,24620.2,328.1,22.0,24.0,3.0,2.0,50,60.6
20,LRCX,Technology,132.4,86.6,-1.6,6.8,26.6,45.6,53.9,46.0,67.8,79.4,175.3,468.5,155.3,-15.5,1.7,71.4,19.7,228.8,29.0,30.0,40.0,53.0,20,61.0
21,UNI-USD,Unknown,7188.4,2.4,0.0,2.4,-2.6,6.4,11.9,-9.9,-6.9,-30.5,-42.6,-42.6,306013.3,-131.8,1.5,404262.2,427721.5,7223.5,1.0,1.0,1.0,1.0,64,65.0
22,LINK-USD,Unknown,645.8,15.8,-2.2,-26.2,-17.2,-3.6,-4.0,-6.5,21.9,-5.3,442.2,970.4,4323.2,-45.8,1.5,6979.3,6331.9,721.9,9.0,9.0,5.0,5.0,62,68.6
23,KLAC,Technology,69.0,75.0,-11.3,-2.3,6.0,15.9,24.2,26.3,49.9,92.5,218.2,496.1,98.3,-19.0,1.5,61.5,16.8,165.5,37.0,38.0,41.0,54.0,25,69.8
