Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,35085.6,90.3,0.6,-2.5,-3.0,4.3,17.9,64.3,149.4,180.8,538.4,6821.1,38838.2,-41.3,1.1,30194.7,5436.7,35302.9,2.0,2.0,2.0,4.0,8,10.8
2,TSLA,Consumer Cyclical,2895.9,88.1,0.7,6.4,9.9,8.3,7.4,21.0,20.0,8.5,374.6,864.4,3296.9,-60.2,1.2,2284.6,468.5,2997.2,6.0,6.0,7.0,21.0,0,12.2
3,AAPL,Technology,211.2,70.7,3.4,7.7,8.8,2.0,-2.5,-3.5,-4.6,1.7,56.2,193.3,307.5,-20.9,1.2,335.0,114.6,312.5,15.0,17.0,18.0,31.0,-1,21.4
4,AMD,Technology,798.7,45.6,-2.0,-11.7,1.1,16.4,9.4,-6.6,2.9,1.2,70.6,1096.7,1791.0,-31.6,1.3,2250.3,1222.7,900.0,10.0,10.0,8.0,13.0,18,28.8
5,DOGE-USD,Unknown,5231.2,36.1,0.6,4.3,18.2,13.5,16.4,57.7,81.3,647.4,2860.1,3296.6,14539.2,-31.9,1.5,12598.6,5051.3,5299.5,4.0,4.0,5.0,5.0,30,34.6
6,AVGO,Technology,175.7,93.2,3.7,10.5,15.7,38.4,55.1,107.0,200.2,331.3,517.6,918.6,190.0,-19.8,1.2,110.3,17.4,277.0,18.0,21.0,34.0,50.0,0,34.6
7,ETN,Industrials,106.5,73.9,-1.2,-1.9,-5.0,0.5,-1.6,-1.3,15.4,46.4,89.3,136.6,150.6,-18.6,1.2,153.3,42.5,207.8,26.0,28.0,29.0,41.0,4,37.0
8,LLY,Healthcare,116.3,42.4,-0.7,-5.1,-9.0,-16.5,-20.1,-22.8,-2.9,69.0,152.6,314.5,311.6,-27.3,1.3,497.4,220.2,217.6,22.0,24.0,17.0,25.0,20,42.6
9,NFLX,Communication Services,182.4,79.9,1.3,3.2,-3.5,2.2,21.1,61.3,116.3,127.0,129.8,340.2,229.0,-3.3,1.5,152.4,28.7,283.7,17.0,20.0,30.0,46.0,13,44.8
10,SOL-USD,Unknown,3101.3,37.8,0.3,13.9,26.6,35.5,23.3,115.2,369.0,1187.3,0.0,0.0,8255.5,-24.9,1.2,8664.8,4213.6,3101.3,5.0,5.0,6.0,6.0,40,45.6
11,COST,Consumer Defensive,194.4,79.2,0.8,-0.1,-5.7,-11.4,-9.4,-0.4,10.1,31.9,63.2,146.6,249.1,-14.0,1.1,230.9,54.0,295.7,16.0,19.0,22.0,38.0,27,53.6
12,XRP-USD,Unknown,1102.7,76.9,4.6,-2.3,12.4,17.0,108.3,246.2,329.9,371.1,501.7,484.1,1447.2,-46.7,1.9,737.3,86.3,1254.8,8.0,8.0,13.0,35.0,35,54.8
13,MSTR,Technology,1193.3,61.4,-0.6,-7.8,-11.8,-11.9,15.4,186.1,504.6,611.1,1074.5,1310.9,1984.7,-66.9,1.4,1364.9,206.8,1294.6,7.0,7.0,10.0,27.0,41,56.6
14,ENPH,Technology,739.4,9.6,0.5,12.3,1.1,-16.7,-37.7,-66.1,-90.2,-107.1,-48.4,512.1,8462.4,-82.2,1.5,23143.8,36971.3,840.7,11.0,11.0,4.0,1.0,52,57.6
15,NTRA,Healthcare,62.0,14.6,0.0,7.5,2.7,2.3,4.4,54.9,101.3,90.2,186.0,527.6,634.8,-36.1,1.6,271.9,113.0,159.0,34.0,32.5,19.0,32.0,30,59.9
16,CAT,Industrials,61.7,57.6,-9.5,-2.0,2.9,8.3,5.8,6.5,13.9,30.8,50.9,90.5,120.5,-18.2,1.3,131.0,49.6,163.0,32.0,34.0,31.0,39.0,25,60.0
17,NVDA,Technology,33614.1,93.2,0.0,-5.0,2.4,18.8,21.2,74.3,266.0,482.9,1223.3,5571.7,36081.9,-6.4,1.1,23571.3,3145.8,33831.4,3.0,3.0,3.0,8.0,55,60.0
