Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2142.0,72.2,3.3,7.9,21.8,25.3,24.2,89.0,301.2,506.0,1230.9,5438.5,2972.5,-10.6,1.2,2697.1,610.9,2238.2,5.0,5.0,5.0,19.0,-10,0.6
2,BTC-USD,Unknown,7323.9,81.3,0.9,-1.1,4.9,8.4,30.0,83.7,167.8,205.8,558.7,6785.4,9014.3,-11.6,1.1,8255.2,1975.9,7418.8,1.0,1.0,4.0,9.0,5,9.8
3,AMD,Technology,777.9,44.4,-0.7,8.9,26.1,23.9,6.6,-7.9,2.1,0.3,79.6,1060.0,1791.0,-31.6,1.2,2359.5,1286.2,874.0,8.0,8.0,6.0,12.0,13,22.2
4,ETN,Industrials,119.0,81.3,-1.3,3.0,6.3,8.1,4.8,7.9,29.1,62.4,106.4,154.3,150.6,-18.6,1.2,137.0,33.4,215.2,22.0,24.0,30.0,45.0,-10,23.2
5,TSLA,Consumer Cyclical,2820.6,85.8,-0.6,-3.5,-2.9,-8.9,1.3,7.1,4.6,-1.9,346.2,758.0,3296.9,-60.2,1.2,2247.6,481.4,2916.8,3.0,3.0,7.0,20.0,16,26.6
6,AVGO,Technology,169.7,90.3,2.5,5.7,18.9,23.3,39.5,84.3,166.6,273.5,424.6,737.1,190.0,-19.8,1.2,104.2,17.5,265.9,16.0,19.0,35.0,50.0,0,34.0
7,LLY,Healthcare,159.7,55.2,1.0,-2.6,-5.3,-9.0,-13.5,-8.0,17.0,102.3,200.4,372.4,311.6,-27.3,1.2,392.7,132.6,255.8,17.0,20.0,16.0,31.0,17,40.0
8,AAPL,Technology,193.3,65.2,-0.2,1.0,-4.9,-10.8,-13.7,-15.0,-15.7,-9.8,41.4,157.1,307.5,-20.9,1.1,368.3,134.5,289.4,14.0,16.0,17.0,29.0,20,41.0
9,NFLX,Communication Services,188.1,82.4,-2.4,-2.2,1.8,14.2,36.8,77.5,146.3,134.3,139.1,355.4,229.0,-3.3,1.7,136.1,25.4,284.3,15.0,17.0,31.0,46.0,15,46.0
10,MSTR,Technology,1340.8,68.6,3.4,7.8,13.3,20.3,76.0,335.2,755.9,912.6,1464.4,1732.2,1984.7,-66.9,1.4,1074.3,133.5,1437.0,6.0,6.0,9.0,30.0,30,46.2
11,DOGE-USD,Unknown,4722.0,32.3,1.9,-3.2,-7.6,-22.1,-1.5,28.3,39.8,580.8,2258.3,2508.8,14679.3,-30.8,1.6,13281.5,5448.1,4785.1,2.0,2.0,2.0,4.0,44,46.8
12,AMAT,Technology,63.4,31.5,3.2,8.3,17.8,15.5,4.2,-3.6,8.2,19.1,75.9,196.2,253.7,-24.1,1.5,313.4,230.0,159.5,28.0,31.0,19.0,24.0,23,48.2
13,XRP-USD,Unknown,395.1,44.8,3.8,3.9,2.6,-1.1,128.3,205.1,275.9,302.4,386.2,373.7,954.0,-58.7,2.1,680.6,183.8,458.2,9.0,9.0,12.0,25.0,33,49.0
14,MSFT,Technology,64.8,36.6,1.8,1.6,5.4,11.4,9.6,6.5,15.2,24.0,65.7,232.7,196.5,-11.1,1.2,192.2,123.7,161.0,27.0,30.0,26.0,33.0,20,49.8
15,COST,Consumer Defensive,209.8,85.1,-1.2,-5.2,-12.5,-9.7,-5.2,7.4,16.8,41.1,75.6,158.3,249.1,-14.0,1.1,206.5,44.0,306.0,13.0,13.0,21.0,42.0,24,50.2
16,SOL-USD,Unknown,2407.2,29.4,1.1,-2.3,0.0,-7.9,-10.5,95.3,241.3,1242.7,0.0,0.0,8255.5,-24.9,1.2,11445.4,5629.5,2407.2,4.0,4.0,3.0,3.0,51,54.4
17,CAT,Industrials,68.2,62.3,3.4,6.6,13.9,11.2,7.2,7.2,16.7,33.7,50.6,88.4,120.5,-18.2,1.3,121.7,41.0,164.4,26.0,29.0,34.0,43.0,20,55.0
18,MELI,Consumer Cyclical,114.8,22.9,-1.9,-4.4,-5.2,6.7,11.6,23.0,44.3,37.5,112.1,466.8,587.2,-25.7,1.2,489.0,331.5,210.9,23.0,25.0,14.0,22.0,38,59.2
19,GS,Financial Services,72.9,95.4,-4.6,5.3,13.3,11.7,19.2,39.6,44.4,59.6,79.4,77.7,78.5,-42.8,1.2,34.5,4.1,169.1,25.0,28.0,43.0,54.0,20,60.8
20,VST,Utilities,265.0,79.8,-3.5,9.1,29.4,26.1,54.8,199.7,357.9,551.1,574.8,634.2,350.7,-74.6,1.3,161.5,7.9,354.9,11.0,12.0,29.0,52.0,30,61.2
21,WMT,Consumer Defensive,63.0,66.3,-6.8,-5.5,-11.1,-8.5,0.7,18.4,26.8,34.1,39.6,59.9,108.4,-26.4,1.4,60.1,10.6,159.1,29.0,32.0,39.0,51.0,21,61.4
22,QQQ,Unknown,21.4,37.9,-0.2,0.8,3.4,3.2,3.9,5.4,13.2,13.5,32.0,79.0,69.0,-7.6,1.2,57.8,35.7,116.3,41.0,41.0,40.0,44.0,20,62.0
23,AMZN,Consumer Cyclical,5.4,3.0,0.3,-1.1,2.4,-0.8,2.1,8.1,22.4,7.1,11.9,129.8,182.3,-0.0,1.5,850.2,1330.0,101.5,46.0,46.5,11.0,11.0,38,63.1
24,ENPH,Technology,786.0,10.2,0.6,-2.4,-11.5,-23.1,-43.2,-68.6,-91.0,-104.1,-23.9,587.8,8462.4,-82.2,1.4,24079.2,37051.3,882.2,7.0,7.0,1.0,1.0,60,63.4
25,ASML,Technology,8.7,9.3,-0.4,-0.7,3.6,4.6,-2.8,-14.2,-13.9,-14.2,32.3,154.3,250.6,-16.2,1.7,1013.1,1075.9,104.8,43.0,43.0,10.0,15.0,39,64.2
26,AVAV,Industrials,122.4,60.5,-5.0,7.1,27.7,38.6,26.9,42.4,64.2,85.6,101.2,233.8,243.3,-62.7,1.3,97.4,19.6,218.5,21.0,22.0,36.0,49.0,30,65.4
27,LIN,Basic Materials,5.4,20.0,-6.1,-3.7,-6.1,-3.6,-5.6,-11.4,-10.7,-2.3,10.8,40.8,67.4,-10.1,1.3,204.4,174.4,101.6,45.0,46.5,23.0,26.0,35,68.3
28,ETH-USD,Unknown,359.5,22.7,1.7,2.8,21.9,6.6,-3.8,-9.2,-0.1,42.9,380.8,369.7,1813.8,-67.4,1.3,1929.4,1416.5,422.6,10.0,10.0,8.0,10.0,59,68.6
29,PANW,Technology,47.5,47.1,-2.0,-4.9,-6.3,-2.7,-1.6,2.7,21.8,73.9,145.9,263.8,146.5,-40.8,1.4,172.9,73.6,143.7,34.0,35.0,27.0,39.0,34,68.8
30,NTRA,Healthcare,31.1,10.5,-0.1,-2.3,-3.2,-3.2,9.8,69.4,110.9,92.9,193.2,522.4,631.9,-39.3,1.7,297.9,163.3,127.6,36.0,37.0,20.0,27.0,41,70.4
31,WM,Industrials,28.3,38.1,-0.8,-5.0,-12.5,-8.4,-6.1,-6.5,-9.7,-1.0,0.2,25.1,91.9,-10.8,1.2,166.4,95.8,124.5,38.5,39.5,28.0,36.0,35,70.6
32,TMDX,Healthcare,171.4,65.3,-1.1,-10.2,14.8,44.1,22.1,27.7,41.8,189.5,239.3,239.3,296.4,-64.2,1.4,203.3,53.3,239.1,19.0,18.0,24.0,40.0,45,73.2
33,PLD,Real Estate,1.6,9.7,-2.9,-4.1,-6.3,-10.6,-15.9,-28.8,-41.3,-51.6,-58.6,-60.4,128.9,-12.0,1.5,493.4,668.0,96.6,48.0,50.0,13.0,18.0,45,74.4
34,ISRG,Healthcare,28.3,26.1,-5.9,-4.0,-9.0,-9.9,-5.7,7.5,24.5,29.7,43.9,165.1,127.7,-6.8,1.2,204.5,117.2,124.4,40.0,39.5,22.0,34.0,44,77.9
35,IONQ,Technology,302.8,79.6,2.3,12.4,33.5,41.9,185.7,227.1,387.6,350.9,350.9,350.9,391.0,-42.1,1.6,125.2,20.2,350.3,12.0,11.0,32.0,48.0,50,80.2
36,ADBE,Technology,54.5,27.6,-1.5,-10.5,-11.5,-15.2,-27.2,-44.5,-47.2,-61.2,-68.2,-24.1,204.5,-2.8,1.5,362.2,257.1,150.7,31.0,33.0,18.0,23.0,55,80.6
37,MA,Financial Services,29.0,34.7,-2.9,-4.8,-6.4,-5.4,-0.4,-0.4,1.6,3.3,5.9,83.4,103.8,-10.8,1.2,122.2,80.0,125.2,37.0,38.0,33.0,38.0,47,83.8
38,BLK,Financial Services,-3.2,33.7,7.1,5.4,7.1,6.2,7.7,12.2,11.0,4.0,9.5,8.7,35.4,-22.8,1.6,0.0,-0.7,93.0,50.0,52.0,70.5,56.0,30,86.9
39,GOOG,Communication Services,4.3,8.4,-2.9,-2.4,-1.9,-5.0,-5.7,-5.4,1.3,4.4,26.0,81.2,97.5,-4.2,1.5,415.0,420.6,100.5,47.0,49.0,15.0,21.0,57,87.6
40,COIN,Financial Services,123.2,88.6,3.2,22.9,58.5,49.3,59.6,114.3,235.3,181.9,181.9,181.9,145.7,-51.6,1.3,76.8,4.2,146.6,33.0,21.0,38.0,53.0,50,89.6
41,FSLR,Technology,-55.0,2.6,-2.5,-1.7,9.7,5.2,-13.1,-24.9,-29.8,-1.0,30.0,42.5,203.3,-61.8,1.6,0.0,2980.4,41.2,66.0,71.0,70.5,5.0,49,92.5
42,NEE,Utilities,-34.6,1.3,-0.2,-0.2,-1.2,-0.5,-7.7,-10.9,-27.7,-40.0,-48.3,-44.2,97.7,-36.3,1.9,0.0,2669.6,61.6,57.0,59.0,70.5,8.0,55,95.5
43,BKNG,Consumer Cyclical,7.5,78.9,-1.3,-0.6,1.0,6.4,15.0,29.1,56.4,78.2,83.7,92.6,25.2,-58.7,1.5,-14.5,-9.0,103.6,44.0,45.0,97.0,60.0,35,96.2
44,HOOD,Financial Services,199.8,100.0,0.0,18.9,66.9,84.5,190.7,415.6,567.0,525.5,525.5,525.5,199.8,-59.9,1.2,39.4,-1.9,232.0,20.0,15.0,42.0,57.0,60,98.2
45,RKLB,Industrials,201.3,99.6,4.5,26.2,49.4,56.2,219.5,450.4,539.3,435.6,435.6,435.6,202.3,-55.6,2.2,27.4,-2.9,250.4,18.0,14.0,44.0,58.0,60,98.4
46,ADSK,Technology,-26.4,0.9,-6.6,-8.5,-8.4,-7.1,-5.1,-5.2,-8.2,-23.2,-26.5,22.9,222.3,-28.6,1.4,0.0,2672.8,69.8,54.0,55.0,70.5,7.0,60,98.7
47,V,Financial Services,-10.9,8.6,-3.6,-4.5,-6.8,-4.1,5.0,5.4,6.9,8.0,6.4,52.2,65.7,-18.1,1.6,0.0,128.1,85.3,51.0,53.0,70.5,32.0,51,98.7
48,LUNR,Industrials,111.7,21.2,-0.7,-7.5,5.6,-14.1,27.1,68.9,31.5,20.4,20.4,20.4,702.0,-47.1,2.2,192.6,91.3,135.3,35.0,26.0,25.0,37.0,68,100.0
49,GE,Industrials,9.1,81.8,0.7,0.3,7.1,13.8,24.1,63.3,141.6,219.8,245.1,143.3,34.4,-104.5,1.2,-15.0,-12.7,105.3,42.0,42.0,98.0,62.0,40,101.2
50,META,Communication Services,50.9,89.9,0.0,-0.2,7.8,6.3,14.2,40.3,127.8,118.5,139.0,202.8,67.6,-98.0,1.3,8.7,-9.2,147.1,32.0,34.0,46.0,61.0,55,101.8
51,SEDG,Technology,-151.4,1.4,0.4,26.2,76.4,72.7,47.7,-22.6,-62.8,-95.5,-116.4,-128.8,917.4,-166.9,3.8,0.0,16435.1,-54.2,96.0,96.0,70.5,2.0,51,104.3
52,TGTX,Healthcare,-28.9,15.9,0.8,-1.6,-9.7,0.6,22.5,81.9,137.0,103.9,154.7,142.6,401.1,-110.5,1.6,0.0,-245.3,67.3,56.0,57.0,70.5,77.0,38,105.5
53,PLTR,Technology,98.7,62.8,1.7,5.6,15.5,44.2,159.7,392.3,760.9,741.2,741.2,741.2,191.3,-57.8,2.4,21.2,-17.4,153.9,30.0,27.0,45.0,65.0,60,106.4
54,EQIX,Real Estate,-26.7,0.3,-1.2,-11.3,-16.3,-18.1,-18.8,-26.0,-30.8,-39.6,-45.1,-46.4,52.8,-26.9,1.7,0.0,686.1,68.2,55.0,56.0,70.5,17.0,65,108.1
