Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2074.9,69.9,1.2,5.6,21.3,21.2,21.1,83.4,289.5,489.4,1193.1,5275.7,2972.5,-10.6,1.2,2775.6,648.4,2170.4,5.0,5.0,5.0,13.0,-10,-1.8
2,BTC-USD,Unknown,7224.6,80.2,-1.1,-0.8,0.2,5.4,27.8,80.1,163.9,200.7,548.6,6692.9,9014.3,-11.6,1.1,8361.7,2025.5,7320.8,1.0,1.0,4.0,6.0,5,8.6
3,TSLA,Consumer Cyclical,2752.5,83.8,-4.6,-5.0,-2.2,-6.6,4.3,9.2,6.9,1.9,353.1,771.9,3296.9,-60.2,1.2,2287.2,505.8,2847.9,3.0,3.0,7.0,15.0,11,19.6
4,ETN,Industrials,121.9,83.0,6.7,4.7,8.7,10.5,6.8,10.2,31.7,65.3,110.6,159.5,150.6,-18.6,1.2,133.9,31.8,217.3,21.0,23.0,30.0,46.0,-10,23.2
5,AMD,Technology,731.8,41.9,-2.6,7.7,17.4,18.1,2.5,-12.4,-3.1,-5.1,70.5,1005.6,1791.0,-31.6,1.2,2509.2,1415.9,827.2,8.0,8.0,6.0,8.0,21,28.6
6,AVGO,Technology,162.3,86.8,-1.8,3.0,19.8,21.6,38.5,82.3,163.6,269.0,418.2,726.1,190.0,-19.8,1.2,107.2,19.0,257.8,16.0,19.0,35.0,50.0,0,34.0
7,LLY,Healthcare,156.4,54.2,-3.3,-0.4,-7.2,-9.2,-14.1,-8.9,15.9,100.0,197.1,366.7,311.6,-27.3,1.2,399.8,136.1,251.8,18.0,20.0,15.0,30.0,17,39.6
8,NFLX,Communication Services,192.8,84.4,-0.5,0.0,7.6,17.6,41.9,84.8,155.5,144.9,150.2,375.4,229.0,-3.3,1.6,131.3,23.9,288.2,15.0,16.0,31.0,47.0,10,41.2
9,AAPL,Technology,196.1,66.1,5.5,1.1,-4.9,-9.9,-12.6,-14.0,-14.5,-8.5,43.2,159.8,307.5,-20.9,1.1,363.8,130.9,291.5,14.0,14.0,17.0,31.0,20,41.4
10,MELI,Consumer Cyclical,130.1,25.4,-2.3,-4.7,1.8,12.0,17.7,28.9,51.6,45.9,124.9,496.1,587.2,-25.7,1.2,439.4,289.1,225.5,20.0,22.0,13.0,21.0,25,44.4
11,MSTR,Technology,1298.6,66.6,3.4,6.6,7.2,18.5,70.3,324.9,732.9,880.8,1416.3,1673.5,1984.7,-66.9,1.4,1087.7,137.7,1394.1,6.0,6.0,10.0,29.0,30,46.0
12,DOGE-USD,Unknown,4688.6,32.4,1.3,-3.1,-8.1,-23.2,-2.7,28.0,40.1,639.9,2262.7,2514.9,14539.2,-31.9,1.6,13079.0,5311.6,4752.1,2.0,2.0,2.0,5.0,44,47.2
13,AMAT,Technology,54.8,28.4,1.6,9.4,13.4,12.1,0.5,-7.6,3.6,13.7,67.6,182.1,253.7,-24.1,1.5,350.4,268.1,150.2,31.0,33.0,18.0,23.0,23,48.6
14,MSFT,Technology,64.2,36.3,-1.7,1.8,6.6,11.3,9.4,6.2,14.9,23.7,65.2,231.2,196.5,-11.1,1.2,193.9,125.7,159.6,28.0,31.0,23.0,32.0,20,49.2
15,COST,Consumer Defensive,211.8,85.8,-2.6,-6.4,-8.5,-7.2,-3.2,9.7,19.8,44.8,80.0,164.8,249.1,-14.0,1.1,203.6,42.9,307.2,13.0,13.0,21.0,42.5,24,50.4
16,XRP-USD,Unknown,372.4,42.6,1.7,0.7,-2.5,-6.6,115.9,191.1,260.5,287.0,363.6,351.5,954.0,-58.7,2.1,709.8,196.6,435.9,9.0,9.0,11.0,24.0,36,51.4
17,AMZN,Consumer Cyclical,7.1,3.9,-1.1,2.2,4.6,0.1,3.0,9.1,23.6,8.5,13.4,132.2,182.3,-0.0,1.5,663.2,1018.2,102.6,43.5,45.0,12.0,11.0,30,54.5
18,CAT,Industrials,65.8,60.6,10.1,6.5,9.7,9.3,5.5,5.6,14.7,31.3,47.7,84.3,120.5,-18.2,1.3,125.5,42.9,161.3,27.0,30.0,33.0,42.5,20,55.0
19,SOL-USD,Unknown,2395.1,29.2,-0.2,-1.6,-0.5,-10.4,-11.2,97.2,240.6,1268.1,0.0,0.0,8255.5,-24.9,1.2,11581.8,5624.8,2395.1,4.0,4.0,3.0,4.0,54,57.8
