Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2221.9,74.8,-0.7,-1.9,3.2,18.7,22.4,78.8,279.1,501.5,1267.9,5766.8,2972.5,-10.6,1.2,2736.8,617.8,2328.9,6.0,6.0,6.0,23.0,-5,7.8
2,TSLA,Consumer Cyclical,3554.4,100.0,0.2,23.3,27.3,33.7,28.9,47.7,48.6,35.3,484.0,1088.2,3554.4,-60.2,1.2,2039.8,347.7,3661.3,4.0,4.0,8.0,33.0,0,16.4
3,BTC-USD,Unknown,3483.8,75.8,-3.0,-2.2,-2.7,1.6,15.7,63.4,151.2,180.5,542.2,6899.8,4597.1,-11.9,1.1,4676.6,1358.4,3553.4,5.0,5.0,5.0,14.0,8,16.6
4,AAPL,Technology,239.9,74.3,3.4,5.4,12.4,5.8,0.5,-0.2,-1.4,5.8,63.8,209.2,329.6,-18.8,1.1,348.4,111.4,309.5,18.0,18.0,24.0,40.0,-4,24.0
5,ETN,Industrials,121.9,83.0,3.0,4.6,-1.0,4.5,2.2,4.3,22.4,56.4,103.0,155.8,150.6,-18.6,1.2,137.0,33.2,228.8,27.0,29.0,33.0,53.0,-7,32.0
6,AMD,Technology,804.4,45.9,-0.2,-7.8,-0.7,17.1,10.7,-4.8,4.9,3.1,75.1,1144.7,1791.0,-31.6,1.3,2225.0,1207.8,911.4,12.0,12.0,7.0,16.0,21,33.6
7,DOGE-USD,Unknown,4330.3,62.6,-10.1,9.9,30.6,23.0,22.6,70.9,96.1,724.1,3122.6,3602.1,6918.6,-10.5,1.5,6603.7,2061.7,4382.0,3.0,3.0,4.0,10.0,30,36.0
8,AVGO,Technology,179.6,86.3,-8.3,11.5,17.8,38.7,55.8,110.8,206.3,341.4,531.9,946.5,211.2,-19.8,1.2,121.5,21.2,286.5,20.0,23.0,34.0,54.0,0,37.0
9,LINK-USD,Unknown,2213.7,79.2,-5.9,-12.1,34.4,31.6,32.8,32.9,70.3,36.9,705.1,1324.4,2802.5,-27.1,1.3,2032.2,569.3,2265.5,7.0,7.0,9.0,24.0,25,39.2
10,LLY,Healthcare,121.5,43.9,-1.2,0.6,-8.5,-15.6,-19.8,-23.1,-2.2,72.0,158.8,326.4,311.6,-27.3,1.3,477.6,209.8,228.4,28.0,30.0,19.0,37.0,15,45.2
