Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,1074.0,64.9,-2.6,5.5,18.1,22.1,23.1,44.1,46.7,31.5,450.9,1045.6,1682.4,-49.4,1.3,1361.6,468.9,1167.8,6.0,6.0,14.0,22.0,0,14.0
2,BTC-USD,Unknown,5589.7,91.7,-4.5,-1.3,-3.0,1.7,14.0,57.9,147.6,174.2,544.6,7036.4,6095.2,-13.0,1.1,5506.6,1130.2,5686.3,2.0,2.0,6.0,17.0,8,16.8
3,ANET,Technology,379.7,86.2,7.3,4.5,18.3,39.5,38.7,67.6,129.8,284.5,443.0,1055.5,443.4,-19.1,1.2,348.2,72.5,478.8,15.0,16.0,20.0,40.0,0,26.2
4,AVGO,Technology,193.4,78.5,-4.0,-3.3,5.1,20.8,40.0,89.7,177.9,306.8,487.1,887.7,248.3,-6.9,1.2,180.2,35.3,292.5,23.0,24.0,27.0,47.0,-5,28.6
5,NVDA,Technology,975.4,86.3,-2.1,1.6,3.2,19.2,24.7,77.2,267.1,506.3,1299.2,5940.5,1132.5,-11.7,1.2,933.6,170.6,1069.2,7.0,7.0,16.0,32.0,10,28.8
6,SMCI,Technology,550.0,35.2,1.0,12.3,4.2,15.2,31.3,7.9,112.1,571.6,1106.4,1342.7,1712.8,-81.9,1.7,1912.9,829.9,649.1,10.0,10.0,10.0,19.0,20,33.6
7,TRX-USD,Unknown,523.3,7.3,-0.3,-4.3,-2.4,4.4,25.0,85.4,165.0,270.6,614.0,899.9,7353.9,-12.6,1.2,6547.8,4481.6,601.4,12.0,12.0,4.0,6.0,28,36.0
8,LLY,Healthcare,120.5,54.6,1.8,4.3,2.3,-2.8,-8.6,-13.1,8.5,88.5,186.2,380.8,248.5,-33.6,1.3,297.0,113.0,219.6,29.0,30.0,23.0,37.0,9,40.2
9,AMD,Technology,447.2,64.4,19.9,36.1,34.5,61.4,59.4,40.6,59.7,61.7,168.1,1675.3,711.6,-31.7,1.4,549.8,222.1,546.3,14.0,14.0,17.0,30.0,20,41.0
10,DOGE-USD,Unknown,4360.3,38.7,-5.6,-17.4,-0.5,5.7,-0.5,40.4,63.9,481.5,2662.7,3082.7,11337.3,-39.0,1.7,12052.5,5504.3,4433.0,3.0,3.0,3.0,3.0,41,44.0
11,BNB-USD,Unknown,2420.4,75.8,5.1,26.7,46.3,62.1,71.3,134.4,179.1,448.2,2755.7,4664.6,3199.6,-19.8,1.1,2017.5,586.2,2498.5,4.0,4.0,9.0,20.0,40,51.4
12,LINK-USD,Unknown,786.8,19.1,-1.8,-13.7,5.4,19.2,18.8,17.5,53.5,23.7,569.5,1190.7,4323.2,-45.8,1.5,5814.9,4986.1,859.6,9.0,9.0,5.0,5.0,45,51.6
13,SOL-USD,Unknown,1309.6,44.9,-2.9,-10.1,10.2,18.1,12.4,68.9,333.6,1058.2,0.0,0.0,2954.5,-28.5,1.4,3499.4,1722.7,1309.6,5.0,5.0,7.0,10.0,45,52.4
14,AAPL,Technology,165.9,60.5,-4.7,-0.4,5.3,4.1,-2.3,-3.4,-4.9,1.2,55.2,197.9,285.1,-16.5,1.2,328.5,136.2,264.9,25.0,28.0,22.0,35.0,24,53.0
15,XRP-USD,Unknown,974.6,49.4,-4.8,-12.1,-11.1,-0.9,59.0,190.8,261.5,296.6,419.2,404.9,2033.0,-57.1,1.6,1773.1,512.9,1047.3,8.0,8.0,11.0,21.0,41,54.8
16,AVAV,Industrials,235.9,95.1,10.7,40.3,43.3,80.2,94.9,115.1,163.8,210.6,255.8,495.0,250.1,-39.9,1.4,81.9,14.9,335.0,21.0,21.0,36.0,57.0,20,58.4
17,PANW,Technology,79.0,63.1,0.3,2.3,3.7,0.5,0.6,3.7,21.8,70.0,151.6,286.8,155.5,-51.8,1.3,138.5,44.6,178.1,35.0,37.0,30.0,45.0,20,58.4
18,ADA-USD,Unknown,519.4,26.3,-3.1,-11.5,-1.3,1.9,10.1,30.2,42.5,29.8,366.6,364.0,2088.2,-41.0,1.6,2309.7,1454.0,597.4,13.0,13.0,8.0,11.0,48,59.2
19,ENPH,Technology,198.1,6.3,-1.1,-11.5,-13.4,-26.8,-45.8,-74.0,-97.5,-115.5,-77.0,395.3,4326.2,-81.4,1.6,14967.3,28264.6,297.2,22.0,23.0,2.0,2.0,50,60.2
20,LRCX,Technology,105.9,75.7,-19.8,8.0,20.4,37.4,46.8,38.6,57.6,69.6,160.7,441.4,144.8,-15.5,1.7,80.1,26.5,205.0,34.0,35.0,38.0,53.0,20,62.6
21,COST,Consumer Defensive,116.1,67.7,2.7,-3.2,-6.7,-15.2,-15.3,-9.1,0.6,20.0,48.3,127.2,179.3,-16.2,1.1,185.1,48.2,215.1,32.0,34.0,26.0,44.0,27,63.0
22,UNI-USD,Unknown,7188.4,2.4,0.0,2.4,-2.6,6.4,11.9,-9.9,-6.9,-30.5,-42.6,-42.6,306013.3,-131.8,1.5,404262.2,427721.5,7223.5,1.0,1.0,1.0,1.0,64,65.0
23,CAT,Industrials,40.3,63.4,0.9,8.6,9.9,21.3,19.3,22.5,30.5,52.2,79.7,131.6,81.7,-31.4,1.4,58.6,21.6,139.4,42.0,43.0,42.0,54.0,20,67.0
24,ETH-USD,Unknown,218.5,35.4,-1.5,-3.5,13.6,57.6,47.3,41.7,62.5,93.8,672.5,664.6,740.2,-67.5,1.3,468.2,305.5,291.2,24.0,22.0,18.0,26.0,45,68.2
25,KLAC,Technology,50.8,59.5,-29.9,-2.9,1.8,10.5,19.6,21.4,42.4,84.9,205.6,476.1,98.3,-19.0,1.5,76.4,26.6,149.9,38.0,39.0,39.0,52.0,25,69.0
26,MKR-USD,Unknown,359.3,31.1,0.7,5.4,-0.4,4.8,11.8,-12.8,16.4,3.2,42.4,47.7,1275.9,-53.7,1.3,1405.3,899.3,432.0,17.0,19.0,12.0,18.0,56,72.8
27,MSTR,Technology,548.4,47.8,-8.2,-9.1,-19.8,-22.9,-11.7,126.3,413.0,509.2,948.1,1173.0,1219.5,-65.2,1.4,1035.5,183.6,647.5,11.0,11.0,15.0,31.0,54,73.8
28,WM,Industrials,0.4,13.6,2.3,-1.8,-7.4,-15.1,-14.4,-17.4,-20.3,-15.4,-16.7,4.2,72.9,-11.0,1.3,345.4,309.4,99.4,49.0,53.0,21.0,25.0,40,74.6
29,GS,Financial Services,37.3,85.2,-4.0,-2.6,0.3,8.1,13.4,34.8,43.6,57.3,84.7,84.5,51.8,-46.0,1.1,27.3,3.2,136.4,43.0,44.0,48.0,62.0,25,76.8
30,ETN,Industrials,24.0,46.9,-3.7,1.3,-2.9,0.4,0.5,1.4,17.5,50.4,97.4,150.1,76.1,-22.0,1.4,85.1,30.8,123.1,45.0,47.0,35.0,50.0,33,78.4
31,NFLX,Communication Services,119.7,59.9,1.3,-1.1,-3.7,-5.1,10.6,49.0,97.4,116.8,117.7,321.2,220.7,-31.1,1.5,144.4,27.3,218.8,30.0,31.0,29.0,51.0,41,79.4
32,WMT,Consumer Defensive,42.6,71.6,-0.1,-2.0,-2.1,-6.8,-3.7,14.8,23.7,35.8,39.1,63.1,75.9,-41.4,1.3,36.4,3.9,141.7,41.0,41.0,44.0,61.0,34,83.6
33,FSLR,Technology,-35.9,19.5,-3.5,3.5,11.9,27.4,20.0,6.0,-7.9,32.0,81.7,113.3,102.7,-69.5,1.7,0.0,67.4,63.1,65.0,71.5,84.5,41.0,23,83.6
34,QQQ,Unknown,-5.2,5.7,0.7,0.7,1.3,3.0,4.3,5.9,13.3,15.2,32.8,84.5,49.2,-8.5,1.6,0.0,101.4,88.6,53.0,55.0,84.5,38.0,30,83.7
