Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,7811.1,86.5,-1.7,3.3,3.7,10.6,29.5,83.9,172.8,206.4,580.6,7138.3,9031.1,-11.0,1.2,7836.8,1755.8,7894.9,1.0,1.0,4.0,10.0,0,5.2
2,TSLA,Consumer Cyclical,2363.1,82.7,0.9,-2.5,-6.1,-10.2,0.7,5.5,3.5,-3.5,343.4,751.1,2869.1,-53.7,1.2,2061.0,459.5,2446.3,4.0,4.0,5.0,15.0,16,24.6
3,COST,Consumer Defensive,190.9,82.1,0.6,-7.2,-15.8,-13.9,-9.1,2.0,10.5,34.1,66.3,145.0,232.7,-0.6,1.1,203.6,45.5,274.1,14.0,16.0,16.0,40.0,4,29.2
4,AMD,Technology,325.2,48.3,5.8,24.5,52.4,52.5,33.0,16.0,29.7,29.2,130.9,1339.2,694.9,-20.3,1.3,789.4,417.8,408.4,10.0,10.0,8.0,16.0,20,32.0
5,NVDA,Technology,716.5,77.0,2.2,11.9,32.8,38.3,35.6,103.9,317.6,558.7,1347.4,5909.7,942.7,-42.5,1.2,775.6,154.3,799.7,6.0,6.0,9.0,26.0,20,34.6
6,MSFT,Technology,67.1,37.7,-0.6,0.5,6.6,11.6,10.8,7.3,16.1,25.4,67.7,238.6,196.5,-11.1,1.2,186.6,117.0,166.7,22.5,26.5,18.5,29.5,10,35.3
7,MSFT,Technology,67.1,37.7,-0.6,0.5,6.6,11.6,10.8,7.3,16.1,25.4,67.7,238.6,196.5,-11.1,1.2,186.6,117.0,166.7,22.5,26.5,18.5,29.5,10,35.3
8,LLY,Healthcare,122.3,42.2,-8.7,-7.1,-16.5,-15.9,-19.8,-16.2,4.7,86.1,174.5,333.7,307.4,-12.8,1.2,508.1,216.0,205.5,19.0,20.0,11.0,22.0,17,35.8
9,DOGE-USD,Unknown,5950.4,41.1,-2.6,14.5,7.5,-1.1,11.9,49.1,68.4,651.6,2658.8,3020.0,14539.2,-31.9,1.6,10564.4,3845.4,6016.7,2.0,2.0,2.0,6.0,33,36.6
10,ETN,Industrials,123.4,93.8,0.4,5.7,12.7,17.0,12.7,16.6,37.3,76.0,124.8,179.2,132.3,-10.4,1.2,104.5,21.1,206.6,18.0,19.0,23.0,43.0,10,39.2
11,AVGO,Technology,111.9,88.7,-1.2,6.4,23.5,31.7,49.1,96.6,178.0,299.9,463.8,797.4,130.2,-31.6,1.2,63.3,8.8,195.1,20.0,22.0,29.0,47.0,10,43.0
12,MSTR,Technology,1452.8,66.1,-0.7,1.2,-2.4,13.4,61.5,310.1,681.8,858.8,1387.4,1639.1,2218.1,-41.5,1.4,1341.9,189.2,1536.0,5.0,5.0,6.0,23.0,33,45.4
13,SOL-USD,Unknown,2689.1,32.8,-2.3,6.7,3.3,3.0,-2.3,90.9,272.7,1071.9,0.0,0.0,8255.5,-24.9,1.2,10105.9,4954.3,2689.1,3.0,3.0,3.0,4.0,43,46.4
