Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2259.9,76.1,3.5,12.1,31.9,31.6,31.6,97.6,320.9,538.4,1301.3,5723.5,2972.5,-10.6,1.2,2575.1,552.6,2356.6,5.0,5.0,5.0,17.0,-10,-0.2
2,BTC-USD,Unknown,7949.7,88.2,0.3,9.3,12.7,16.6,39.9,100.7,192.9,235.1,618.7,7368.2,9014.3,-11.6,1.1,7633.1,1654.2,8044.7,1.0,1.0,4.0,8.0,0,4.4
3,TSLA,Consumer Cyclical,2921.5,88.8,2.6,2.7,6.5,-3.2,8.4,14.7,12.8,6.4,378.2,818.7,3296.9,-60.2,1.2,2187.7,446.9,3018.3,3.0,3.0,7.0,18.0,3,12.8
4,AMD,Technology,803.5,45.8,1.1,16.2,38.9,34.8,17.6,1.7,13.4,12.5,100.6,1171.6,1791.0,-31.6,1.2,2277.6,1220.0,900.2,7.0,7.0,6.0,10.0,10,18.0
5,ETN,Industrials,124.9,84.8,2.8,2.8,8.6,10.8,7.1,10.6,32.3,65.9,111.4,160.8,150.6,-18.6,1.2,131.6,30.5,219.9,22.0,23.0,32.0,44.0,-10,23.0
6,AVGO,Technology,171.3,91.1,1.1,6.5,23.1,26.1,44.3,89.7,174.6,285.2,443.7,763.6,190.0,-19.8,1.2,104.8,17.3,268.0,18.0,18.0,34.0,48.0,0,33.2
7,DOGE-USD,Unknown,5450.8,37.6,0.2,19.4,8.6,-10.0,13.5,51.2,67.6,730.9,2637.1,2936.5,14539.2,-31.9,1.6,11375.0,4335.5,5513.9,2.0,2.0,2.0,4.0,33,35.8
8,LLY,Healthcare,150.6,52.5,-3.2,-4.4,-11.9,-10.0,-15.5,-10.8,13.2,96.0,191.0,358.1,311.6,-27.3,1.2,412.1,146.4,247.3,19.0,20.0,13.0,29.0,17,39.0
9,AAPL,Technology,190.5,64.4,-0.3,1.2,-6.8,-10.2,-14.4,-15.9,-16.9,-11.0,39.8,154.5,307.5,-20.9,1.1,372.0,137.9,287.2,15.0,16.0,14.0,30.0,20,41.0
10,NFLX,Communication Services,189.2,82.9,-0.6,-1.8,2.1,15.8,39.0,79.7,148.1,137.5,142.6,360.9,229.0,-3.3,1.6,136.2,25.1,284.2,16.0,17.0,31.0,46.0,15,46.2
11,MSTR,Technology,1345.6,68.8,-2.1,10.6,7.3,18.1,72.2,333.1,752.4,914.6,1469.4,1738.4,1984.7,-66.9,1.4,1095.6,137.3,1442.4,6.0,6.0,9.0,31.0,30,46.6
12,AMAT,Technology,52.0,27.4,-4.3,3.6,12.7,9.3,0.4,-8.3,2.2,12.6,66.2,180.4,253.7,-24.1,1.5,357.6,280.2,148.7,32.0,33.0,16.5,23.0,23,48.5
13,XRP-USD,Unknown,530.4,58.2,7.2,32.0,27.8,18.6,172.6,274.4,374.1,410.8,518.8,504.9,954.0,-58.7,2.1,533.1,117.9,593.6,9.0,9.0,11.0,33.0,30,49.0
14,SOL-USD,Unknown,2630.2,32.1,0.7,10.2,5.3,-0.8,-2.9,107.6,273.9,1358.7,0.0,0.0,8255.5,-24.9,1.2,10414.5,5010.7,2630.2,4.0,4.0,3.0,3.0,46,49.4
15,ETH-USD,Unknown,462.9,28.2,2.2,27.0,49.3,28.5,15.9,12.5,25.1,80.2,488.4,476.3,1813.8,-67.4,1.3,1543.2,1051.1,526.0,10.0,10.0,8.0,12.0,40,50.4
16,MSFT,Technology,68.3,38.2,2.0,2.2,7.3,13.1,11.5,8.2,17.4,26.4,68.5,237.6,196.5,-11.1,1.2,184.2,115.4,163.2,29.0,30.0,25.0,34.0,20,50.4
17,COST,Consumer Defensive,210.3,85.3,-1.2,-4.0,-12.0,-9.1,-4.8,7.2,16.5,41.0,75.1,157.5,249.1,-14.0,1.1,206.7,43.9,305.3,14.0,15.0,23.0,41.0,24,50.8
18,CAT,Industrials,68.5,62.5,5.5,6.2,14.4,10.7,7.0,7.4,17.1,33.6,50.9,88.7,120.5,-18.2,1.3,121.1,40.9,163.5,28.0,29.0,33.0,42.0,20,54.8
19,AMZN,Consumer Cyclical,8.3,4.6,-0.1,1.2,6.0,0.6,4.3,9.9,24.6,9.4,14.3,134.9,182.3,-0.0,1.5,544.3,835.6,105.0,45.0,45.0,10.0,14.0,30,55.6
20,MELI,Consumer Cyclical,114.9,22.9,-2.0,-5.9,-7.5,5.7,10.8,21.8,43.0,36.9,109.5,461.5,587.2,-25.7,1.2,489.6,330.8,209.9,23.0,24.0,12.0,20.0,38,57.8
21,GS,Financial Services,69.6,92.7,-2.0,2.5,11.4,9.7,18.4,38.7,43.6,58.8,78.6,76.8,78.5,-42.8,1.2,36.4,4.5,166.3,26.0,28.0,42.0,53.0,20,60.4
22,WMT,Consumer Defensive,66.0,68.5,-3.6,-2.7,-10.0,-6.6,2.2,20.2,28.6,36.2,42.0,62.9,108.4,-26.4,1.4,58.6,10.0,161.0,30.0,31.0,38.0,51.0,21,61.2
23,QQQ,Unknown,21.6,38.1,0.9,0.8,2.8,3.3,4.1,5.3,13.3,13.6,32.1,79.3,69.0,-7.6,1.2,57.4,35.2,116.6,41.0,40.0,39.0,43.0,20,61.2
24,VST,Utilities,268.2,80.6,-1.6,9.7,26.4,23.7,53.3,197.0,354.0,546.6,569.2,628.1,350.7,-74.6,1.3,161.5,7.9,359.3,12.0,13.0,28.0,52.0,30,61.4
25,ENPH,Technology,719.3,9.4,-0.2,-9.5,-18.2,-27.8,-47.2,-71.3,-93.0,-105.9,-31.8,534.4,8462.4,-82.2,1.4,25931.9,40483.1,814.3,8.0,8.0,1.0,1.0,60,63.8
26,AVAV,Industrials,137.8,65.5,4.1,20.9,43.9,55.3,42.6,61.5,86.9,111.6,131.5,283.1,243.3,-62.7,1.3,91.3,16.9,232.8,20.0,22.0,35.0,49.0,30,65.0
27,PANW,Technology,48.4,47.6,1.0,-4.8,-3.7,-1.3,0.4,4.9,24.5,77.6,151.3,272.2,146.5,-40.8,1.4,170.3,72.6,145.1,33.0,35.0,26.0,39.0,31,65.4
28,LIN,Basic Materials,2.3,16.0,-6.2,-4.4,-8.1,-5.5,-7.3,-13.1,-12.6,-4.6,8.0,36.7,67.4,-10.1,1.3,253.8,231.4,97.3,47.0,49.0,19.0,25.0,35,68.0
29,PLD,Real Estate,13.5,18.1,6.6,3.1,-0.4,-5.1,-10.7,-23.4,-35.9,-46.1,-52.4,-51.9,128.9,-12.0,1.5,260.5,313.6,108.5,44.0,43.0,18.0,22.0,40,69.8
30,WM,Industrials,29.1,38.9,-0.6,-5.0,-12.1,-7.9,-6.1,-6.1,-9.5,-0.9,0.4,25.3,91.9,-10.8,1.3,162.6,92.7,124.1,37.0,37.0,27.0,37.0,35,70.0
31,GOOG,Communication Services,11.8,15.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,-4.2,1.5,218.7,200.6,108.6,42.5,44.0,21.0,26.0,40,71.9
32,TMDX,Healthcare,165.7,63.8,-2.0,-16.7,2.5,37.3,13.0,17.4,29.8,166.0,211.5,211.5,296.4,-64.2,1.4,209.0,56.2,232.3,21.0,19.0,22.0,40.0,45,73.4
33,NTRA,Healthcare,20.2,8.9,-1.5,-19.4,-19.8,-17.9,-7.3,40.9,72.8,57.2,138.8,414.2,631.9,-39.3,1.6,357.6,190.7,117.2,40.0,41.0,16.5,27.0,44,74.3
34,ISRG,Healthcare,21.9,21.3,-0.9,-4.2,-10.2,-12.3,-7.0,5.3,21.9,26.3,40.3,159.4,127.7,-6.8,1.2,249.4,154.5,118.6,39.0,39.0,20.0,28.0,44,74.8
35,IONQ,Technology,278.2,74.0,3.5,13.3,37.8,38.2,190.2,229.9,393.9,356.6,356.6,356.6,391.0,-42.1,1.6,137.4,24.0,326.3,13.0,12.0,30.0,47.0,50,79.8
36,ADBE,Technology,52.9,26.9,-0.4,-8.3,-13.4,-17.2,-28.8,-46.0,-48.8,-62.8,-70.2,-27.4,204.5,-2.8,1.5,367.4,266.3,149.6,31.0,32.0,15.0,24.0,55,80.2
37,ASML,Technology,-9.1,2.7,-6.9,-8.6,-5.7,-5.0,-11.2,-23.5,-24.6,-25.2,15.1,123.8,250.6,-16.2,1.7,0.0,4077.5,87.6,50.0,53.0,70.0,6.0,45,82.0
38,MA,Financial Services,24.1,30.5,-0.2,-3.1,-9.8,-7.8,-3.2,-2.9,-1.5,-0.0,2.1,77.3,103.8,-10.8,1.2,138.1,96.7,120.8,38.0,38.0,29.0,35.0,50,85.0
39,BLK,Financial Services,-3.8,32.6,-1.6,5.3,6.3,5.5,7.0,11.6,10.6,3.5,8.9,8.1,35.4,-22.8,1.6,0.0,-0.8,92.9,49.0,52.0,70.0,56.0,30,86.6
40,NEE,Utilities,-33.0,3.9,3.9,0.4,0.5,0.8,-6.2,-9.4,-26.1,-38.5,-46.6,-41.9,97.7,-38.3,1.9,0.0,845.4,61.9,57.0,60.0,70.0,13.0,44,86.6
41,COIN,Financial Services,148.0,100.0,14.4,34.2,68.8,63.8,75.2,133.5,274.4,213.8,213.8,213.8,148.0,-51.6,1.3,69.7,3.3,171.5,25.0,21.0,37.0,54.0,50,88.2
42,FSLR,Technology,-56.3,2.1,-0.8,-0.5,14.3,10.6,-8.4,-20.7,-24.7,5.0,38.5,53.0,203.3,-61.8,1.6,0.0,3699.0,38.7,67.0,71.0,70.0,7.0,44,88.4
