Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,NVDA,Technology,2130.2,71.8,1.9,8.2,24.6,24.9,24.6,88.6,298.4,503.9,1224.7,5408.3,2972.5,-10.6,1.2,2707.0,615.7,2225.1,4.0,4.0,5.0,15.0,-10,-1.4
2,BTC-USD,Unknown,7323.9,81.3,0.9,-1.1,4.9,8.4,30.0,83.7,167.8,205.8,558.7,6785.4,9014.3,-11.6,1.1,8255.2,1975.9,7418.8,1.0,1.0,4.0,7.0,5,9.0
3,ETN,Industrials,123.8,84.2,4.6,3.8,10.2,10.3,6.7,10.2,31.7,65.4,110.5,159.6,150.6,-18.6,1.2,132.1,30.8,219.2,21.0,22.0,27.0,43.0,-10,21.2
4,AMD,Technology,784.3,44.8,-2.8,6.7,19.3,17.7,2.6,-12.4,-3.1,-5.1,70.7,1006.1,1791.0,-31.6,1.2,2347.0,1267.7,879.7,6.0,6.0,6.0,9.0,21,28.2
5,LLY,Healthcare,155.9,54.1,-3.3,-0.5,-7.8,-9.2,-14.1,-9.1,15.7,99.6,196.5,365.9,311.6,-27.3,1.2,400.7,136.8,251.4,16.0,19.0,12.0,28.0,17,37.6
6,NFLX,Communication Services,196.3,85.9,-3.6,0.6,7.2,18.3,42.3,85.4,156.3,145.6,151.2,376.9,229.0,-3.3,1.6,129.4,23.0,291.7,14.0,14.0,29.0,45.0,10,39.4
7,MELI,Consumer Cyclical,131.1,25.6,-1.8,-4.2,0.6,11.9,18.2,29.4,52.2,46.6,125.8,498.6,587.2,-25.7,1.2,436.3,285.7,226.5,19.0,21.0,11.0,17.0,25,42.0
8,AAPL,Technology,185.7,62.9,0.5,-0.7,-5.4,-12.3,-15.1,-16.6,-17.5,-11.9,37.8,150.3,307.5,-20.9,1.1,382.0,144.3,280.7,15.0,15.0,14.0,25.0,25,43.8
9,MSTR,Technology,1276.8,65.5,2.1,3.5,8.0,15.0,68.5,319.7,722.8,867.8,1397.3,1651.6,1984.7,-66.9,1.4,1109.7,143.2,1372.2,5.0,5.0,8.0,26.0,30,44.0
10,MSFT,Technology,64.2,36.3,-1.7,1.8,6.6,11.3,9.4,6.2,14.9,23.7,65.2,231.2,196.5,-11.1,1.2,193.9,125.7,159.6,26.0,29.0,20.0,29.0,20,46.6
11,DOGE-USD,Unknown,4433.0,30.3,-1.8,-8.5,-17.8,-28.9,-8.2,18.5,28.9,591.9,2112.4,2349.9,14679.3,-30.8,1.6,14123.6,5929.8,4497.1,2.0,2.0,2.0,5.0,44,47.2
