Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,7546.1,83.7,-0.2,0.6,-0.4,4.2,19.0,67.5,158.0,188.1,560.5,7078.3,9014.3,-11.6,1.1,8227.8,1979.0,7653.1,2.0,2.0,5.0,14.0,3,10.4
2,NVDA,Technology,2221.9,74.8,-0.7,-1.9,3.2,18.7,22.4,78.8,279.1,501.5,1267.9,5766.8,2972.5,-10.6,1.2,2736.8,617.8,2328.9,7.0,7.0,9.0,27.0,-5,10.4
3,TSLA,Consumer Cyclical,3554.4,100.0,0.2,23.3,27.3,33.7,28.9,47.7,48.6,35.3,484.0,1088.2,3554.4,-60.2,1.2,2039.8,347.7,3661.3,5.0,5.0,11.0,34.0,0,17.8
4,ETN,Industrials,120.0,81.9,4.9,3.7,-1.6,4.1,2.0,3.7,21.7,55.0,101.5,153.6,150.6,-18.6,1.2,138.9,34.2,226.0,28.0,30.0,33.0,51.0,-7,31.6
5,AMD,Technology,804.4,45.9,-0.2,-7.8,-0.7,17.1,10.7,-4.8,4.9,3.1,75.1,1144.7,1791.0,-31.6,1.3,2225.0,1207.8,911.4,11.0,11.0,10.0,18.0,21,34.6
6,DOGE-USD,Unknown,6047.2,41.7,-3.5,22.9,37.9,32.1,32.2,83.4,112.6,772.1,3341.7,3852.9,14535.2,-32.8,1.5,11051.5,4095.2,6132.7,3.0,3.0,4.0,8.0,30,35.2
7,AVGO,Technology,179.6,86.3,-8.3,11.5,17.8,38.7,55.8,110.8,206.3,341.4,531.9,946.5,211.2,-19.8,1.2,121.5,21.2,286.5,20.0,23.0,35.0,53.5,0,37.0
8,AAPL,Technology,193.2,65.2,1.1,1.2,8.7,2.6,-2.9,-3.8,-5.2,1.3,57.1,197.2,307.5,-20.9,1.2,362.2,134.9,300.2,18.0,20.0,23.0,40.0,9,37.2
9,LINK-USD,Unknown,1405.3,17.3,-0.8,-1.4,45.5,42.2,44.8,45.0,86.4,50.5,772.4,1437.8,8353.4,-49.1,1.3,7682.5,6211.6,1490.8,8.0,8.0,7.0,4.0,35,41.2
10,ADA-USD,Unknown,1020.7,29.6,-0.6,4.8,29.5,17.3,37.3,59.3,68.7,69.0,454.6,445.6,3577.1,-53.7,1.5,2915.6,1489.5,1106.2,10.0,10.0,8.0,16.0,30,42.0
11,LLY,Healthcare,127.2,45.6,0.4,3.3,-7.1,-13.6,-18.0,-21.0,0.4,75.8,164.2,335.2,311.6,-27.3,1.3,459.2,197.1,233.2,26.0,29.0,21.0,38.0,12,42.4
12,SOL-USD,Unknown,3408.8,41.5,-1.3,24.5,40.5,45.1,33.5,134.1,416.2,1335.9,0.0,0.0,8255.5,-24.9,1.2,7869.6,3674.9,3408.8,6.0,6.0,6.0,10.0,40,47.6
13,CAT,Industrials,79.0,70.1,13.7,10.0,10.8,17.4,14.8,16.8,25.9,45.3,69.3,116.5,120.5,-18.2,1.3,107.3,34.1,185.0,33.0,36.0,37.0,52.0,10,52.0
14,XRP-USD,Unknown,524.6,57.8,-2.1,3.1,13.9,12.9,106.1,248.6,332.0,374.6,506.3,490.1,950.8,-59.2,1.8,628.1,137.4,610.1,13.0,13.0,17.0,39.0,30,54.2
15,NFLX,Communication Services,164.1,72.1,-1.1,-5.0,-8.1,-3.0,14.8,54.6,104.4,116.1,117.1,319.5,229.0,-3.3,1.5,172.2,36.4,270.1,24.0,25.0,31.0,49.0,21,56.6
16,ETH-USD,Unknown,493.6,29.9,-1.5,3.1,41.2,71.5,57.2,50.5,72.9,119.3,727.8,708.2,1807.5,-67.9,1.3,1437.6,957.0,579.2,14.0,14.0,12.0,22.0,40,56.8
17,COST,Consumer Defensive,181.8,74.4,-2.5,-4.2,-8.2,-13.5,-12.9,-4.9,5.4,26.6,56.7,137.7,249.1,-14.0,1.1,247.4,62.3,287.8,19.0,22.0,26.0,48.0,27,59.6
18,PANW,Technology,48.6,47.7,6.4,7.8,2.2,-0.0,1.7,4.8,22.9,74.1,153.1,285.7,146.5,-40.8,1.5,160.0,74.6,155.6,40.0,41.0,32.0,45.0,20,60.6
