Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,TSLA,Consumer Cyclical,1055.9,63.8,3.9,-0.3,6.9,16.6,19.7,49.6,54.9,35.4,445.8,1120.1,1682.4,-49.4,1.3,1394.2,490.4,1156.4,5.0,5.0,14.0,22.0,5,18.6
2,BTC-USD,Unknown,4427.3,72.1,2.1,-4.3,-15.3,-20.4,-19.5,3.8,69.0,85.8,368.4,5452.6,6148.7,-13.0,1.1,7127.0,2055.0,4529.6,2.0,2.0,6.0,11.0,14,20.4
3,AVGO,Technology,283.5,100.0,10.1,10.1,11.6,28.9,59.0,113.7,214.6,386.8,613.3,1141.7,283.5,-6.9,1.2,154.4,21.8,385.9,15.0,15.0,31.0,53.0,-10,23.4
4,AAPL,Technology,203.6,73.0,-3.0,-0.0,6.0,13.4,8.0,8.8,7.8,14.6,73.7,240.1,285.1,-16.5,1.2,270.5,92.9,306.0,21.0,22.0,22.0,38.0,0,28.2
5,ANET,Technology,263.5,61.1,3.2,-1.1,-11.5,1.9,11.0,28.2,74.2,193.8,335.9,854.3,443.4,-19.1,1.2,501.0,158.5,365.9,17.0,20.0,20.0,31.0,8,31.8
6,NVDA,Technology,899.7,79.7,2.2,-3.7,-4.3,0.3,16.5,50.9,191.7,463.5,1233.4,5863.9,1132.5,-11.7,1.2,1070.7,221.1,1002.1,6.0,6.0,16.0,29.0,18,35.2
7,LLY,Healthcare,174.4,73.7,-5.8,-2.6,11.6,13.3,9.3,3.7,26.9,112.7,235.0,481.3,248.5,-33.6,1.3,222.4,65.8,276.7,24.0,24.0,25.0,41.0,5,36.0
8,TRX-USD,Unknown,380.6,5.3,-0.2,-3.1,-12.5,-14.8,-9.7,38.3,100.7,175.3,470.2,714.3,7353.9,-12.6,1.2,8845.6,6477.8,461.9,12.0,13.0,4.0,6.0,34,42.2
9,AMD,Technology,438.0,63.2,1.3,-5.2,12.4,25.7,53.8,33.2,46.9,56.1,150.3,1651.4,711.6,-31.7,1.4,572.2,230.2,540.3,10.0,10.0,19.0,28.0,25,44.0
10,SMCI,Technology,277.4,20.0,0.8,-5.3,-22.6,-29.2,-21.4,-39.6,0.9,275.1,593.6,777.8,1712.8,-81.9,1.7,3361.7,2005.4,379.8,16.0,18.0,9.0,12.0,37,50.4
11,DOGE-USD,Unknown,2653.9,23.8,0.7,-8.6,-27.7,-29.0,-42.4,-27.1,-9.1,95.4,1633.5,1934.1,11273.4,-39.5,1.7,19428.1,11874.2,2735.3,3.0,3.0,2.0,3.0,50,52.8
12,CAT,Industrials,84.0,100.0,6.4,2.6,15.1,26.3,38.6,43.3,55.0,83.8,121.8,193.4,84.0,-31.4,1.4,39.9,8.2,184.6,32.0,36.0,42.0,57.0,10,54.8
13,XRP-USD,Unknown,700.0,36.2,0.1,-10.2,-22.4,-24.2,-26.7,97.6,154.7,172.8,278.7,263.5,2033.0,-57.1,1.6,2627.3,971.3,781.3,7.0,8.0,10.0,16.0,44,55.4
14,BNB-USD,Unknown,2077.7,65.2,0.8,-1.8,-8.2,3.5,11.9,40.5,83.6,191.1,1776.5,3277.9,3196.5,-19.9,1.3,2462.7,828.1,2159.1,4.0,4.0,11.0,19.0,48,59.4
15,COST,Consumer Defensive,107.9,63.5,3.4,-0.0,-2.5,-9.5,-15.9,-13.0,-3.5,14.2,39.2,117.8,179.3,-16.2,1.1,200.9,57.0,208.4,29.0,31.0,27.0,43.0,25,59.6
16,LRCX,Technology,147.9,100.0,9.3,3.9,19.3,41.2,72.7,69.3,91.3,113.8,224.2,598.2,147.9,-15.5,1.7,65.9,14.2,250.3,25.0,27.0,37.0,55.0,20,59.8
17,ENPH,Technology,141.0,5.0,0.3,-0.1,-12.6,-22.0,-42.8,-72.2,-95.5,-116.1,-100.7,307.9,4326.2,-81.4,1.7,17400.0,34052.7,241.6,27.0,28.0,3.0,2.0,50,62.4
18,KLAC,Technology,91.6,94.3,4.5,3.4,10.3,19.8,41.6,44.8,69.9,123.6,268.0,625.3,98.3,-19.0,1.5,52.4,10.4,194.0,30.0,33.0,40.0,56.0,20,63.0
19,SOL-USD,Unknown,771.9,26.8,0.6,-6.3,-26.6,-25.1,-29.9,-28.6,153.8,443.8,0.0,0.0,2954.5,-28.5,1.4,5353.6,3950.5,771.9,8.0,7.0,7.0,9.0,57,65.0
20,UNI-USD,Unknown,7188.4,2.4,0.0,2.4,-2.6,6.4,11.9,-9.9,-6.9,-30.5,-42.6,-42.6,306013.3,-131.8,1.5,404262.2,427721.5,7223.5,1.0,1.0,1.0,1.0,64,65.0
21,LINK-USD,Unknown,483.4,12.1,0.5,0.6,-22.0,-19.1,-27.0,-29.5,-8.5,-30.3,291.0,762.4,4323.2,-45.8,1.6,8506.4,8665.5,564.7,9.0,9.0,5.0,4.0,60,66.2
