Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
1,BTC-USD,Unknown,5507.8,90.4,0.4,0.7,-2.3,2.5,16.3,63.5,151.7,181.8,545.2,6933.9,6095.2,-13.0,1.1,5566.2,1156.3,5606.1,3.0,3.0,5.0,15.0,3,11.2
2,TSLA,Consumer Cyclical,1210.4,72.7,2.3,15.4,29.8,33.7,34.0,59.7,63.1,47.2,510.2,1180.0,1682.4,-49.4,1.3,1210.2,371.3,1308.7,6.0,6.0,12.0,21.0,0,13.2
3,AVGO,Technology,198.2,80.4,-4.2,2.9,7.9,25.7,43.3,92.7,180.9,312.2,494.2,899.8,248.3,-6.9,1.2,173.9,33.1,296.5,18.0,21.0,25.0,42.0,-10,19.6
4,NVDA,Technology,997.7,88.2,4.9,2.6,4.8,20.1,26.7,79.2,270.3,518.6,1323.6,6076.5,1132.5,-11.7,1.2,903.3,160.1,1096.0,8.0,8.0,14.0,30.0,10,28.0
5,DOGE-USD,Unknown,4661.5,41.3,1.1,4.1,20.0,13.1,11.0,54.6,77.2,653.8,2856.0,3298.1,11337.3,-39.0,1.7,11261.8,4905.0,4738.8,4.0,4.0,4.0,5.0,30,34.4
6,AAPL,Technology,177.7,64.4,0.4,1.9,9.2,6.6,1.4,0.8,-0.4,6.1,62.7,211.2,285.1,-16.5,1.2,309.0,120.8,276.0,21.0,23.0,19.0,33.0,13,38.8
7,LINK-USD,Unknown,852.8,20.6,1.3,-10.5,31.1,29.8,29.3,26.9,64.7,32.0,683.4,1286.3,4323.2,-45.8,1.5,5453.7,4520.4,930.0,9.0,9.0,6.0,6.0,35,42.2
8,LLY,Healthcare,82.6,41.2,-3.4,-4.1,-10.9,-18.5,-22.2,-25.9,-7.0,65.7,144.9,309.6,248.5,-33.6,1.3,395.2,181.3,180.1,30.0,32.0,18.0,27.0,20,46.8
9,XRP-USD,Unknown,1083.9,54.6,2.1,-1.0,7.9,9.5,94.0,230.1,305.0,350.0,468.9,457.6,2033.0,-57.1,1.7,1573.4,420.7,1161.2,7.0,7.0,9.0,20.0,35,47.6
10,SOL-USD,Unknown,1326.2,45.4,3.4,0.4,20.2,26.0,13.6,97.3,342.7,1145.9,0.0,0.0,2954.5,-28.5,1.3,3492.0,1674.9,1326.2,5.0,5.0,7.0,11.0,40,47.8
