Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,MRI_Stress,GeoMRI,rate_vs,shares_vs,Close_vs,Dividend_vs,Dividend
2016-01-04,17.489999771118164,17.5,17.520000457763672,17.209999084472656,17.489999771118164,108100.0,999.0030700130465,0,2.0730830593111023,996.9299869537354,57,0.0,1000,"cash_0%_Buy 100% of cash (57 shares - DCA Strategy) Monthly invest 100.0% of total investment ($1,000.00)",0.0,0.0,0.0,0.0,0.0,0.0,17.489999771118164,0.0,CIBR,0.4833,RiskWatch,0.7829,0.1499,0.0,0,184.3099975585937,0.0,0.0
2016-01-05,17.43000030517578,17.579999923706055,17.591999053955078,17.3700008392334,17.43000030517578,39600.0,995.5831004543306,0,2.0730830593111023,993.5100173950195,57,-0.34199695587158185,1000,RiskWatch,0.0,0.0,0.0,0.0,0.0,0.0,17.489999771118164,-0.0219,CIBR,0.4953,RiskWatch,0.7652,0.1376,0.16500091552736906,0,184.63999938964844,0.0,0.0
2016-01-06,17.09000015258789,17.219999313354492,17.290000915527344,16.979999542236328,17.09000015258789,73800.0,976.2030917568209,0,2.0730830593111023,974.1300086975098,57,-2.2799978256225595,1000,RiskWatch,0.0,0.0,0.0,0.0,0.0,0.0,17.489999771118164,-0.1588,CIBR,0.4885,RiskWatch,0.7897,0.1444,-1.0049972534179386,0,182.3000030517578,0.0,0.0
2016-01-07,16.670000076293945,16.8799991607666,16.959999084472656,16.59000015258789,16.670000076293945,86600.0,952.263087408066,0,2.0730830593111023,950.1900043487549,57,-4.673998260498047,1000,DeployReady,0.0,0.0,0.0,0.0,0.0,0.0,17.489999771118164,-0.3908,CIBR,0.4229,DeployReady,0.847,0.157,-3.2249984741210658,0,177.86000061035156,0.0,0.0
2016-01-08,16.40399932861328,16.729999542236328,16.75,16.389999389648438,16.40399932861328,45800.0,937.1010447902681,0,2.0730830593111023,935.027961730957,57,-6.190202522277833,1000,DeployReady,0.0,17.0168,0.0,0.0,0.0,0.0,17.489999771118164,-0.6147,CIBR,0.424,DeployReady,0.8783,0.158,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-09,16.40399932861328,16.729999542236328,16.75,16.389999389648438,16.40399932861328,45800.0,937.1010447902681,0,2.0730830593111023,935.027961730957,57,-6.190202522277833,1000,DeployReady,0.0,16.7996,0.0,0.0,0.0,0.0,17.489999771118164,-0.7224,CIBR,0.424,DeployReady,0.8783,0.158,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-10,16.40399932861328,16.729999542236328,16.75,16.389999389648438,16.40399932861328,45800.0,937.1010447902681,0,2.0730830593111023,935.027961730957,57,-6.190202522277833,1000,DeployReady,0.0,16.5944,0.0,0.0,0.0,0.0,17.489999771118164,-0.7496,CIBR,0.424,DeployReady,0.8783,0.158,-4.169998168945288,0,175.97000122070312,0.0,0.0
2016-01-11,16.34000015258789,16.440000534057617,16.450000762939453,16.09000015258789,16.34000015258789,46500.0,933.4530917568209,0,2.0730830593111023,931.3800086975098,57,-6.554997825622555,1000,DeployReady,0.0,16.4444,0.0,0.0,0.0,0.0,17.489999771118164,-0.747,CIBR,0.4413,DeployReady,0.8648,0.1499,-4.159996032714819,0,175.99000549316406,0.0,0.0
2016-01-12,16.469999313354492,16.549999237060547,16.6560001373291,16.183000564575195,16.469999313354492,41300.0,940.8630439205172,0,2.0730830593111023,938.789960861206,57,-5.814002609252933,1000,DeployReady,0.0,16.4044,0.0,0.0,0.0,0.0,17.489999771118164,-0.6505,CIBR,0.4783,DeployReady,0.8501,0.1378,-3.430000305175751,0,177.4499969482422,0.0,0.0
2016-01-13,16.239999771118164,16.639999389648438,16.81999969482422,16.104999542236328,16.239999771118164,53500.0,927.7530700130465,0,2.0730830593111023,925.6799869537354,57,-7.1250000000000036,1000,DeployReady,0.0,16.3716,0.0,0.0,0.0,0.0,17.489999771118164,-0.635,CIBR,0.4467,DeployReady,0.8795,0.1261,-5.599998474121071,0,173.11000061035156,0.0,0.0
2016-01-14,16.40999984741211,16.200000762939453,16.540000915527344,15.899999618530272,16.40999984741211,43700.0,937.4430743618013,0,2.0730830593111023,935.3699913024902,57,-6.155999565124516,1000,DeployReady,0.0,16.3728,0.0,0.0,0.0,0.0,17.489999771118164,-0.5177,CIBR,0.4756,DeployReady,0.8661,0.096,-4.194999694824197,0,175.9199981689453,0.0,0.0
2016-01-15,15.979999542236328,15.960000038146973,16.040000915527344,15.630000114440918,15.979999542236328,119600.0,912.9330569667818,0,2.0730830593111023,910.8599739074707,57,-8.607001304626461,1000,DeployReady,0.0,16.288,0.0,0.0,0.0,0.0,17.489999771118164,-0.5707,CIBR,0.4488,DeployReady,0.8846,0.0911,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-16,15.979999542236328,15.960000038146973,16.040000915527344,15.630000114440918,15.979999542236328,119600.0,912.9330569667818,0,2.0730830593111023,910.8599739074707,57,-8.607001304626461,1000,DeployReady,0.0,16.216,0.0,0.0,0.0,0.0,17.489999771118164,-0.5629,CIBR,0.4488,DeployReady,0.8846,0.0911,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-17,15.979999542236328,15.960000038146973,16.040000915527344,15.630000114440918,15.979999542236328,119600.0,912.9330569667818,0,2.0730830593111023,910.8599739074707,57,-8.607001304626461,1000,DeployReady,14.217982060064344,16.118,0.0,0.0,0.0,0.0,17.489999771118164,-0.5156,CIBR,0.4488,DeployReady,0.8846,0.0911,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-18,15.979999542236328,15.960000038146973,16.040000915527344,15.630000114440918,15.979999542236328,119600.0,912.9330569667818,0,2.0730830593111023,910.8599739074707,57,-8.607001304626461,1000,DeployReady,14.217982060064344,16.066,0.0,0.0,0.0,0.0,17.489999771118164,-0.4445,CIBR,0.4487,DeployReady,0.8846,0.0914,-6.080001831054659,0,172.14999389648438,0.0,0.0
2016-01-19,15.789999961853027,15.970000267028809,16.149999618530273,15.579999923706056,15.789999961853027,74800.0,902.1030808849337,0,2.0730830593111023,900.0299978256226,57,-9.689998912811282,1000,DeployReady,13.392830153494813,15.942,0.0,0.0,0.0,0.0,17.489999771118164,-0.4354,CIBR,0.4495,DeployReady,0.8848,0.0937,-5.985000610351532,0,172.33999633789062,0.0,0.0
2016-01-20,15.630000114440918,15.510000228881836,15.715999603271484,15.010000228881836,15.630000114440918,108400.0,892.9830895824434,0,2.0730830593111023,890.9100065231323,57,-10.601998043060302,1000,DeployReady,14.563080277676832,15.872,0.0,0.0,0.0,0.0,17.489999771118164,-0.4538,CIBR,0.4635,DeployReady,0.8882,0.1063,-6.994995117187475,0,170.32000732421875,0.0,0.0
2016-01-21,15.670000076293944,15.75,15.946999549865724,15.56999969482422,15.670000076293944,28700.0,895.2630874080659,0,2.0730830593111023,893.1900043487548,57,-10.373998260498064,1000,DeployReady,20.238066854903906,15.81,0.0,0.0,0.0,0.0,17.489999771118164,-0.409,CIBR,0.4604,DeployReady,0.8874,0.1208,-6.580001831054661,0,171.14999389648438,0.0,0.0
2016-01-22,16.09000015258789,15.979999542236328,16.110000610351562,15.890000343322754,16.09000015258789,64500.0,919.2030917568209,0,2.0730830593111023,917.1300086975098,57,-7.979997825622554,1000,DeployReady,41.439488405614725,15.832,0.0,0.0,0.0,0.0,17.489999771118164,-0.1746,CIBR,0.4968,DeployReady,0.8512,0.1522,-4.824996948242166,0,174.66000366210938,0.0,0.0
2016-01-23,16.09000015258789,15.979999542236328,16.110000610351562,15.890000343322754,16.09000015258789,64500.0,919.2030917568209,0,2.0730830593111023,917.1300086975098,57,-7.979997825622554,1000,DeployReady,41.439488405614725,15.854,16.3271,0.0,0.0,0.0,17.489999771118164,0.0015,CIBR,0.4968,DeployReady,0.8512,0.1522,-4.824996948242166,0,174.66000366210938,0.0,0.0
2016-01-24,16.09000015258789,15.979999542236328,16.110000610351562,15.890000343322754,16.09000015258789,64500.0,919.2030917568209,0,2.0730830593111023,917.1300086975098,57,-7.979997825622554,1000,DeployReady,41.439488405614725,15.914,16.2571,0.0,0.0,0.0,17.489999771118164,0.1317,CIBR,0.4968,DeployReady,0.8512,0.1522,-4.824996948242166,0,174.66000366210938,0.0,0.0
2016-01-25,15.68000030517578,15.93000030517578,16.048999786376953,15.68000030517578,15.68000030517578,37100.0,895.8331004543305,0,2.0730830593111023,893.7600173950194,57,-10.316996955871593,1000,DeployReady,34.86237769555366,15.924,16.1696,0.0,0.0,0.0,17.489999771118164,0.0634,CIBR,0.4808,DeployReady,0.8695,0.1691,-6.119995117187472,0,172.07000732421875,0.0,0.0
