Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,-6.694,1.3481
2026-02-27,1m,-18.1233,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,-3.7579,-0.3421
2026-01-01,3m,7.9411,0.3183
2026-02-01,3m,-1.6875,1.6308
2026-02-27,3m,-16.3381,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,3.8462,3.6814
2025-10-01,6m,-2.1241,5.7777
2025-11-01,6m,-6.4747,5.9249
2025-12-01,6m,-8.3639,4.1656
2026-01-01,6m,2.6776,3.8709
2026-02-01,6m,-4.5326,4.7048
2026-02-27,6m,-18.5491,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,5.7717,-1.3637
2025-04-01,1y,-3.3445,-5.9499
2025-05-01,1y,6.407,-4.4561
2025-06-01,1y,13.3555,1.9809
2025-07-01,1y,15.4889,6.768
2025-08-01,1y,6.1051,6.3077
2025-09-01,1y,9.3748,9.3815
2025-10-01,1y,3.9454,12.4342
2025-11-01,1y,-1.7817,13.2943
2025-12-01,1y,-5.2161,11.6835
2026-01-01,1y,4.835,11.2102
2026-02-01,1y,-2.4694,11.8657
2026-02-27,1y,-17.1827,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,-1.7484,4.7367
2024-04-01,2y,1.2809,5.1983
2024-05-01,2y,-3.5083,-0.9076
2024-06-01,2y,7.6238,4.6246
2024-07-01,2y,9.8651,8.389
2024-08-01,2y,2.0566,6.4931
2024-09-01,2y,8.5532,9.5721
2024-10-01,2y,13.465,10.3747
2024-11-01,2y,29.6509,9.6696
2024-12-01,2y,38.7555,14.5959
2025-01-01,2y,29.8342,10.6198
2025-02-01,2y,21.4222,12.6831
2025-03-01,2y,26.806,10.2867
2025-04-01,2y,17.3786,3.7865
2025-05-01,2y,26.5221,3.0354
2025-06-01,2y,35.0766,8.5308
2025-07-01,2y,38.8059,13.5572
2025-08-01,2y,28.431,13.5293
2025-09-01,2y,31.9431,17.082
2025-10-01,2y,25.2268,20.7752
2025-11-01,2y,17.6964,22.2112
2025-12-01,2y,12.6075,20.9033
2026-01-01,2y,23.3324,20.6387
2026-02-01,2y,14.2791,21.5103
2026-02-27,2y,-3.6293,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,4.2535,-4.003
2023-04-01,3y,6.0798,2.7412
2023-05-01,3y,5.5368,3.3417
2023-06-01,3y,-1.3316,4.0328
2023-07-01,3y,4.746,8.8745
2023-08-01,3y,12.1747,10.5685
2023-09-01,3y,18.021,7.8302
2023-10-01,3y,14.6061,1.5533
2023-11-01,3y,1.3333,0.2593
2023-12-01,3y,15.5782,8.8574
2024-01-01,3y,28.1588,12.3307
2024-02-01,3y,26.2022,14.5711
2024-03-01,3y,22.1298,18.9348
2024-04-01,3y,23.2247,20.8845
2024-05-01,3y,16.4456,14.4718
2024-06-01,3y,27.5996,19.6572
2024-07-01,3y,30.4661,23.8772
2024-08-01,3y,21.4519,21.9939
2024-09-01,3y,28.3641,25.434
2024-10-01,3y,34.0202,26.4622
2024-11-01,3y,53.3182,25.7231
2024-12-01,3y,65.2788,31.3137
2025-01-01,3y,55.9629,26.9188
2025-02-01,3y,46.4878,29.1825
2025-03-01,3y,53.1246,26.3918
2025-04-01,3y,41.9978,18.7826
2025-05-01,3y,52.8963,17.522
2025-06-01,3y,63.3616,23.3618
2025-07-01,3y,68.1997,28.8313
2025-08-01,3y,55.9497,28.6953
2025-09-01,3y,60.2302,32.6025
2025-10-01,3y,52.1319,36.7343
2025-11-01,3y,42.8721,38.3695
2025-12-01,3y,36.4229,36.9054
2026-01-01,3y,49.0043,36.5824
2026-02-01,3y,37.8942,37.528
2026-02-27,3y,16.003,35.4167
2021-02-01,5y,0.0,0.0
2021-03-01,5y,16.4646,3.4683
2021-04-01,5y,11.071,5.6108
2021-05-01,5y,11.115,8.0473
2021-06-01,5y,2.2591,6.6351
2021-07-01,5y,-3.3828,8.3562
2021-08-01,5y,-4.232,8.9491
2021-09-01,5y,1.1619,10.9516
2021-10-01,5y,8.4694,5.5981
2021-11-01,5y,8.9979,11.2581
2021-12-01,5y,-10.2623,7.829
2022-01-01,5y,5.2332,13.2783
2022-02-01,5y,7.6893,6.9785
2022-03-01,5y,-10.0069,1.0534
2022-04-01,5y,3.6506,6.6803
2022-05-01,5y,-3.4782,-3.3712
2022-06-01,5y,-2.0302,-3.7293
2022-07-01,5y,-22.5357,-9.8271
2022-08-01,5y,-15.1147,-2.2436
2022-09-01,5y,-16.7581,-5.5982
2022-10-01,5y,-25.4242,-14.2904
2022-11-01,5y,-12.8589,-6.9789
2022-12-01,5y,-4.3509,-1.1167
2023-01-01,5y,-6.2597,-6.7587
2023-02-01,5y,14.0745,0.4895
2023-03-01,5y,18.4539,-3.4593
2023-04-01,5y,22.3576,1.4
2023-05-01,5y,23.298,2.8848
2023-06-01,5y,16.0418,4.3341
2023-07-01,5y,22.2934,9.9031
2023-08-01,5y,31.1786,12.8244
2023-09-01,5y,39.1287,11.1558
2023-10-01,5y,36.533,5.3223
2023-11-01,5y,21.4711,4.0061
2023-12-01,5y,38.0185,12.8349
2024-01-01,5y,53.7298,16.9284
2024-02-01,5y,52.7165,19.8835
2024-03-01,5y,48.7925,25.1213
2024-04-01,5y,50.7888,27.9606
2024-05-01,5y,43.0655,21.9019
2024-06-01,5y,56.9809,27.8663
2024-07-01,5y,61.1417,32.9611
2024-08-01,5y,50.6109,31.5793
2024-09-01,5y,59.4252,35.8268
2024-10-01,5y,66.8877,37.5167
2024-11-01,5y,91.5376,37.2547
2024-12-01,5y,107.6203,43.853
2025-01-01,5y,97.1456,39.5864
2025-02-01,5y,86.0524,42.4985
2025-03-01,5y,95.126,39.8374
2025-04-01,5y,81.609,31.7301
2025-05-01,5y,95.9744,30.4828
2025-06-01,5y,110.0141,37.0833
2025-07-01,5y,117.0015,43.3688
2025-08-01,5y,101.9197,43.4874
2025-09-01,5y,107.9674,48.096
2025-10-01,5y,97.9533,53.0024
2025-11-01,5y,86.2263,55.1559
2025-12-01,5y,77.9735,53.8294
2026-01-01,5y,94.4286,53.7419
2026-02-01,5y,80.1224,55.0595
2026-02-27,5y,51.5496,52.9195
2019-02-01,7y,0.0,0.0
2019-03-01,7y,-6.7825,3.7678
2019-04-01,7y,-0.8978,4.265
2019-05-01,7y,3.3384,4.9674
2019-06-01,7y,-7.2284,-2.1685
2019-07-01,7y,7.9724,5.9986
2019-08-01,7y,5.5846,4.7303
2019-09-01,7y,9.5963,3.1989
2019-10-01,7y,9.0247,3.5599
2019-11-01,7y,10.959,7.703
2019-12-01,7y,2.9339,9.7555
2020-01-01,7y,10.7293,12.095
2020-02-01,7y,-2.1081,11.0369
2020-03-01,7y,-9.1785,1.256
2020-04-01,7y,-31.4037,-15.3739
2020-05-01,7y,-19.4694,-1.605
2020-06-01,7y,-5.7369,6.5063
2020-07-01,7y,-6.0813,8.3207
2020-08-01,7y,-5.5592,13.4194
2020-09-01,7y,9.9296,21.6915
2020-10-01,7y,-1.1172,15.7219
2020-11-01,7y,-7.9072,11.3363
2020-12-01,7y,16.9581,24.2998
2021-01-01,7y,26.1018,26.4539
2021-02-01,7y,11.7186,26.1056
2021-03-01,7y,29.6917,29.5241
2021-04-01,7y,31.9782,33.3424
2021-05-01,7y,35.3806,37.6318
2021-06-01,7y,26.6194,37.0873
2021-07-01,7y,19.3135,39.7623
2021-08-01,7y,16.961,41.0252
2021-09-01,7y,22.214,43.9746
2021-10-01,7y,30.4979,37.4279
2021-11-01,7y,31.355,44.4618
2021-12-01,7y,8.2865,40.1701
2022-01-01,7y,25.4127,47.028
2022-02-01,7y,28.1558,38.9827
2022-03-01,7y,7.054,30.9537
2022-04-01,7y,22.1235,37.4949
2022-05-01,7y,13.4673,24.1932
2022-06-01,7y,14.5745,22.8679
2022-07-01,7y,-9.7939,14.3072
2022-08-01,7y,-2.4687,22.8124
2022-09-01,7y,-5.1856,17.9473
2022-10-01,7y,-15.7954,6.4049
2022-11-01,7y,-2.7724,14.4227
2022-12-01,7y,6.0781,20.8917
2023-01-01,7y,3.6321,13.5221
2023-02-01,7y,25.6733,21.6789
2023-03-01,7y,30.601,16.4978
2023-04-01,7y,35.0845,21.8499
2023-05-01,7y,36.3544,23.2649
2023-06-01,7y,28.5413,24.6749
2023-07-01,7y,35.5469,31.0291
2023-08-01,7y,45.5755,34.3278
2023-09-01,7y,54.7072,32.213
2023-10-01,7y,52.2016,25.1236
2023-11-01,7y,35.6982,23.3153
2023-12-01,7y,54.2881,33.5003
2024-01-01,7y,72.1834,38.206
2024-02-01,7y,71.52,41.6171
2024-03-01,7y,67.5349,47.7564
2024-04-01,7y,70.1484,51.1216
2024-05-01,7y,61.7755,44.0014
2024-06-01,7y,77.791,51.0057
2024-07-01,7y,82.8953,57.0426
2024-08-01,7y,71.3179,55.4742
2024-09-01,7y,81.6379,60.5357
2024-10-01,7y,90.4984,62.6077
2024-11-01,7y,119.0829,62.3779
2024-12-01,7y,138.1094,70.2558
2025-01-01,7y,126.7512,65.3193
2025-02-01,7y,114.534,68.8407
2025-03-01,7y,125.4806,65.7723
2025-04-01,7y,110.3343,56.2151
2025-05-01,7y,127.3889,54.7252
2025-06-01,7y,144.1836,62.5268
2025-07-01,7y,152.8734,69.9982
2025-08-01,7y,135.8302,70.195
2025-09-01,7y,143.3569,75.7136
2025-10-01,7y,132.0855,81.6112
2025-11-01,7y,118.7018,84.2665
2025-12-01,7y,109.2979,82.7934
2026-01-01,7y,128.9113,82.7773
2026-02-01,7y,112.3659,84.4252
2026-02-27,7y,78.871,81.9604
2016-01-04,max,0.0,0.0
2016-02-01,max,-12.9748,-3.7423
2016-03-01,max,11.6448,0.3764
2016-04-01,max,8.0442,5.1946
2016-05-01,max,9.5937,3.5695
2016-06-01,max,2.3942,4.8356
2016-07-01,max,1.1303,4.3651
