Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,-20.52,1.3481
2026-02-28,1m,-27.3079,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,-32.0837,-0.3421
2026-01-01,3m,-16.0573,0.3183
2026-02-01,3m,-28.9837,1.6308
2026-02-28,3m,-36.5902,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,20.8957,3.6814
2025-10-01,6m,24.1579,5.7777
2025-11-01,6m,-2.4093,5.9249
2025-12-01,6m,-33.2612,4.1656
2026-01-01,6m,-26.5988,3.8709
2026-02-01,6m,-38.0886,4.7048
2026-02-28,6m,-45.4236,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,-32.8614,-1.3637
2025-04-01,1y,-26.359,-5.9499
2025-05-01,1y,-1.8896,-4.4561
2025-06-01,1y,3.0909,1.9809
2025-07-01,1y,-4.5976,6.768
2025-08-01,1y,6.5904,6.3077
2025-09-01,1y,27.8355,9.3815
2025-10-01,1y,39.8417,12.4342
2025-11-01,1y,13.8444,13.2943
2025-12-01,1y,-23.5518,11.6835
2026-01-01,1y,-21.3875,11.2102
2026-02-01,1y,-36.0449,11.8657
2026-02-28,1y,-45.9247,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,32.7184,4.7367
2024-04-01,2y,72.3005,5.1983
2024-05-01,2y,3.5865,-0.9076
2024-06-01,2y,26.6121,4.6246
2024-07-01,2y,7.0738,8.389
2024-08-01,2y,21.1011,6.4931
2024-09-01,2y,-9.3779,9.5721
2024-10-01,2y,3.6204,10.3747
2024-11-01,2y,18.1048,9.6696
2024-12-01,2y,65.8075,14.5959
2025-01-01,2y,30.6961,10.6198
2025-02-01,2y,41.289,12.6831
2025-03-01,2y,-7.1854,10.2867
2025-04-01,2y,-17.7169,3.7865
2025-05-01,2y,-0.6232,3.0354
2025-06-01,2y,3.9817,8.5308
2025-07-01,2y,-3.3973,13.5572
2025-08-01,2y,7.293,13.5293
2025-09-01,2y,29.3715,17.082
2025-10-01,2y,43.8391,20.7752
2025-11-01,2y,19.1774,22.2112
2025-12-01,2y,-19.5739,20.9033
2026-01-01,2y,-18.6937,20.6387
2026-02-01,2y,-34.6968,21.5103
2026-02-28,2y,-45.9514,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,-10.0403,-4.003
2023-04-01,3y,-11.5268,2.7412
2023-05-01,3y,-3.27,3.3417
2023-06-01,3y,-9.0617,4.0328
2023-07-01,3y,-15.4935,8.8745
2023-08-01,3y,11.8408,10.5685
2023-09-01,3y,-11.3007,7.8302
2023-10-01,3y,11.117,1.5533
2023-11-01,3y,91.1107,0.2593
2023-12-01,3y,162.5013,8.8574
2024-01-01,3y,353.6055,12.3307
2024-02-01,3y,278.9629,14.5711
2024-03-01,3y,374.938,18.9348
2024-04-01,3y,563.889,20.8845
2024-05-01,3y,337.8515,14.4718
2024-06-01,3y,413.934,19.6572
2024-07-01,3y,332.2687,23.8772
2024-08-01,3y,373.2994,21.9939
2024-09-01,3y,248.1799,25.434
2024-10-01,3y,279.0752,26.4622
2024-11-01,3y,318.5807,25.7231
2024-12-01,3y,476.1915,31.3137
2025-01-01,3y,354.2694,26.9188
2025-02-01,3y,384.6421,29.1825
2025-03-01,3y,215.3643,26.3918
2025-04-01,3y,170.7575,18.7826
2025-05-01,3y,214.8684,17.522
2025-06-01,3y,221.3197,23.3618
2025-07-01,3y,192.0984,28.8313
2025-08-01,3y,216.7067,28.6953
2025-09-01,3y,274.8041,32.6025
2025-10-01,3y,311.8581,36.7343
2025-11-01,3y,238.3329,38.3695
2025-12-01,3y,125.2454,36.9054
2026-01-01,3y,121.7553,36.5824
2026-02-01,3y,73.7344,37.528
2026-02-28,3y,39.1911,35.4167
2021-02-01,5y,0.0,0.0
2021-03-01,5y,223.9796,3.4683
2021-04-01,5y,170.4575,5.6108
2021-05-01,5y,454.1114,8.0473
2021-06-01,5y,175.7295,6.6351
2021-07-01,5y,159.3425,8.3562
2021-08-01,5y,138.6941,8.9491
2021-09-01,5y,609.4394,10.9516
2021-10-01,5y,822.1121,5.5981
2021-11-01,5y,945.8539,11.2581
2021-12-01,5y,973.9561,7.829
2022-01-01,5y,665.5055,13.2783
2022-02-01,5y,337.4311,6.9785
2022-03-01,5y,269.095,1.0534
2022-04-01,5y,376.7484,6.6803
2022-05-01,5y,201.2544,-3.3712
2022-06-01,5y,29.6358,-3.7293
2022-07-01,5y,4.1745,-9.8271
2022-08-01,5y,32.4012,-2.2436
2022-09-01,5y,-1.2133,-5.5982
2022-10-01,5y,1.6079,-14.2904
2022-11-01,5y,0.8356,-6.9789
2022-12-01,5y,-57.865,-1.1167
2023-01-01,5y,-66.9408,-6.7587
2023-02-01,5y,-10.2533,0.4895
2023-03-01,5y,-18.8177,-3.4593
2023-04-01,5y,-23.6684,1.4
2023-05-01,5y,-19.0744,2.8848
2023-06-01,5y,-23.9061,4.3341
2023-07-01,5y,-29.9067,9.9031
2023-08-01,5y,-8.6916,12.8244
2023-09-01,5y,-26.2399,11.1558
2023-10-01,5y,-8.0263,5.3223
2023-11-01,5y,60.3982,4.0061
2023-12-01,5y,128.7913,12.8349
2024-01-01,5y,312.2026,16.9284
2024-02-01,5y,260.5543,19.8835
2024-03-01,5y,369.6414,25.1213
2024-04-01,5y,581.3129,27.9606
2024-05-01,5y,365.8968,21.9019
2024-06-01,5y,463.2855,27.8663
2024-07-01,5y,387.3681,32.9611
2024-08-01,5y,446.8888,31.5793
2024-09-01,5y,311.7659,35.8268
2024-10-01,5y,356.8761,37.5167
2024-11-01,5y,413.7471,37.2547
2024-12-01,5y,619.7138,43.853
2025-01-01,5y,477.7911,39.5864
2025-02-01,5y,526.153,42.4985
2025-03-01,5y,313.5927,39.8374
2025-04-01,5y,259.143,31.7301
2025-05-01,5y,321.5954,30.4828
2025-06-01,5y,334.515,37.0833
2025-07-01,5y,298.735,43.3688
2025-08-01,5y,335.8871,43.4874
2025-09-01,5y,420.1031,48.096
2025-10-01,5y,476.4898,53.0024
2025-11-01,5y,377.6696,55.1559
2025-12-01,5y,220.312,53.8294
2026-01-01,5y,216.7063,53.7419
2026-02-01,5y,149.0952,55.0595
2026-02-28,5y,99.9045,52.9195
2020-04-10,7y,0.0,0.0
2020-05-01,7y,-23.4464,1.5217
2020-06-01,7y,-30.0892,8.909
2020-07-01,7y,15.2116,8.1047
2020-08-01,7y,104.2168,11.5273
2020-09-01,7y,421.798,17.906
2020-10-01,7y,197.3177,10.2555
2020-11-01,7y,50.4848,5.3397
2020-12-01,7y,78.0853,17.394
2021-01-01,7y,57.8931,18.4619
2021-02-01,7y,280.7623,17.311
2021-03-01,7y,1052.0215,19.8617
2021-04-01,7y,1258.2157,22.7625
2021-05-01,7y,3172.2472,26.0675
2021-06-01,7y,1806.1616,24.9302
2021-07-01,7y,1825.143,26.8533
2021-08-01,7y,1757.1675,27.5121
2021-09-01,7y,5584.8106,29.7411
2021-10-01,7y,7726.2137,23.4401
2021-11-01,7y,9240.6357,29.5276
2021-12-01,7y,9923.8001,25.3796
2022-01-01,7y,7319.8094,31.3191
2022-02-01,7y,4266.1186,23.8865
2022-03-01,7y,3650.1175,16.6334
2022-04-01,7y,4802.8734,22.4917
2022-05-01,7y,3042.286,10.6006
2022-06-01,7y,1258.5883,9.5489
2022-07-01,7y,968.7114,2.049
2022-08-01,7y,1217.3115,9.8895
2022-09-01,7y,864.0012,5.6639
2022-10-01,7y,861.3631,-4.5178
2022-11-01,7y,827.2206,2.9702
2022-12-01,7y,276.8028,8.9911
2023-01-01,7y,172.7957,2.4668
2023-02-01,7y,570.2936,10.0234
2023-03-01,7y,488.9216,5.4468
2023-04-01,7y,436.2057,10.4448
2023-05-01,7y,449.6896,11.834
2023-06-01,7y,401.5402,13.2083
2023-07-01,7y,347.6741,19.0659
2023-08-01,7y,463.8526,22.1094
2023-09-01,7y,344.9957,20.214
2023-10-01,7y,438.6675,13.8069
2023-11-01,7y,819.2175,12.2405
2023-12-01,7y,1199.0177,21.6052
2024-01-01,7y,2229.8715,25.9295
2024-02-01,7y,1938.4398,29.054
2024-03-01,7y,2553.2943,34.6517
2024-04-01,7y,3751.787,37.6973
2024-05-01,7y,2539.3295,31.1803
2024-06-01,7y,3092.3319,37.5632
2024-07-01,7y,2665.0985,43.0394
2024-08-01,7y,3004.0343,41.57
2024-09-01,7y,2238.883,46.1468
2024-10-01,7y,2493.7564,47.9876
2024-11-01,7y,2816.2709,47.7311
2024-12-01,7y,3986.543,54.854
2025-01-01,7y,3184.7422,50.3027
2025-02-01,7y,3461.5423,53.4601
2025-03-01,7y,2254.1284,50.6225
2025-04-01,7y,1942.5657,41.904
2025-05-01,7y,2294.2561,40.5442
2025-06-01,7y,2365.6685,47.6304
2025-07-01,7y,2161.0263,54.3972
2025-08-01,7y,2369.0514,54.5405
2025-09-01,7y,2843.8536,59.5175
2025-10-01,7y,3162.3139,64.8269
2025-11-01,7y,2603.1947,67.1822
2025-12-01,7y,1711.7189,65.7899
2026-01-01,7y,1687.6447,65.7259
2026-02-01,7y,1303.059,67.1735
2026-02-28,7y,1022.2763,64.8935
2020-04-10,max,0.0,0.0
2020-05-01,max,-23.4464,1.5217
2020-06-01,max,-30.0892,8.909
2020-07-01,max,15.2116,8.1047
2020-08-01,max,104.2168,11.5273
2020-09-01,max,421.798,17.906
2020-10-01,max,197.3177,10.2555
2020-11-01,max,50.4848,5.3397
2020-12-01,max,78.0853,17.394
2021-01-01,max,57.8931,18.4619
2021-02-01,max,280.7623,17.311
2021-03-01,max,1052.0215,19.8617
2021-04-01,max,1258.2157,22.7625
2021-05-01,max,3172.2472,26.0675
2021-06-01,max,1806.1616,24.9302
2021-07-01,max,1825.143,26.8533
2021-08-01,max,1757.1675,27.5121
2021-09-01,max,5584.8106,29.7411
2021-10-01,max,7726.2137,23.4401
2021-11-01,max,9240.6357,29.5276
2021-12-01,max,9923.8001,25.3796
2022-01-01,max,7319.8094,31.3191
2022-02-01,max,4266.1186,23.8865
2022-03-01,max,3650.1175,16.6334
2022-04-01,max,4802.8734,22.4917
2022-05-01,max,3042.286,10.6006
2022-06-01,max,1258.5883,9.5489
2022-07-01,max,968.7114,2.049
2022-08-01,max,1217.3115,9.8895
2022-09-01,max,864.0012,5.6639
2022-10-01,max,861.3631,-4.5178
2022-11-01,max,827.2206,2.9702
2022-12-01,max,276.8028,8.9911
2023-01-01,max,172.7957,2.4668
2023-02-01,max,570.2936,10.0234
2023-03-01,max,488.9216,5.4468
2023-04-01,max,436.2057,10.4448
2023-05-01,max,449.6896,11.834
2023-06-01,max,401.5402,13.2083
2023-07-01,max,347.6741,19.0659
2023-08-01,max,463.8526,22.1094
2023-09-01,max,344.9957,20.214
2023-10-01,max,438.6675,13.8069
2023-11-01,max,819.2175,12.2405
2023-12-01,max,1199.0177,21.6052
2024-01-01,max,2229.8715,25.9295
2024-02-01,max,1938.4398,29.054
2024-03-01,max,2553.2943,34.6517
2024-04-01,max,3751.787,37.6973
2024-05-01,max,2539.3295,31.1803
2024-06-01,max,3092.3319,37.5632
2024-07-01,max,2665.0985,43.0394
2024-08-01,max,3004.0343,41.57
2024-09-01,max,2238.883,46.1468
2024-10-01,max,2493.7564,47.9876
2024-11-01,max,2816.2709,47.7311
2024-12-01,max,3986.543,54.854
2025-01-01,max,3184.7422,50.3027
2025-02-01,max,3461.5423,53.4601
2025-03-01,max,2254.1284,50.6225
2025-04-01,max,1942.5657,41.904
2025-05-01,max,2294.2561,40.5442
2025-06-01,max,2365.6685,47.6304
2025-07-01,max,2161.0263,54.3972
2025-08-01,max,2369.0514,54.5405
2025-09-01,max,2843.8536,59.5175
2025-10-01,max,3162.3139,64.8269
2025-11-01,max,2603.1947,67.1822
2025-12-01,max,1711.7189,65.7899
2026-01-01,max,1687.6447,65.7259
2026-02-01,max,1303.059,67.1735
2026-02-28,max,1022.2763,64.8935
2020-04-10,dca,0.0,0.0
2020-05-01,dca,-23.4464,1.5217
2020-06-01,dca,-30.0892,8.909
2020-07-01,dca,15.2116,8.1047
2020-08-01,dca,104.2168,11.5273
2020-09-01,dca,421.798,17.906
2020-10-01,dca,197.3177,10.2555
2020-11-01,dca,50.4848,5.3397
2020-12-01,dca,78.0853,17.394
2021-01-01,dca,57.8931,18.4619
2021-02-01,dca,280.7623,17.311
2021-03-01,dca,1052.0215,19.8617
2021-04-01,dca,1258.2157,22.7625
2021-05-01,dca,3172.2472,26.0675
2021-06-01,dca,1806.1616,24.9302
2021-07-01,dca,1825.143,26.8533
2021-08-01,dca,1757.1675,27.5121
2021-09-01,dca,5584.8106,29.7411
2021-10-01,dca,7726.2137,23.4401
2021-11-01,dca,9240.6357,29.5276
2021-12-01,dca,9923.8001,25.3796
2022-01-01,dca,7319.8094,31.3191
2022-02-01,dca,4266.1186,23.8865
2022-03-01,dca,3650.1175,16.6334
2022-04-01,dca,4802.8734,22.4917
2022-05-01,dca,3042.286,10.6006
2022-06-01,dca,1258.5883,9.5489
2022-07-01,dca,968.7114,2.049
2022-08-01,dca,1217.3115,9.8895
2022-09-01,dca,864.0012,5.6639
2022-10-01,dca,861.3631,-4.5178
2022-11-01,dca,827.2206,2.9702
2022-12-01,dca,276.8028,8.9911
2023-01-01,dca,172.7957,2.4668
2023-02-01,dca,570.2936,10.0234
2023-03-01,dca,488.9216,5.4468
2023-04-01,dca,436.2057,10.4448
2023-05-01,dca,449.6896,11.834
2023-06-01,dca,401.5402,13.2083
2023-07-01,dca,347.6741,19.0659
2023-08-01,dca,463.8526,22.1094
2023-09-01,dca,344.9957,20.214
2023-10-01,dca,438.6675,13.8069
2023-11-01,dca,819.2175,12.2405
2023-12-01,dca,1199.0177,21.6052
2024-01-01,dca,2229.8715,25.9295
2024-02-01,dca,1938.4398,29.054
2024-03-01,dca,2553.2943,34.6517
2024-04-01,dca,3751.787,37.6973
2024-05-01,dca,2539.3295,31.1803
2024-06-01,dca,3092.3319,37.5632
2024-07-01,dca,2665.0985,43.0394
2024-08-01,dca,3004.0343,41.57
2024-09-01,dca,2238.883,46.1468
2024-10-01,dca,2493.7564,47.9876
2024-11-01,dca,2816.2709,47.7311
2024-12-01,dca,3986.543,54.854
2025-01-01,dca,3184.7422,50.3027
