Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,4.0791,1.3481
2026-02-27,1m,2.382,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,-4.7003,-0.3421
2026-01-01,3m,6.6921,0.3183
2026-02-01,3m,8.7961,1.6308
2026-02-27,3m,6.9821,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,11.7642,3.6814
2025-10-01,6m,1.8098,5.7777
2025-11-01,6m,-5.93,5.9249
2025-12-01,6m,-8.8715,4.1656
2026-01-01,6m,1.5355,3.8709
2026-02-01,6m,5.4985,4.7048
2026-02-27,6m,5.1016,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,3.2724,-1.3637
2025-04-01,1y,-9.994,-5.9499
2025-05-01,1y,-10.7034,-4.4561
2025-06-01,1y,-3.355,1.9809
2025-07-01,1y,13.1246,6.768
2025-08-01,1y,5.259,6.3077
2025-09-01,1y,16.903,9.3815
2025-10-01,1y,10.4153,12.4342
2025-11-01,1y,1.5767,13.2943
2025-12-01,1y,-3.2608,11.6835
2026-01-01,1y,6.0653,11.2102
2026-02-01,1y,9.9665,11.8657
2026-02-27,1y,9.6122,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,20.7703,4.7367
2024-04-01,2y,5.9579,5.1983
2024-05-01,2y,5.2678,-0.9076
2024-06-01,2y,13.3714,4.6246
2024-07-01,2y,8.4742,8.389
2024-08-01,2y,-1.8397,6.4931
2024-09-01,2y,3.5551,9.5721
2024-10-01,2y,-6.2022,10.3747
2024-11-01,2y,-2.9329,9.6696
2024-12-01,2y,-6.4116,14.5959
2025-01-01,2y,-14.2561,10.6198
2025-02-01,2y,-12.784,12.6831
2025-03-01,2y,-8.8312,10.2867
2025-04-01,2y,-18.6714,3.7865
2025-05-01,2y,-20.9797,3.0354
2025-06-01,2y,-15.571,8.5308
2025-07-01,2y,-0.7775,13.5572
2025-08-01,2y,-5.8063,13.5293
2025-09-01,2y,5.7162,17.082
2025-10-01,2y,1.4184,20.7752
2025-11-01,2y,-5.7694,22.2112
2025-12-01,2y,-9.8629,20.9033
2026-01-01,2y,-1.0019,20.6387
2026-02-01,2y,3.1781,21.5103
2026-02-27,2y,3.4434,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,-7.8626,-4.003
2023-04-01,3y,0.6482,2.7412
2023-05-01,3y,-10.6223,3.3417
2023-06-01,3y,0.3162,4.0328
2023-07-01,3y,13.9079,8.8745
2023-08-01,3y,21.8208,10.5685
2023-09-01,3y,11.5089,7.8302
2023-10-01,3y,5.3265,1.5533
2023-11-01,3y,-9.6297,0.2593
2023-12-01,3y,8.8765,8.8574
2024-01-01,3y,21.2023,12.3307
2024-02-01,3y,10.7588,14.5711
2024-03-01,3y,32.8876,18.9348
2024-04-01,3y,25.3529,20.8845
2024-05-01,3y,25.2372,14.4718
2024-06-01,3y,34.8921,19.6572
2024-07-01,3y,30.1898,23.8772
2024-08-01,3y,17.8408,21.9939
2024-09-01,3y,23.0096,25.434
2024-10-01,3y,10.8618,26.4622
2024-11-01,3y,13.3661,25.7231
2024-12-01,3y,8.3967,31.3137
2025-01-01,3y,-1.6305,26.9188
2025-02-01,3y,-1.2356,29.1825
2025-03-01,3y,2.1453,26.3918
