Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,-2.1294,1.3481
2026-02-27,1m,-6.8341,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,-10.3798,-0.3421
2026-01-01,3m,-10.5596,0.3183
2026-02-01,3m,-8.9609,1.6308
2026-02-27,3m,-12.1394,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,7.7624,3.6814
2025-10-01,6m,6.9988,5.7777
2025-11-01,6m,4.5134,5.9249
2025-12-01,6m,-7.2758,4.1656
2026-01-01,6m,-11.1267,3.8709
2026-02-01,6m,-11.1318,4.7048
2026-02-27,6m,-14.787,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,13.5887,-1.3637
2025-04-01,1y,2.5033,-5.9499
2025-05-01,1y,12.636,-4.4561
2025-06-01,1y,13.8766,1.9809
2025-07-01,1y,21.6008,6.768
2025-08-01,1y,11.2992,6.3077
2025-09-01,1y,18.302,9.3815
2025-10-01,1y,19.5406,12.4342
2025-11-01,1y,17.2247,13.2943
2025-12-01,1y,3.6079,11.6835
2026-01-01,1y,-2.5267,11.2102
2026-02-01,1y,-4.3088,11.8657
2026-02-27,1y,-9.5385,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,21.3083,4.7367
2024-04-01,2y,4.2844,5.1983
2024-05-01,2y,-8.7648,-0.9076
2024-06-01,2y,-11.0489,4.6246
2024-07-01,2y,0.3736,8.389
2024-08-01,2y,-13.9243,6.4931
2024-09-01,2y,5.5251,9.5721
2024-10-01,2y,6.413,10.3747
2024-11-01,2y,4.2799,9.6696
2024-12-01,2y,2.0132,14.5959
2025-01-01,2y,-14.6491,10.6198
2025-02-01,2y,-4.0657,12.6831
2025-03-01,2y,9.4264,10.2867
2025-04-01,2y,4.4253,3.7865
2025-05-01,2y,15.3933,3.0354
2025-06-01,2y,19.0507,8.5308
2025-07-01,2y,29.0916,13.5572
2025-08-01,2y,20.2476,13.5293
2025-09-01,2y,28.5561,17.082
2025-10-01,2y,31.0014,20.7752
2025-11-01,2y,29.3729,22.2112
2025-12-01,2y,14.8584,20.9033
2026-01-01,2y,7.7965,20.6387
2026-02-01,2y,5.2842,21.5103
2026-02-27,2y,-1.0082,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,4.6588,-4.003
2023-04-01,3y,-1.72,2.7412
2023-05-01,3y,2.0621,3.3417
2023-06-01,3y,19.3204,4.0328
2023-07-01,3y,29.5059,8.8745
2023-08-01,3y,34.6135,10.5685
2023-09-01,3y,30.7384,7.8302
2023-10-01,3y,24.0514,1.5533
2023-11-01,3y,15.6677,0.2593
2023-12-01,3y,49.2839,8.8574
2024-01-01,3y,55.4489,12.3307
2024-02-01,3y,63.4596,14.5711
2024-03-01,3y,92.5515,18.9348
2024-04-01,3y,75.3094,20.8845
2024-05-01,3y,51.092,14.4718
2024-06-01,3y,40.8458,19.6572
2024-07-01,3y,52.4611,23.8772
2024-08-01,3y,28.3403,21.9939
2024-09-01,3y,52.0167,25.434
2024-10-01,3y,51.6787,26.4622
2024-11-01,3y,47.2233,25.7231
2024-12-01,3y,42.5174,31.3137
2025-01-01,3y,17.9111,26.9188
2025-02-01,3y,29.8439,29.1825
2025-03-01,3y,46.2737,26.3918
2025-04-01,3y,38.7493,18.7826
2025-05-01,3y,52.1721,17.522
2025-06-01,3y,56.3813,23.3618
2025-07-01,3y,69.0587,28.8313
2025-08-01,3y,57.3053,28.6953
2025-09-01,3y,67.688,32.6025
2025-10-01,3y,70.6206,36.7343
2025-11-01,3y,68.2858,38.3695
2025-12-01,3y,49.1645,36.9054
2026-01-01,3y,39.462,36.5824
2026-02-01,3y,35.5521,37.528
2026-02-27,3y,26.8041,35.4167
2021-02-01,5y,0.0,0.0
2021-03-01,5y,3.0054,3.4683
2021-04-01,5y,7.4206,5.6108
2021-05-01,5y,-0.2409,8.0473
2021-06-01,5y,-7.1112,6.6351
2021-07-01,5y,-6.4303,8.3562
2021-08-01,5y,-18.7114,8.9491
2021-09-01,5y,-21.5383,10.9516
2021-10-01,5y,-6.0141,5.5981
2021-11-01,5y,-10.768,11.2581
2021-12-01,5y,-26.678,7.829
2022-01-01,5y,-11.8351,13.2783
2022-02-01,5y,-17.9154,6.9785
2022-03-01,5y,-26.7472,1.0534
2022-04-01,5y,-20.209,6.6803
2022-05-01,5y,-29.0154,-3.3712
2022-06-01,5y,-46.9554,-3.7293
2022-07-01,5y,-48.0912,-9.8271
2022-08-01,5y,-37.0878,-2.2436
2022-09-01,5y,-23.7513,-5.5982
2022-10-01,5y,-29.0481,-14.2904
2022-11-01,5y,-18.7989,-6.9789
2022-12-01,5y,-21.8377,-1.1167
2023-01-01,5y,-30.9694,-6.7587
2023-02-01,5y,-10.462,0.4895
2023-03-01,5y,-5.7627,-3.4593
2023-04-01,5y,-9.2383,1.4
2023-05-01,5y,-5.9111,2.8848
2023-06-01,5y,10.8286,4.3341
2023-07-01,5y,23.9137,9.9031
2023-08-01,5y,33.0376,12.8244
2023-09-01,5y,33.072,11.1558
2023-10-01,5y,29.0881,5.3223
2023-11-01,5y,22.1823,4.0061
2023-12-01,5y,59.0137,12.8349
2024-01-01,5y,68.9012,16.9284
2024-02-01,5y,80.979,19.8835
2024-03-01,5y,117.1013,25.1213
2024-04-01,5y,101.7882,27.9606
2024-05-01,5y,76.7294,21.9019
2024-06-01,5y,66.4795,27.8663
2024-07-01,5y,81.5557,32.9611
2024-08-01,5y,54.1476,31.5793
2024-09-01,5y,83.2277,35.8268
2024-10-01,5y,84.0862,37.5167
2024-11-01,5y,79.7856,37.2547
2024-12-01,5y,74.9133,43.853
2025-01-01,5y,45.2821,39.5864
2025-02-01,5y,59.9619,42.4985
2025-03-01,5y,80.4867,39.8374
2025-04-01,5y,71.768,31.7301
2025-05-01,5y,88.7974,30.4828
2025-06-01,5y,94.651,37.0833
2025-07-01,5y,111.1275,43.3688
2025-08-01,5y,97.2221,43.4874
2025-09-01,5y,110.8352,48.096
2025-10-01,5y,115.2256,53.0024
2025-11-01,5y,112.9596,55.1559
2025-12-01,5y,89.297,53.8294
2026-01-01,5y,77.2398,53.7419
2026-02-01,5y,72.3763,55.0595
2026-02-27,5y,61.2868,52.9195
2019-05-10,7y,0.0,0.0
2019-06-01,7y,-2.8876,-4.4997
2019-07-01,7y,7.9157,5.4105
2019-08-01,7y,-1.793,3.3253
2019-09-01,7y,-22.2371,1.6403
2019-10-01,7y,-26.44,2.0544
2019-11-01,7y,-16.1135,6.1808
2019-12-01,7y,-18.6881,8.0729
2020-01-01,7y,-15.969,10.233
2020-02-01,7y,4.6898,9.0439
2020-03-01,7y,-2.7385,-0.6287
2020-04-01,7y,-26.8236,-16.8293
2020-05-01,7y,-15.7867,-2.8453
2020-06-01,7y,7.7754,5.2917
2020-07-01,7y,-8.9199,7.0845
2020-08-01,7y,-8.844,12.1077
2020-09-01,7y,3.9456,20.2196
2020-10-01,7y,12.2945,14.2082
2020-11-01,7y,0.3973,9.8302
2020-12-01,7y,49.0996,22.6074
2021-01-01,7y,50.6875,24.6408
2021-02-01,7y,53.3858,24.2094
2021-03-01,7y,55.6469,27.5014
2021-04-01,7y,62.2363,31.1786
2021-05-01,7y,51.7956,35.3101
