Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,6.9103,1.3481
2026-02-27,1m,25.4562,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,9.8059,-0.3421
2026-01-01,3m,3.0964,0.3183
2026-02-01,3m,9.1907,1.6308
2026-02-27,3m,29.6574,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,-0.7077,3.6814
2025-10-01,6m,2.3485,5.7777
2025-11-01,6m,-8.7913,5.9249
2025-12-01,6m,2.641,4.1656
2026-01-01,6m,0.3822,3.8709
2026-02-01,6m,7.3403,4.7048
2026-02-27,6m,28.9408,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,19.271,-1.3637
2025-04-01,1y,7.6231,-5.9499
2025-05-01,1y,3.5067,-4.4561
2025-06-01,1y,1.1746,1.9809
2025-07-01,1y,10.4134,6.768
2025-08-01,1y,16.8196,6.3077
2025-09-01,1y,13.7065,9.3815
2025-10-01,1y,15.0743,12.4342
2025-11-01,1y,1.8591,13.2943
2025-12-01,1y,11.7438,11.6835
2026-01-01,1y,8.8128,11.2102
2026-02-01,1y,15.6536,11.8657
2026-02-27,1y,38.8462,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,-2.5668,4.7367
2024-04-01,2y,4.0275,5.1983
2024-05-01,2y,0.2856,-0.9076
2024-06-01,2y,3.034,4.6246
2024-07-01,2y,-5.5548,8.389
2024-08-01,2y,4.328,6.4931
2024-09-01,2y,2.4227,9.5721
2024-10-01,2y,1.4444,10.3747
2024-11-01,2y,-5.3534,9.6696
2024-12-01,2y,-5.7624,14.5959
2025-01-01,2y,-8.8957,10.6198
2025-02-01,2y,-19.0628,12.6831
2025-03-01,2y,-1.6273,10.2867
2025-04-01,2y,-3.283,3.7865
2025-05-01,2y,-4.4937,3.0354
2025-06-01,2y,-5.5543,8.5308
2025-07-01,2y,3.6811,13.5572
2025-08-01,2y,11.2397,13.5293
2025-09-01,2y,9.9697,17.082
2025-10-01,2y,12.4902,20.7752
2025-11-01,2y,0.5138,22.2112
2025-12-01,2y,10.4498,20.9033
2026-01-01,2y,8.148,20.6387
2026-02-01,2y,15.3693,21.5103
2026-02-27,2y,39.2208,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,5.3922,-4.003
