Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,-0.1564,1.3481
2026-02-27,1m,2.4689,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,14.3448,-0.3421
2026-01-01,3m,4.3319,0.3183
2026-02-01,3m,2.796,1.6308
2026-02-27,3m,4.7263,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,0.9747,3.6814
2025-10-01,6m,8.2947,5.7777
2025-11-01,6m,6.2403,5.9249
2025-12-01,6m,19.7875,4.1656
2026-01-01,6m,12.7932,3.8709
2026-02-01,6m,10.5811,4.7048
2026-02-27,6m,11.8911,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,8.4778,-1.3637
2025-04-01,1y,-11.0836,-5.9499
2025-05-01,1y,-9.2064,-4.4561
2025-06-01,1y,14.7511,1.9809
2025-07-01,1y,10.985,6.768
2025-08-01,1y,17.8282,6.3077
2025-09-01,1y,16.5069,9.3815
2025-10-01,1y,23.3831,12.4342
2025-11-01,1y,21.6252,13.2943
2025-12-01,1y,36.7245,11.6835
2026-01-01,1y,29.9024,11.2102
2026-02-01,1y,27.3293,11.8657
2026-02-27,1y,28.4755,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,26.2676,4.7367
2024-04-01,2y,13.3161,5.1983
2024-05-01,2y,-3.5369,-0.9076
2024-06-01,2y,11.1576,4.6246
2024-07-01,2y,1.7178,8.389
2024-08-01,2y,1.726,6.4931
2024-09-01,2y,0.6774,9.5721
2024-10-01,2y,14.3494,10.3747
2024-11-01,2y,15.9273,9.6696
2024-12-01,2y,33.8395,14.5959
2025-01-01,2y,31.9153,10.6198
2025-02-01,2y,39.7209,12.6831
2025-03-01,2y,48.3916,10.2867
2025-04-01,2y,23.6837,3.7865
2025-05-01,2y,19.7448,3.0354
2025-06-01,2y,46.1103,8.5308
2025-07-01,2y,42.3711,13.5572
2025-08-01,2y,51.1606,13.5293
2025-09-01,2y,50.0597,17.082
2025-10-01,2y,59.0948,20.7752
2025-11-01,2y,57.3775,22.2112
2025-12-01,2y,77.1425,20.9033
2026-01-01,2y,69.2571,20.6387
2026-02-01,2y,66.2719,21.5103
2026-02-27,2y,67.8717,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,-8.5859,-4.003
