Date,Period,rate,rate_vs
2026-01-01,1m,0.0,0.0
2026-02-01,1m,16.3197,1.3481
2026-02-27,1m,2.8979,-0.1825
2025-11-01,3m,0.0,0.0
2025-12-01,3m,-9.6696,-0.3421
2026-01-01,3m,-3.7322,0.3183
2026-02-01,3m,13.5002,1.6308
2026-02-27,3m,4.7922,0.3869
2025-08-01,6m,0.0,0.0
2025-09-01,6m,-1.7489,3.6814
2025-10-01,6m,9.4859,5.7777
2025-11-01,6m,8.7323,5.9249
2025-12-01,6m,-3.68,4.1656
2026-01-01,6m,-1.7882,3.8709
2026-02-01,6m,14.6815,4.7048
2026-02-27,6m,7.1429,3.1846
2025-02-01,1y,0.0,0.0
2025-03-01,1y,-5.8613,-1.3637
2025-04-01,1y,-17.7282,-5.9499
2025-05-01,1y,-11.2105,-4.4561
2025-06-01,1y,10.6327,1.9809
2025-07-01,1y,16.557,6.768
2025-08-01,1y,28.5086,6.3077
2025-09-01,1y,22.3678,9.3815
2025-10-01,1y,32.1217,12.4342
2025-11-01,1y,31.4944,13.2943
2025-12-01,1y,16.0413,11.6835
2026-01-01,1y,15.9623,11.2102
2026-02-01,1y,33.4633,11.8657
2026-02-27,1y,24.5717,10.0559
2024-02-01,2y,0.0,0.0
2024-03-01,2y,21.5688,4.7367
2024-04-01,2y,12.308,5.1983
2024-05-01,2y,12.8542,-0.9076
2024-06-01,2y,18.3549,4.6246
2024-07-01,2y,15.831,8.389
2024-08-01,2y,6.2646,6.4931
2024-09-01,2y,14.7657,9.5721
2024-10-01,2y,21.3428,10.3747
2024-11-01,2y,32.304,9.6696
2024-12-01,2y,61.0064,14.5959
2025-01-01,2y,43.7201,10.6198
2025-02-01,2y,72.392,12.6831
2025-03-01,2y,57.1952,10.2867
2025-04-01,2y,29.8299,3.7865
2025-05-01,2y,28.765,3.0354
2025-06-01,2y,53.396,8.5308
2025-07-01,2y,61.4269,13.5572
2025-08-01,2y,78.4612,13.5293
2025-09-01,2y,71.4488,17.082
2025-10-01,2y,85.5099,20.7752
2025-11-01,2y,85.6011,22.2112
2025-12-01,2y,64.2995,20.9033
2026-01-01,2y,63.4564,20.6387
2026-02-01,2y,87.2387,21.5103
2026-02-27,2y,74.8867,19.6788
2023-02-01,3y,0.0,0.0
2023-03-01,3y,6.1537,-4.003
2023-04-01,3y,-2.5894,2.7412
2023-05-01,3y,-8.1614,3.3417
2023-06-01,3y,-4.4557,4.0328
2023-07-01,3y,2.0673,8.8745
2023-08-01,3y,8.7094,10.5685
2023-09-01,3y,12.098,7.8302
2023-10-01,3y,3.439,1.5533
2023-11-01,3y,-6.4779,0.2593
2023-12-01,3y,-6.2236,8.8574
2024-01-01,3y,0.0794,12.3307
2024-02-01,3y,9.6846,14.5711
2024-03-01,3y,32.5597,18.9348
2024-04-01,3y,32.0774,20.8845
2024-05-01,3y,35.5562,14.4718
2024-06-01,3y,43.9575,19.6572
2024-07-01,3y,42.8046,23.8772
2024-08-01,3y,31.8459,21.9939
2024-09-01,3y,41.7909,25.434
2024-10-01,3y,50.1329,26.4622
2024-11-01,3y,64.313,25.7231
2024-12-01,3y,101.3273,31.3137
2025-01-01,3y,82.057,26.9188
2025-02-01,3y,119.857,29.1825
2025-03-01,3y,102.6561,26.3918
2025-04-01,3y,68.4993,18.7826
2025-05-01,3y,67.1666,17.522
2025-06-01,3y,99.0704,23.3618
2025-07-01,3y,110.206,28.8313
2025-08-01,3y,133.262,28.6953
2025-09-01,3y,125.1806,32.6025
2025-10-01,3y,144.5143,36.7343
2025-11-01,3y,145.6484,38.3695
2025-12-01,3y,118.2409,36.9054
2026-01-01,3y,117.4632,36.5824
2026-02-01,3y,149.4031,37.528
2026-02-27,3y,133.5334,35.4167
2021-02-01,5y,0.0,0.0
2021-03-01,5y,17.5107,3.4683
2021-04-01,5y,4.3156,5.6108
2021-05-01,5y,-0.1576,8.0473
2021-06-01,5y,-4.9182,6.6351
2021-07-01,5y,-6.1114,8.3562
2021-08-01,5y,-11.3036,8.9491
2021-09-01,5y,-4.4774,10.9516
2021-10-01,5y,-5.136,5.5981
2021-11-01,5y,10.0359,11.2581
2021-12-01,5y,10.0627,7.829
2022-01-01,5y,15.5552,13.2783
2022-02-01,5y,1.0302,6.9785
2022-03-01,5y,-10.3541,1.0534
2022-04-01,5y,-3.0905,6.6803
2022-05-01,5y,-13.3772,-3.3712
2022-06-01,5y,-11.6957,-3.7293
2022-07-01,5y,-17.2831,-9.8271
2022-08-01,5y,-15.5639,-2.2436
2022-09-01,5y,-4.6538,-5.5982
2022-10-01,5y,-2.8762,-14.2904
2022-11-01,5y,22.1978,-6.9789
2022-12-01,5y,18.8451,-1.1167
2023-01-01,5y,8.5675,-6.7587
2023-02-01,5y,23.0427,0.4895
2023-03-01,5y,29.7614,-3.4593
2023-04-01,5y,21.6018,1.4
2023-05-01,5y,12.9262,2.8848
2023-06-01,5y,14.4864,4.3341
2023-07-01,5y,20.6651,9.9031
2023-08-01,5y,28.234,12.8244
